timestamp;status_code;length;output_file
2023-08-16 07:14:13;200;390675;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=1
2023-08-16 07:14:16;200;389584;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=2
2023-08-16 07:14:19;200;390482;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=3
2023-08-16 07:14:22;200;389366;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=4
2023-08-16 07:14:24;200;389497;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=5
2023-08-16 07:14:27;200;389509;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=6
2023-08-16 07:14:29;200;390794;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=7
2023-08-16 07:14:31;200;390067;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=8
2023-08-16 07:14:34;200;390490;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=9
2023-08-16 07:14:36;200;390196;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=10
2023-08-16 07:14:38;200;390483;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=11
2023-08-16 07:14:40;200;389929;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=12
2023-08-16 07:14:43;200;389994;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=13
2023-08-16 07:14:45;200;387319;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=14
2023-08-16 07:14:47;200;389024;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=15
2023-08-16 07:14:50;200;390203;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=350&sort=date-d&page=16
