timestamp;status_code;length;output_file
2023-08-15 20:11:01;200;391416;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=1
2023-08-15 20:11:04;200;390763;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=2
2023-08-15 20:11:07;200;391904;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=3
2023-08-15 20:11:09;200;391621;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=4
2023-08-15 20:11:12;200;391228;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=5
2023-08-15 20:11:14;200;390101;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=6
2023-08-15 20:11:17;200;391938;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=7
2023-08-15 20:11:20;200;391644;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=8
2023-08-15 20:11:23;200;390752;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=9
2023-08-15 20:11:26;200;391518;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=10
2023-08-15 20:11:28;200;390421;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=11
2023-08-15 20:11:31;200;391037;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=12
2023-08-15 20:11:34;200;390553;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=13
2023-08-15 20:11:37;200;391871;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=14
2023-08-15 20:11:39;200;389667;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=15
2023-08-15 20:11:43;200;390864;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=16
2023-08-15 20:11:46;200;391455;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=17
2023-08-15 20:11:49;200;389100;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=18
2023-08-15 20:11:52;200;390498;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=19
2023-08-15 20:11:55;200;389537;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=20
2023-08-15 20:11:57;200;391343;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=21
2023-08-15 20:12:00;200;390129;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=22
2023-08-15 20:12:03;200;389540;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=23
2023-08-15 20:12:06;200;390782;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=24
2023-08-15 20:12:10;200;390323;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=25
2023-08-15 20:12:13;200;390839;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=26
2023-08-15 20:12:18;200;391206;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=27
2023-08-15 20:12:20;200;391174;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=28
2023-08-15 20:12:23;200;391073;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=29
2023-08-15 20:12:26;200;390289;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=30
2023-08-15 20:12:29;200;389429;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=31
2023-08-15 20:12:32;200;391445;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=32
2023-08-15 20:12:34;200;391183;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=33
2023-08-15 20:12:37;200;390412;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=34
2023-08-15 20:12:40;200;389361;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=35
2023-08-15 20:12:43;200;390752;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=36
2023-08-15 20:12:46;200;390880;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=37
2023-08-15 20:12:48;200;391668;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=38
2023-08-15 20:12:51;200;391008;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=39
2023-08-15 20:12:54;200;390122;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=40
2023-08-15 20:12:57;200;390942;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=41
2023-08-15 20:12:59;200;389550;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=42
2023-08-15 20:13:02;200;391229;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=43
2023-08-15 20:13:05;200;390594;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=44
2023-08-15 20:13:08;200;391008;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=45
2023-08-15 20:13:10;200;389822;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=46
2023-08-15 20:13:13;200;391080;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=47
2023-08-15 20:13:16;200;388420;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=48
2023-08-15 20:13:18;200;388536;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=49
2023-08-15 20:13:21;200;391581;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=50
2023-08-15 20:13:23;200;391188;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=51
2023-08-15 20:13:26;200;390447;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=52
2023-08-15 20:13:28;200;390668;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=53
2023-08-15 20:13:31;200;391414;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=54
2023-08-15 20:13:34;200;390446;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=55
2023-08-15 20:13:37;200;390498;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=56
2023-08-15 20:13:40;200;391327;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=57
2023-08-15 20:13:42;200;391040;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=58
2023-08-15 20:13:46;200;390729;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=59
2023-08-15 20:13:48;200;391780;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=60
2023-08-15 20:13:51;200;390070;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=61
2023-08-15 20:13:55;200;390455;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=62
2023-08-15 20:13:57;200;390765;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=63
2023-08-15 20:14:00;200;390705;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=64
2023-08-15 20:14:03;200;391638;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=65
2023-08-15 20:14:06;200;391377;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=66
2023-08-15 20:14:09;200;391287;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=67
2023-08-15 20:14:12;200;391304;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=68
2023-08-15 20:14:14;200;389683;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=69
2023-08-15 20:14:17;200;390643;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=70
2023-08-15 20:14:20;200;390502;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=71
2023-08-15 20:14:22;200;391031;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=72
2023-08-15 20:14:25;200;391268;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=73
2023-08-15 20:14:28;200;390907;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=74
2023-08-15 20:14:31;200;390922;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=75
2023-08-15 20:14:34;200;390354;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=76
2023-08-15 20:14:37;200;390675;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=77
2023-08-15 20:14:39;200;389477;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=78
2023-08-15 20:14:43;200;389726;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=79
2023-08-15 20:14:45;200;392030;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=80
2023-08-15 20:14:48;200;391350;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=81
2023-08-15 20:14:51;200;391207;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=82
2023-08-15 20:14:54;200;390253;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=83
2023-08-15 20:14:57;200;390678;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=84
2023-08-15 20:15:00;200;391435;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=85
2023-08-15 20:15:03;200;391415;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=86
2023-08-15 20:15:06;200;391290;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=87
2023-08-15 20:15:09;200;391263;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=88
2023-08-15 20:15:12;200;389961;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=89
2023-08-15 20:15:15;200;388944;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=90
2023-08-15 20:15:19;200;390053;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=91
2023-08-15 20:15:22;200;391183;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=92
2023-08-15 20:15:25;200;389635;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=93
2023-08-15 20:15:27;200;391609;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=94
2023-08-15 20:15:30;200;390912;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=217&sort=date-d&page=95
