timestamp;status_code;length;output_file
2023-08-16 03:41:44;200;391585;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=1
2023-08-16 03:41:46;200;391087;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=2
2023-08-16 03:41:49;200;390395;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=3
2023-08-16 03:41:51;200;391847;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=4
2023-08-16 03:41:54;200;391306;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=5
2023-08-16 03:41:56;200;391420;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=6
2023-08-16 03:41:58;200;391246;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=7
2023-08-16 03:42:00;200;391181;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=8
2023-08-16 03:42:03;200;391619;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=9
2023-08-16 03:42:05;200;391421;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=10
2023-08-16 03:42:07;200;391341;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=11
2023-08-16 03:42:10;200;391684;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=12
2023-08-16 03:42:12;200;388995;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=13
2023-08-16 03:42:14;200;390094;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=14
2023-08-16 03:42:16;200;391389;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=15
2023-08-16 03:42:19;200;390804;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=16
2023-08-16 03:42:21;200;391443;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=17
2023-08-16 03:42:24;200;390252;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=18
2023-08-16 03:42:26;200;390397;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=19
2023-08-16 03:42:28;200;391500;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=20
2023-08-16 03:42:30;200;390945;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=21
2023-08-16 03:42:32;200;390980;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=22
2023-08-16 03:42:35;200;391872;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=23
2023-08-16 03:42:37;200;391584;https://www.boliga.dk/salg/resultater?searchTab=1&propertyType=1,2,3&salesDateMin=1992&salesDateMax=2022&municipality=230&sort=date-d&page=24
