municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
185,Villa,Søvænget 8,2770, Kastrup,5700000 ,05-12-2022,Alm. Salg,104,54808,3,1931,-5%
185,Villa,Tømmerupvej 128,2770, Kastrup,7300000 ,30-10-2022,Alm. Salg,138,52899,4,1959,
185,Villa,Herkules Alle 23,2770, Kastrup,3175000 ,28-09-2022,Alm. Salg,64,49609,3,1932,-12%
185,Ejerlejlighed,"Kastruplundgade 22, 2. e",2770, Kastrup,8300000 ,14-09-2022,Andet,95,87368,2,1989,
185,Villa,Søvænget 14,2770, Kastrup,7900000 ,13-09-2022,Alm. Salg,111,71171,3,1931,-1%
185,Ejerlejlighed,"Knarreborgvej 3A, st. th",2770, Kastrup,4695000 ,31-08-2022,Alm. Salg,90,52167,3,2006,-2%
185,Rækkehus,Listedvej 5K,2770, Kastrup,1300000 ,22-08-2022,Alm. Salg,26,50000,1,1970,-4%
185,Ejerlejlighed,"Kongelundsvej 285, 1",2770, Kastrup,6781000 ,10-07-2022,Alm. Salg,57,118965,2,1965,
185,Villa,Smålyngen 10,2770, Kastrup,4050000 ,05-07-2022,Alm. Salg,68,59559,2,1952,-3%
185,Villa,Vosborgvej 29,2770, Kastrup,6100000 ,25-06-2022,Alm. Salg,113,53982,5,1953,-2%
185,Ejerlejlighed,"Knarreborgvej 5C, 2. th",2770, Kastrup,4525000 ,15-06-2022,Alm. Salg,93,48656,3,2006,
185,Villa,Arnager Alle 9,2770, Kastrup,7100000 ,01-06-2022,Alm. Salg,145,48966,4,1927,-1%
185,Rækkehus,Hadsten Alle 12,2770, Kastrup,4295000 ,31-05-2022,Alm. Salg,88,48807,3,1958,
185,Villa,Hørby Alle 9B,2770, Kastrup,6000000 ,26-05-2022,Alm. Salg,110,54545,5,1960,
185,Villa,Teglkåsvej 12,2770, Kastrup,5500000 ,12-05-2022,Alm. Salg,110,50000,4,1940,-1%
185,Villa,Talosvej 11,2770, Kastrup,6495000 ,05-05-2022,Alm. Salg,126,51548,5,1998,
185,Villa,Majbøl Alle 13,2770, Kastrup,8995000 ,26-04-2022,Alm. Salg,167,53862,5,2020,
185,Villa,Kongelundsvej 277,2770, Kastrup,7500000 ,20-04-2022,Alm. Salg,139,53957,6,1956,
185,Villa,Vedbøl Alle 20,2770, Kastrup,7850000 ,15-04-2022,Alm. Salg,155,50645,6,2018,
