municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
240,Villa,Engkær 16,3660, Stenløse,6595000 ,14-09-2022,Alm. Salg,151,43675,5,2017,-2%
240,Villa,Store Gryde 2,2765, Smørum,8100000 ,04-08-2022,Alm. Salg,185,43784,4,2021,-5%
240,Villa,Lyngkær 34,2765, Smørum,6745000 ,22-06-2022,Alm. Salg,157,42962,4,2018,
240,Rækkehus,Søagerbakken 125,2765, Smørum,2760000 ,13-06-2022,Alm. Salg,62,44516,3,1991,-6%
240,Villa,Kirkevangen 1,2765, Smørum,3065000 ,12-06-2022,Alm. Salg,64,47891,2,1949,
240,Villa,Engkær 13,3660, Stenløse,6750000 ,11-05-2022,Alm. Salg,171,39474,5,2018,1%
240,Ejerlejlighed,"Søhøj Park 2, 1. 5",3650, Ølstykke,3325000 ,08-05-2022,Alm. Salg,81,41049,3,2007,
240,Ejerlejlighed,"Søhøj Park 2, st. 1",3650, Ølstykke,2995000 ,28-03-2022,Alm. Salg,75,39933,3,2007,
240,Rækkehus,Søagerbakken 27,2765, Smørum,2615000 ,23-03-2022,Alm. Salg,62,42177,3,1991,-1%
240,Ejerlejlighed,"Søhøj Park 7, 1. 5",3650, Ølstykke,3340000 ,01-03-2022,Alm. Salg,81,41235,3,2006,-2%
240,Villa,Erantishaven 68,2765, Smørum,6445000 ,26-02-2022,Alm. Salg,160,40281,5,1970,-1%
240,Rækkehus,Riskær 7C,2765, Smørum,4245000 ,08-02-2022,Alm. Salg,100,42450,3,2022,
240,Rækkehus,Æblevangen 49,2765, Smørum,4550000 ,01-02-2022,Alm. Salg,87,52299,3,1980,
240,Rækkehus,Nøddelunden 236,2765, Smørum,2575000 ,13-01-2022,Alm. Salg,59,43644,2,1990,-1%
240,Ejerlejlighed,Rytterparken 9,2765, Smørum,18000000 ,29-12-2021,Alm. Salg,60,300000,2,1993,
240,Villa,Krogholmvej 40,3660, Stenløse,12500000 ,27-12-2021,Alm. Salg,274,45620,7,1986,
240,Villa,Ny Toftegårdsvej 2,3650, Ølstykke,67270000 ,21-12-2021,Alm. Salg,117,574957,6,1967,
240,Rækkehus,Veksø Bygade 15A,3670, Veksø Sjælland,5700000 ,03-11-2021,Andet,93,61290,3,2015,
240,Villa,Ledøje Bygade 46,2765, Smørum,3300000 ,20-10-2021,Alm. Salg,72,45833,2,1949,-1%
240,Rækkehus,Nøddelunden 184,2765, Smørum,2460000 ,24-09-2021,Alm. Salg,61,40328,2,1989,-5%
240,Rækkehus,Nøddelunden 324,2765, Smørum,2750000 ,08-09-2021,Alm. Salg,61,45082,3,1991,-3%
240,Ejerlejlighed,"Søhøj Park 10, 1. 5",3650, Ølstykke,3195000 ,19-08-2021,Alm. Salg,81,39444,3,2006,
