municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
223,Villa,Bolbro Villavej 15,2960, Rungsted Kyst,18950000 ,28-11-2022,Andet,252,75198,8,1907,
223,Villa,Møllevænget 24A,2970, Hørsholm,18000000 ,28-11-2022,Alm. Salg,253,71146,5,2017,-3%
223,Villa,Sophienberg Vænge 1,2960, Rungsted Kyst,6375000 ,22-11-2022,Alm. Salg,111,57432,4,1952,-9%
223,Villa,Dreyersvej 1,2960, Rungsted Kyst,35000000 ,13-10-2022,Alm. Salg,419,83532,12,1926,-17%
223,Villa,Rungsted Strandvej 201B,2960, Rungsted Kyst,27000000 ,09-10-2022,Alm. Salg,279,96774,9,1913,-3%
223,Rækkehus,Christiansgave 47,2960, Rungsted Kyst,12600000 ,21-08-2022,Alm. Salg,107,117757,3,1956,-3%
223,Ejerlejlighed,"Ewalds Have 2, st. th",2960, Rungsted Kyst,5900000 ,21-08-2022,Alm. Salg,113,52212,3,1978,-9%
223,Villa,Hannelundsvej 12,2960, Rungsted Kyst,19410000 ,18-08-2022,Alm. Salg,135,143778,5,1998,94%
223,Rækkehus,Bel Colle Parken 5,2960, Rungsted Kyst,6995000 ,17-08-2022,Alm. Salg,134,52201,4,1999,
223,Villa,Stumpedyssevej 8,2970, Hørsholm,9000000 ,09-08-2022,Andet,170,52941,5,1964,
223,Villa,Constantiaparken 24,2960, Rungsted Kyst,10000000 ,08-08-2022,Alm. Salg,183,54645,7,1970,-9%
223,Villa,Stumpedyssevej 6B,2970, Hørsholm,31000000 ,07-08-2022,Alm. Salg,124,250000,4,1880,
223,Rækkehus,Karen Blixens Vej 19,2960, Rungsted Kyst,8500000 ,28-07-2022,Alm. Salg,154,55195,5,1986,
223,Villa,Immortellevej 21,2950, Vedbæk,45750000 ,07-07-2022,Alm. Salg,273,167582,5,2015,
223,Villa,Kastanievej 5,2960, Rungsted Kyst,20500000 ,05-07-2022,Alm. Salg,337,60831,8,1919,-9%
223,Ejerlejlighed,"Selmersvej 1D, st. tv",2970, Hørsholm,4695000 ,04-07-2022,Alm. Salg,90,52167,2,2006,
223,Rækkehus,Christiansgave 36,2960, Rungsted Kyst,17500000 ,17-06-2022,Alm. Salg,133,131579,4,1956,-13%
223,Villa,Bolbrovej 50A,2960, Rungsted Kyst,15695000 ,09-06-2022,Alm. Salg,236,66504,6,2012,-7%
223,Villa,Slettevang 21,2970, Hørsholm,9000000 ,25-05-2022,Alm. Salg,157,57325,5,1974,-7%
223,Villa,Spættevej 17,2970, Hørsholm,6850000 ,24-05-2022,Alm. Salg,130,52692,3,1978,-2%
223,Ejerlejlighed,"Ørbækgårds Alle 505, 2. th",2970, Hørsholm,6528000 ,23-05-2022,Alm. Salg,125,52224,4,2001,9%
223,Ejerlejlighed,"Mikkelborg Park 7, 3. th",2970, Hørsholm,6300000 ,12-05-2022,Alm. Salg,114,55263,4,1987,-3%
223,Villa,Gl Vallerødvej 17,2960, Rungsted Kyst,14350000 ,07-05-2022,Alm. Salg,240,59792,7,1916,-7%
223,Villa,Stolbergsvej 24A,2970, Hørsholm,16500000 ,03-05-2022,Alm. Salg,267,61798,6,1961,
223,Villa,Solvænget 24,2960, Rungsted Kyst,11800000 ,03-05-2022,Alm. Salg,211,55924,7,1970,
223,Villa,Rungsted Strandvej 307,2970, Hørsholm,4725000 ,28-04-2022,Alm. Salg,91,51923,5,1775,-5%
223,Villa,Spejderbakken 8,2960, Rungsted Kyst,12000000 ,25-04-2022,Alm. Salg,185,64865,7,1954,-6%
223,Villa,Rungsted Strandvej 163,2960, Rungsted Kyst,13000000 ,25-04-2022,Andet,224,58036,5,1900,
223,Ejerlejlighed,"Rungstedvej 87, 2",2960, Rungsted Kyst,4895000 ,23-04-2022,Alm. Salg,95,51526,3,1915,0%
223,Villa,Dreyersvej 40,2960, Rungsted Kyst,33000000 ,23-04-2022,Alm. Salg,336,98214,10,2011,
223,Villa,Schæffersvej 5,2970, Hørsholm,8595000 ,23-04-2022,Alm. Salg,130,66115,4,1968,
223,Villa,Ved Hegnet 17,2960, Rungsted Kyst,9550000 ,10-04-2022,Alm. Salg,116,82328,7,1936,-4%
223,Villa,Grønnevang 21,2970, Hørsholm,8370000 ,09-04-2022,Alm. Salg,150,55800,5,1963,-1%
223,Villa,Tjørnevej 11,2970, Hørsholm,9700000 ,07-04-2022,Alm. Salg,178,54494,5,2015,-3%
223,Rækkehus,Klintevej 6,2970, Hørsholm,4875000 ,06-04-2022,Alm. Salg,92,52989,5,1948,
223,Villa,Solkrogen 3,2960, Rungsted Kyst,11200000 ,03-04-2022,Alm. Salg,186,60215,6,1962,
223,Rækkehus,Piniehøj 26,2960, Rungsted Kyst,14250000 ,24-03-2022,Alm. Salg,245,58163,7,1898,-11%
223,Villa,Sophienberg Vænge 6,2960, Rungsted Kyst,11950000 ,24-03-2022,Alm. Salg,195,61282,6,1952,
223,Villa,Dreyersvej 39,2960, Rungsted Kyst,23000000 ,07-03-2022,Alm. Salg,266,86466,7,1941,-15%
223,Villa,Lange-Müllers Alle 30,2960, Rungsted Kyst,13650000 ,07-03-2022,Alm. Salg,251,54382,6,1979,-11%
223,Villa,Peder Oxes Vej 5,2960, Rungsted Kyst,10600000 ,02-03-2022,Alm. Salg,176,60227,6,1979,-4%
223,Ejerlejlighed,Piet Heins Vej 32,2960, Rungsted Kyst,10800000 ,28-02-2022,Alm. Salg,140,77143,3,2002,-10%
223,Rækkehus,Elmevej 6B,2950, Vedbæk,7631000 ,27-02-2022,Alm. Salg,147,51912,4,1980,2%
223,Villa,Dreyersvej 12,2960, Rungsted Kyst,16700000 ,16-02-2022,Alm. Salg,250,66800,7,1969,
223,Villa,Kildevej 2A,2960, Rungsted Kyst,13995000 ,13-02-2022,Alm. Salg,192,72891,6,1943,
223,Villa,Solvænget 17,2960, Rungsted Kyst,16000000 ,10-02-2022,Alm. Salg,268,59701,8,1981,-6%
223,Villa,Skovvænget 34,2970, Hørsholm,7300000 ,23-01-2022,Alm. Salg,125,58400,5,1933,-3%
223,Villa,Kløvervang 18,2970, Hørsholm,8250000 ,19-01-2022,Alm. Salg,157,52548,5,1962,
