municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
201,Villa,V Heisesvej 4,3450, Allerød,4125000 ,20-12-2022,Alm. Salg,88,46875,3,1948,-7%
201,Villa,Kratbjergvej 11B,3450, Allerød,6600000 ,20-11-2022,Alm. Salg,152,43421,5,1977,-3%
201,Ejerlejlighed,"Allerød Park 3, 2. tv",3450, Allerød,3995000 ,01-11-2022,Alm. Salg,92,43424,3,2008,
201,Ejerlejlighed,"Allerød Park 4, 2. th",3450, Allerød,4000000 ,04-10-2022,Alm. Salg,92,43478,3,2008,0%
201,Rækkehus,Williamsvej 6,3450, Allerød,4700000 ,20-08-2022,Alm. Salg,103,45631,4,2014,-6%
201,Villa,Prøvestensvej 24,3450, Allerød,4075000 ,26-07-2022,Alm. Salg,90,45278,4,1961,-9%
201,Ejerlejlighed,"Allerød Park 16, 1. th",3450, Allerød,4400000 ,19-07-2022,Alm. Salg,92,47826,3,2008,
201,Rækkehus,Frugtlunden 34,3450, Allerød,5550000 ,06-07-2022,Alm. Salg,125,44400,3,2018,1%
201,Villa,Sønderskovvej 4,3460, Birkerød,12250000 ,25-06-2022,Alm. Salg,165,74242,5,1956,-6%
201,Villa,Hegnetsvej 13,3450, Allerød,6795000 ,19-06-2022,Alm. Salg,137,49599,4,2014,
201,Villa,Hvidehusvej 9,3450, Allerød,4450000 ,14-06-2022,Alm. Salg,98,45408,3,1960,-7%
201,Rækkehus,Birkelunden 6,3450, Allerød,5200000 ,01-06-2022,Alm. Salg,117,44444,3,2008,
201,Rækkehus,Drabæk Huse 21,3450, Allerød,5245000 ,17-05-2022,Alm. Salg,113,46416,4,2018,
201,Villa,Sandholmvej 3,3450, Allerød,5800000 ,15-05-2022,Fam. Salg,126,46032,4,2003,
201,Villa,Vestvej 5B,3450, Allerød,8500000 ,04-05-2022,Alm. Salg,160,53125,5,2015,0%
201,Rækkehus,Grev Moltkevej 26,3450, Allerød,5995000 ,02-05-2022,Alm. Salg,135,44407,4,2015,
201,Ejerlejlighed,"Allerød Park 5, 1. tv",3450, Allerød,4300000 ,11-03-2022,Alm. Salg,93,46237,3,2008,
201,Villa,Hørmarken 12,3450, Allerød,6675000 ,10-02-2022,Alm. Salg,140,47679,5,1970,
201,Villa,Sandholmvej 5,3450, Allerød,7275000 ,18-12-2021,Alm. Salg,158,46044,5,1912,-1%
201,Villa,Hybenhaven 3,3450, Allerød,6150000 ,23-11-2021,Alm. Salg,140,43929,6,1969,3%
201,Villa,Skovkrogen 20,3450, Allerød,6050000 ,22-11-2021,Alm. Salg,104,58173,4,1960,1%
201,Villa,Vestvej 22,3450, Allerød,5075000 ,10-11-2021,Alm. Salg,97,52320,3,1948,2%
201,Rækkehus,Frugtlunden 36,3450, Allerød,4825000 ,12-10-2021,Alm. Salg,108,44676,3,2018,
201,Rækkehus,Frugtlunden 62,3450, Allerød,5350000 ,10-10-2021,Alm. Salg,125,42800,4,2019,-3%
201,Villa,Lupinvej 13,3450, Allerød,7495000 ,05-10-2021,Alm. Salg,124,60444,5,1967,
201,Villa,Ravnsholtvej 24,3450, Allerød,5450000 ,22-09-2021,Alm. Salg,122,44672,4,1954,
201,Villa,Kratbjergvej 16,3450, Allerød,6875000 ,20-09-2021,Alm. Salg,139,49460,5,1949,-2%
201,Villa,Bastrupvej 28,3540, Lynge,5300000 ,02-09-2021,Alm. Salg,120,44167,4,1972,
201,Villa,Stolelyngen 14,3450, Allerød,10000000 ,29-08-2021,Alm. Salg,225,44444,7,1949,
201,Villa,Skovbrinken 1,3450, Allerød,7780000 ,24-08-2021,Alm. Salg,174,44713,6,1917,-1%
201,Rækkehus,Prøvestensvej 10C,3450, Allerød,3717000 ,12-08-2021,Alm. Salg,80,46463,3,1995,2%
201,Villa,Hegnetsvej 17,3450, Allerød,5700000 ,11-08-2021,Alm. Salg,126,45238,6,1942,4%
201,Villa,Sønderskovvej 4,3460, Birkerød,11450000 ,15-07-2021,Alm. Salg,165,69394,5,1956,-3%
201,Villa,Gl Skolegårdsvej 37,3450, Allerød,7045000 ,14-07-2021,Alm. Salg,151,46656,6,2021,1%
201,Villa,Kratbjergvej 11A,3450, Allerød,6800000 ,20-06-2021,Alm. Salg,139,48921,4,1950,-3%
201,Villa,Kattehalevej 4,3460, Birkerød,20100000 ,31-05-2021,Alm. Salg,328,61280,6,1964,
201,Villa,Kattehalevej 31,3460, Birkerød,6275000 ,11-04-2021,Alm. Salg,100,62750,3,1760,
201,Villa,Sønderskovvej 13,3460, Birkerød,7495000 ,22-03-2021,Alm. Salg,144,52049,5,2000,
201,Rækkehus,Sortemosen 68,3450, Allerød,4475000 ,03-02-2021,Alm. Salg,94,47606,5,1962,
201,Villa,Enghaven 11,3450, Allerød,7845000 ,01-01-2021,Alm. Salg,151,51954,3,1970,1%
201,Rækkehus,Sortemosen 46,3450, Allerød,4395000 ,14-10-2020,Alm. Salg,94,46755,5,1962,
201,Villa,Stolelyngen 7,3450, Allerød,6725000 ,16-08-2020,Alm. Salg,124,54234,3,1870,-4%
201,Villa,Lyngevej 265,3540, Lynge,10500000 ,02-06-2020,Alm. Salg,163,43933,5,1926,-4%
201,Rækkehus,Frugtlunden 21,3450, Allerød,6300000 ,22-03-2020,Alm. Salg,124,50806,4,2019,80%
201,Villa,Skovbrynet 9,3450, Allerød,5500000 ,02-02-2020,Alm. Salg,112,49107,5,1951,
201,Rækkehus,Rådyrvænget 2,3450, Allerød,18000000 ,01-01-2019,Alm. Salg,143,125874,4,1980,
201,Ejerlejlighed,"Frederiksborgvej 10A, 1",3450, Allerød,10740000 ,02-12-2018,Alm. Salg,105,102286,3,1991,
201,Villa,Horsemosevej 10,3450, Allerød,3695000 ,15-11-2018,Alm. Salg,78,47372,4,1933,-3%
201,Villa,Rødpælevej 22,3450, Allerød,5000000 ,30-09-2016,Alm. Salg,100,50000,4,1800,28%
201,Rækkehus,Rørmosevænget 47,3450, Allerød,22000000 ,11-05-2016,Alm. Salg,134,164179,4,2008,
201,Ejerlejlighed,Prins Valdemars Alle 9A,3450, Allerød,13500000 ,09-12-2015,Alm. Salg,90,150000,3,2014,
201,Rækkehus,Rådhusparken 42,3450, Allerød,15975000 ,07-07-2015,Alm. Salg,189,84524,6,2016,433%
201,Villa,Kattehalevej 2B,3460, Birkerød,6850000 ,03-11-2013,Andet,125,54800,4,1920,-19%
201,Ejerlejlighed,"Allerød Park 1, st. th",3450, Allerød,7000000 ,26-12-2012,Alm. Salg,96,72917,3,2008,
201,Villa,Hillerødvej 22,3540, Lynge,5500000 ,06-01-2010,Andet,94,58511,5,1949,
201,Villa,Hegnetsvej 22,3450, Allerød,3605500 ,20-07-2008,Alm. Salg,82,43970,3,1940,1%
201,Ejerlejlighed,"Vassingerødvej 143, 1",3540, Lynge,4661413 ,20-04-2008,Andet,97,48056,2,1910,
201,Ejerlejlighed,"Allerød Stationsvej 2D, 1. 1",3450, Allerød,10000000 ,12-08-2007,Andet,54,185185,2,2001,
201,Villa,Møllemoseparken 63,3450, Allerød,40115000 ,25-07-2007,Alm. Salg,187,214519,6,2010,
201,Rækkehus,Møllemoseparken 1,3450, Allerød,35099000 ,10-07-2007,Alm. Salg,147,238769,4,2008,
201,Villa,Møllemoseparken 63,3450, Allerød,34200000 ,14-06-2007,Alm. Salg,187,182888,6,2010,
201,Villa,Møllemoseparken 2,3450, Allerød,86898000 ,07-05-2007,Alm. Salg,165,526655,5,2008,
201,Rækkehus,Vestervang 17,3450, Allerød,3600000 ,20-12-2005,Alm. Salg,80,45000,2,2009,
201,Villa,Degneholmen 7,3540, Lynge,11675000 ,30-11-2004,Fam. Salg,120,97292,4,1983,
201,Ejerlejlighed,"Ørnevang 32, 2. 3",3450, Allerød,15422601 ,19-11-2003,Alm. Salg,57,270572,2,1965,
201,Villa,Cypresvej 35,3450, Allerød,20704000 ,28-09-2003,Alm. Salg,143,144783,3,1974,
201,Rækkehus,Nøglegårdsvænge 9,3540, Lynge,12667000 ,18-02-2003,Alm. Salg,141,89837,5,2004,
201,Villa,Høveltevej 88,3460, Birkerød,9000000 ,04-08-2002,Alm. Salg,187,48128,6,2005,
201,Rækkehus,Frederiksborgvej 72,3450, Allerød,6400000 ,13-05-2002,Alm. Salg,131,48855,5,1955,
201,Ejerlejlighed,"Ørnevang 12, 1. tv",3450, Allerød,15544000 ,27-01-2002,Andet,80,194300,3,1965,
201,Villa,Spættevang 10,3450, Allerød,12294462 ,01-10-1998,Alm. Salg,110,111768,5,1965,
201,Villa,Slangerupvej 6B,3540, Lynge,4637981 ,03-09-1997,Alm. Salg,50,92760,2,1948,
201,Villa,Slangerupvej 6B,3540, Lynge,2583290 ,14-08-1995,Alm. Salg,50,51666,2,1948,
201,Ejerlejlighed,"Lilledal 1, 1. 6",3450, Allerød,4500000 ,03-08-1993,Alm. Salg,90,50000,3,1988,
