municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
183,Villa,Industrivangen 26,2635, Ishøj,13514406 ,28-11-2022,Andet,129,104763,5,1962,
183,Villa,Baldersbækvej 21,2635, Ishøj,5500000 ,09-11-2022,Alm. Salg,127,43307,4,1969,
183,Villa,Piledamsvej 4,2635, Ishøj,4500000 ,04-11-2022,Alm. Salg,130,34615,5,1998,-4%
183,Rækkehus,Vejledalen 262,2635, Ishøj,2170000 ,04-10-2022,Alm. Salg,62,35000,3,1978,
183,Villa,Baldersvej 22,2635, Ishøj,4750000 ,31-05-2022,Andet,134,35448,5,1955,
183,Villa,Rosenvangen 6,2635, Ishøj,4425000 ,05-05-2022,Alm. Salg,108,40972,4,2005,-2%
183,Villa,Skovvej 30,2635, Ishøj,4250000 ,21-04-2022,Alm. Salg,119,35714,3,1969,
183,Rækkehus,Mirabellevej 40,2635, Ishøj,4300000 ,12-04-2022,Alm. Salg,104,41346,4,1958,0%
183,Villa,Tåstrup Valbyvej 22,2635, Ishøj,3750000 ,24-03-2022,Alm. Salg,107,35047,3,1960,4%
183,Villa,Solvej 31A,2635, Ishøj,6795000 ,28-02-2022,Alm. Salg,191,35576,6,1970,
183,Villa,Køgevej 202,2635, Ishøj,5995000 ,23-02-2022,Alm. Salg,160,37469,5,1940,
183,Ejerlejlighed,"Vejlebrovej 85, 3. 151",2635, Ishøj,1649000 ,21-02-2022,Alm. Salg,46,35848,2,1976,
183,Rækkehus,Vejledalen 384,2635, Ishøj,2200000 ,05-01-2022,Alm. Salg,62,35484,3,1980,-4%
183,Villa,Brentevej 46,2635, Ishøj,2450000 ,20-12-2021,Alm. Salg,68,36029,3,1957,
183,Rækkehus,Tranegilde Strandvej 16,2635, Ishøj,2400000 ,13-09-2021,Alm. Salg,66,36364,3,1960,-8%
183,Rækkehus,Vejledalen 370,2635, Ishøj,2245000 ,27-07-2021,Alm. Salg,62,36210,3,1980,
183,Villa,Søvangen 29,2635, Ishøj,5999000 ,23-06-2021,Alm. Salg,139,43158,6,1994,
183,Villa,Baldersvej 22,2635, Ishøj,4750000 ,22-06-2021,Alm. Salg,134,35448,5,1955,-1%
183,Ejerlejlighed,"Gildbrovej 45, 3. 253",2635, Ishøj,1595000 ,17-05-2021,Alm. Salg,46,34674,2,1977,
183,Villa,Pileskovvej 3,2635, Ishøj,3125000 ,26-04-2021,Alm. Salg,86,36337,3,1951,-5%
183,Villa,Søsvinget 27,2635, Ishøj,3500000 ,20-03-2021,Alm. Salg,101,34653,4,1963,-3%
183,Villa,Strandvangen 16,2635, Ishøj,6895000 ,13-02-2021,Alm. Salg,182,37885,5,2001,
183,Villa,Industrivangen 26,2635, Ishøj,13514406 ,07-07-2020,Alm. Salg,129,104763,5,1962,
183,Villa,Torslundevej 7,2635, Ishøj,3450000 ,15-03-2020,Alm. Salg,98,35204,4,1947,
183,Ejerlejlighed,"Vejlebrovej 113, 8. tv",2635, Ishøj,3445000 ,09-01-2020,Alm. Salg,95,36263,3,2007,-1%
183,Villa,Brentevej 9,2635, Ishøj,6000000 ,31-05-2019,Alm. Salg,135,44444,6,1926,
183,Villa,Køgevej 227,2635, Ishøj,13500000 ,01-11-2018,Alm. Salg,184,73370,5,1910,
183,Villa,Ishøj Bygade 51,2635, Ishøj,6000000 ,13-08-2017,Alm. Salg,140,42857,4,1888,
183,Ejerlejlighed,"Vejlebrovej 113, 2. th",2635, Ishøj,37250000 ,22-12-2016,Alm. Salg,95,392105,3,2007,
183,Villa,Broenge 10,2635, Ishøj,45500000 ,15-07-2015,Alm. Salg,112,406250,4,1968,
183,Ejerlejlighed,"Vejlebrovej 113, 2. th",2635, Ishøj,31000000 ,26-02-2015,Alm. Salg,95,326316,3,2007,
183,Ejerlejlighed,"Vejlebrovej 96, st",2635, Ishøj,10105497 ,23-06-2014,Andet,79,127918,2,1970,
183,Ejerlejlighed,"Vejlebrovej 96, st",2635, Ishøj,10105497 ,04-03-2014,Andet,79,127918,2,1970,
183,Villa,Smedeengen 9,2635, Ishøj,27200000 ,15-03-2012,Fam. Salg,131,207634,5,1937,
183,Villa,Smedeengen 9,2635, Ishøj,20139700 ,08-11-2011,Fam. Salg,131,153738,5,1937,
183,Villa,Køgevej 202,2635, Ishøj,5928393 ,31-10-2010,Alm. Salg,160,37052,5,1940,
183,Ejerlejlighed,"Vejlebrovej 112, 2. tv",2635, Ishøj,2690000 ,25-03-2007,Alm. Salg,76,35395,2,1969,
183,Villa,Merlegårdsvej 13,2635, Ishøj,6000000 ,19-04-2006,Alm. Salg,150,40000,4,1959,
183,Ejerlejlighed,"Vejlebrovej 96, st",2635, Ishøj,5700000 ,27-03-2006,Alm. Salg,79,72152,2,1970,
183,Ejerlejlighed,"Vejlebrovej 109, 4. 1",2635, Ishøj,5040208 ,23-08-2004,Andet,100,50402,3,2003,
183,Villa,Broenge 10,2635, Ishøj,20900000 ,12-09-2002,Alm. Salg,112,186607,4,1968,
183,Villa,Broenge 10,2635, Ishøj,21500000 ,02-05-2000,Alm. Salg,112,191964,4,1968,
183,Ejerlejlighed,"Vejlebrovej 96, st",2635, Ishøj,3000000 ,26-03-2000,Alm. Salg,79,37975,2,1970,
183,Villa,Smedeengen 9,2635, Ishøj,8570000 ,25-09-1998,Fam. Salg,131,65420,5,1937,
