municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
370,Villa,Alleen 39,4736, Karrebæksminde,1530000 ,30-12-2022,Fam. Salg,172,8315,6,1882,
370,Rækkehus,Runestenen 62,4700, Næstved,1370000 ,29-12-2022,Alm. Salg,106,12925,4,1970,
370,Villa,Spurvevænget 18,4700, Næstved,3100000 ,29-12-2022,Alm. Salg,180,17222,6,1972,
370,Villa,Havremarken 3,4684, Holmegaard,3225000 ,29-12-2022,Alm. Salg,153,21078,5,2021,-5%
370,Villa,Kildegårdsvej 5,4684, Holmegaard,1650000 ,28-12-2022,Alm. Salg,205,8049,6,1972,-8%
370,Villa,Ageren 31,4700, Næstved,1875000 ,28-12-2022,Alm. Salg,117,16026,5,1979,-1%
370,Villa,Skovkanten 143,4700, Næstved,1232594 ,27-12-2022,Fam. Salg,182,6772,4,1988,
370,Villa,Fodbygårdsvej 130,4700, Næstved,2900000 ,27-12-2022,Alm. Salg,173,16763,5,1978,-3%
370,Villa,Stensgårdsvej 12,4700, Næstved,1220000 ,27-12-2022,Alm. Salg,154,7922,5,1973,-9%
370,Villa,H C Lumbyes Vej 111,4700, Næstved,1671500 ,26-12-2022,Auktion,148,11294,4,1989,
370,Villa,Tubavej 27,4700, Næstved,3700000 ,26-12-2022,Alm. Salg,170,21765,5,2004,-3%
370,Villa,Trælløsevej 35,4160, Herlufmagle,345000 ,26-12-2022,Alm. Salg,123,2805,6,1966,-13%
370,Villa,Tystrupvej 29,4250, Fuglebjerg,800000 ,25-12-2022,Fam. Salg,157,4545,6,1935,
370,Villa,Vejløvej 47,4700, Næstved,1150000 ,24-12-2022,Andet,130,8846,4,1900,
370,Rækkehus,Agernbakken 18,4684, Holmegaard,900000 ,22-12-2022,Andet,85,10588,3,2017,
370,Villa,Mogenstrup Parkvej 12,4700, Næstved,701250 ,22-12-2022,Fam. Salg,212,3308,7,1867,
