municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
165,Ejerlejlighed,Egebo 16,2620, Albertslund,1500000 ,21-12-2022,Alm. Salg,114,13158,5,2008,-54%
165,Rækkehus,Skriverhusene 15,2620, Albertslund,1402500 ,19-12-2022,Fam. Salg,108,12986,4,1972,
165,Rækkehus,Elmehusene 3,2600, Glostrup,2800000 ,18-12-2022,Alm. Salg,96,29167,4,1967,-6%
165,Villa,Snebærhaven 82,2620, Albertslund,3295000 ,18-12-2022,Alm. Salg,105,31381,4,1970,
165,Rækkehus,Bispehusene 44,2620, Albertslund,2645000 ,14-12-2022,Alm. Salg,108,24491,4,1974,-2%
165,Ejerlejlighed,"Kanaltorvet 8, 1. 4",2620, Albertslund,1095000 ,14-12-2022,Alm. Salg,59,18559,1,1970,
165,Villa,Enebærhaven 45,2620, Albertslund,3525000 ,14-12-2022,Alm. Salg,135,26111,5,1971,
165,Villa,Kratager 52,2620, Albertslund,4800000 ,14-12-2022,Alm. Salg,172,27907,7,1968,-4%
165,Rækkehus,Bispehusene 25,2620, Albertslund,2900000 ,13-12-2022,Alm. Salg,111,26126,4,1972,-12%
165,Ejerlejlighed,"Topperne 14, st. 1",2620, Albertslund,2050000 ,09-12-2022,Alm. Salg,97,21134,4,1971,-6%
165,Rækkehus,Lange Eng 28,2620, Albertslund,2250000 ,08-12-2022,Fam. Salg,128,17578,6,2008,
165,Rækkehus,Robinievej 55,2620, Albertslund,3300000 ,06-12-2022,Alm. Salg,130,25385,5,2008,-1%
165,Villa,Skovskrænten 4,2620, Albertslund,4900000 ,05-12-2022,Alm. Salg,209,23445,8,1979,-7%
165,Rækkehus,Elmehusene 85,2600, Glostrup,2750000 ,01-12-2022,Alm. Salg,96,28646,4,1967,-2%
165,Rækkehus,Præstehusene 55,2620, Albertslund,2900000 ,30-11-2022,Alm. Salg,152,19079,3,1970,-3%
165,Rækkehus,Elmehusene 160,2600, Glostrup,2600000 ,30-11-2022,Alm. Salg,96,27083,4,1968,-7%
165,Ejerlejlighed,Egebo 33,2620, Albertslund,2945000 ,30-11-2022,Alm. Salg,115,25609,5,2008,-2%
165,Villa,Lavager 11,2620, Albertslund,3390000 ,24-11-2022,Alm. Salg,125,27120,4,1967,-3%
165,Ejerlejlighed,"Topperne 4, 2. 21",2620, Albertslund,1802000 ,22-11-2022,Alm. Salg,97,18577,4,1971,0%
165,Villa,Horsholmstræde 18,2620, Albertslund,400378 ,15-11-2022,Fam. Salg,161,2487,5,1986,
165,Rækkehus,Robinievej 109,2620, Albertslund,3200000 ,13-11-2022,Alm. Salg,131,24427,4,2008,-5%
165,Rækkehus,Præstehusene 84,2620, Albertslund,2900000 ,09-11-2022,Alm. Salg,151,19205,4,1969,-3%
165,Rækkehus,Pilehusene 4,2600, Glostrup,2795000 ,06-11-2022,Alm. Salg,110,25409,5,1973,-3%
165,Villa,Kvædehaven 53,2600, Glostrup,3300000 ,03-11-2022,Alm. Salg,144,22917,4,1968,-6%
165,Rækkehus,Falkehusene 14,2620, Albertslund,2760000 ,02-11-2022,Alm. Salg,106,26038,4,1970,-8%
165,Rækkehus,Jægerhusene 25,2620, Albertslund,2150000 ,01-11-2022,Alm. Salg,106,20283,4,1968,-4%
165,Rækkehus,Lange Eng 48,2620, Albertslund,1880600 ,31-10-2022,Fam. Salg,95,19796,4,2008,
165,Villa,Ledøjevej 16,2620, Albertslund,3770000 ,29-10-2022,Alm. Salg,148,25473,5,1904,-3%
165,Villa,Kongsager 77,2620, Albertslund,3050000 ,27-10-2022,Alm. Salg,134,22761,4,1967,-10%
165,Rækkehus,Fyrrehusene 24,2600, Glostrup,3050000 ,19-10-2022,Alm. Salg,111,27477,4,1969,-9%
165,Rækkehus,Falkehusene 68,2620, Albertslund,2300000 ,18-10-2022,Alm. Salg,106,21698,5,1968,-8%
165,Ejerlejlighed,"Topperne 13, 3. 33",2620, Albertslund,2050000 ,18-10-2022,Alm. Salg,100,20500,4,1972,-7%
165,Villa,Porsager 54,2620, Albertslund,4100000 ,11-10-2022,Alm. Salg,137,29927,5,1967,-2%
165,Rækkehus,Jægerhusene 44,2620, Albertslund,2850000 ,10-10-2022,Alm. Salg,106,26887,4,1968,
165,Villa,Horsholmstræde 16,2620, Albertslund,3648000 ,10-10-2022,Alm. Salg,108,33778,3,1986,-1%
165,Rækkehus,Jægerhusene 46,2620, Albertslund,2735000 ,09-10-2022,Alm. Salg,106,25802,4,1968,-2%
165,Rækkehus,Jægerhusene 77,2620, Albertslund,2923000 ,07-10-2022,Alm. Salg,106,27575,5,1968,1%
165,Rækkehus,Humlehusene 12,2620, Albertslund,3635000 ,01-10-2022,Alm. Salg,151,24073,4,1971,-3%
165,Ejerlejlighed,Mölndalsparken 89,2620, Albertslund,2275000 ,27-09-2022,Alm. Salg,67,33955,3,1986,
165,Rækkehus,Tranehusene 30,2620, Albertslund,2700000 ,26-09-2022,Alm. Salg,112,24107,4,1972,-3%
165,Villa,Herstedøstergade 25,2620, Albertslund,10800000 ,22-09-2022,Alm. Salg,319,33856,8,1877,
165,Rækkehus,Degnehusene 35,2620, Albertslund,3250000 ,22-09-2022,Alm. Salg,151,21523,4,1972,-7%
165,Villa,Ledøjevej 19,2620, Albertslund,2200000 ,22-09-2022,Fam. Salg,87,25287,3,1887,
