municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
153,Villa,Elementfabrikken 5B,2605, Brøndby,100717000 ,05-12-2022,Alm. Salg,158,637449,4,1953,
153,Villa,Syrenstien 5,2660, Brøndby Strand,5025000 ,10-11-2022,Alm. Salg,116,43319,3,1973,-16%
153,Rækkehus,Åparken 66,2605, Brøndby,3548000 ,10-08-2022,Alm. Salg,78,45487,3,1958,-1%
153,Villa,Klosterdammen 34,2605, Brøndby,4225000 ,02-08-2022,Alm. Salg,87,48563,3,1966,-2%
153,Rækkehus,Rytterdammen 19,2605, Brøndby,4125000 ,31-07-2022,Alm. Salg,93,44355,4,1988,
153,Villa,Skibsbyggervej 13,2660, Brøndby Strand,8950000 ,26-07-2022,Alm. Salg,164,54573,4,1968,-4%
153,Villa,Brøndbyøstervej 78,2605, Brøndby,5300000 ,12-06-2022,Alm. Salg,87,45690,4,1934,
153,Villa,Skibsbyggervej 10,2660, Brøndby Strand,6400000 ,16-05-2022,Alm. Salg,132,48485,5,1934,-4%
153,Villa,Strandskolevej 265,2660, Brøndby Strand,3949000 ,10-05-2022,Alm. Salg,80,49363,3,1958,-1%
153,Villa,Skibsbyggervej 18,2660, Brøndby Strand,4400000 ,12-04-2022,Alm. Salg,105,41905,4,1966,-2%
153,Villa,Kirkebjerg Allé 61,2605, Brøndby,3555000 ,02-04-2022,Alm. Salg,88,40398,4,1960,
153,Villa,Poppel Allé 3,2660, Brøndby Strand,7350000 ,23-03-2022,Alm. Salg,183,40164,5,1969,-8%
153,Villa,Rugmarksvej 14,2605, Brøndby,5375000 ,10-01-2022,Alm. Salg,124,43347,5,1953,-2%
153,Villa,Skibsbyggervej 18,2660, Brøndby Strand,4291800 ,02-11-2021,Andet,105,40874,4,1966,
153,Villa,Brøndbyøstervej 88,2605, Brøndby,5100000 ,05-09-2021,Alm. Salg,81,62963,3,1800,
153,Villa,Egehøj 12,2605, Brøndby,3550000 ,07-07-2021,Alm. Salg,80,44375,3,1959,-1%
153,Villa,Maglebæk Søpark 25,2660, Brøndby Strand,7250000 ,05-07-2021,Alm. Salg,164,44207,5,1991,
153,Villa,Lærkehøj 18,2605, Brøndby,3800000 ,22-06-2021,Alm. Salg,92,41304,3,1962,-1%
153,Rækkehus,Åparken 45,2605, Brøndby,3495000 ,21-06-2021,Alm. Salg,78,44808,3,1959,
153,Rækkehus,Bispelodden 17,2605, Brøndby,3998000 ,09-06-2021,Alm. Salg,91,43934,4,1958,
153,Villa,Brøndbyøstervej 141,2605, Brøndby,3995000 ,31-05-2021,Alm. Salg,92,43424,3,1959,
153,Villa,Oliversvej 15,2605, Brøndby,3675000 ,06-05-2021,Alm. Salg,74,49662,4,1954,
153,Villa,Rolandsvej 9,2605, Brøndby,4600000 ,22-04-2021,Alm. Salg,101,45545,3,1948,7%
153,Villa,Monsunvej 13,2660, Brøndby Strand,4170000 ,19-04-2021,Alm. Salg,101,41287,4,1955,4%
153,Villa,Højstens Allé 8,2605, Brøndby,3565000 ,12-04-2021,Alm. Salg,85,41941,3,1961,
153,Villa,Rønne Allé 4,2605, Brøndby,4000000 ,11-04-2021,Alm. Salg,88,45455,3,1948,
153,Villa,Ny Mæglergårds Allé 24,2660, Brøndby Strand,3350000 ,10-11-2020,Alm. Salg,71,47183,3,1976,
153,Villa,Højstens Allé 5,2605, Brøndby,3330000 ,01-10-2020,Alm. Salg,74,45000,3,1947,4%
153,Villa,Brøndbyvester Strandvej 2,2660, Brøndby Strand,5200000 ,31-08-2020,Alm. Salg,129,40310,4,1969,0%
153,Villa,Højstens Allé 6,2605, Brøndby,3200000 ,08-02-2020,Alm. Salg,77,41558,3,1944,-3%
153,Villa,Kirkebjerg Parkvej 4,2605, Brøndby,23500000 ,01-07-2019,Alm. Salg,94,250000,3,1952,
153,Villa,Sognevej 15,2605, Brøndby,66283000 ,21-01-2019,Alm. Salg,129,513822,4,1955,
153,Villa,Vestre Gade 13,2605, Brøndby,4525000 ,20-08-2018,Alm. Salg,97,46649,4,1929,-7%
153,Villa,Brøndbyvester Stræde 11,2605, Brøndby,2400000 ,08-07-2018,Alm. Salg,59,40678,1,1777,-4%
153,Villa,Elementfabrikken 5B,2605, Brøndby,34500000 ,20-06-2017,Andet,158,218354,4,1953,
153,Ejerlejlighed,"Tjørnevangen 6, 1. th",2660, Brøndby Strand,5150000 ,17-12-2014,Alm. Salg,37,139189,2,1965,
153,Ejerlejlighed,"Brøndby Strand Centrum 13, 1. 9",2660, Brøndby Strand,10805153 ,18-08-2011,Alm. Salg,60,180086,2,1979,
153,Villa,Vibeholms Allé 14,2605, Brøndby,8800000 ,11-09-2006,Alm. Salg,152,57895,4,1950,
153,Villa,"Gammel Køge Landevej 744, 1",2660, Brøndby Strand,3450000 ,11-07-2006,Alm. Salg,52,66346,3,1905,
153,Villa,Brøndbyøstervej 78,2605, Brøndby,5300000 ,31-10-2001,Alm. Salg,87,45690,4,1934,
153,Villa,Agerlunden 3,2660, Brøndby Strand,8075000 ,26-11-2000,Alm. Salg,162,49846,7,2002,
153,Ejerlejlighed,"Tjørnevangen 6, 1. th",2660, Brøndby Strand,2380000 ,27-02-2000,Alm. Salg,37,64324,2,1965,
153,Ejerlejlighed,"Tjørnevangen 6, 1. th",2660, Brøndby Strand,2900000 ,28-08-1994,Alm. Salg,37,78378,2,1965,
