municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
190,Villa,Poppel Alle 70,3500, Værløse,7995000 ,22-12-2022,Alm. Salg,155,51581,5,1971,
190,Villa,Højdevej 22,3500, Værløse,7350000 ,21-12-2022,Alm. Salg,145,50690,5,1967,
190,Villa,Lindevej 65,3500, Værløse,9200000 ,07-12-2022,Alm. Salg,132,69697,4,1915,-3%
190,Rækkehus,Hejrebakken 11A,3500, Værløse,4900000 ,05-12-2022,Alm. Salg,101,48515,3,2005,-7%
190,Villa,Gedebro 5,3520, Farum,4400000 ,18-11-2022,Alm. Salg,88,50000,3,1959,
190,Rækkehus,Vestre Alle 74,3500, Værløse,6301500 ,20-10-2022,Alm. Salg,126,50012,4,1912,
190,Villa,Stormly 32,3500, Værløse,6700000 ,13-10-2022,Alm. Salg,137,48905,5,1963,-4%
190,Villa,Søndersø Park 36,3500, Værløse,7200000 ,03-10-2022,Alm. Salg,148,48649,6,1967,-7%
190,Ejerlejlighed,"Bymidten 72A, 5. th",3500, Værløse,6000000 ,19-09-2022,Alm. Salg,105,57143,3,2020,
190,Villa,Kålundsvej 2A,3520, Farum,6928000 ,10-09-2022,Alm. Salg,124,55871,4,2002,-13%
190,Villa,Skandrups Alle 22,3500, Værløse,7020000 ,20-08-2022,Alm. Salg,108,65000,4,1960,-6%
190,Villa,Præstevænget 7,3500, Værløse,5475000 ,20-08-2022,Alm. Salg,114,48026,4,1947,-5%
190,Villa,Farumgårds Alle 30,3520, Farum,5400000 ,16-08-2022,Alm. Salg,80,67500,3,1973,-2%
190,Ejerlejlighed,"Kompagnivej 9, 3. mf",3520, Farum,5625000 ,08-08-2022,Alm. Salg,106,53066,3,2019,-10%
190,Villa,Birkevang 6,3500, Værløse,7600000 ,30-07-2022,Alm. Salg,147,51701,5,1955,-5%
190,Villa,Søndersøvej 23,3500, Værløse,11900000 ,25-07-2022,Alm. Salg,190,62632,5,1963,
190,Rækkehus,Vestre Alle 16,3500, Værløse,5395000 ,10-07-2022,Alm. Salg,110,49045,4,1912,
190,Rækkehus,Hejrebakken 11C,3500, Værløse,5150000 ,27-06-2022,Alm. Salg,101,50990,3,2005,
190,Rækkehus,Vestre Alle 14,3500, Værløse,5995000 ,10-06-2022,Alm. Salg,125,47960,4,1912,
190,Villa,Bjørnsholmvej 6,3500, Værløse,7350000 ,04-06-2022,Alm. Salg,142,51761,6,1953,-3%
190,Villa,Ravnehusvej 25,3500, Værløse,6850000 ,02-06-2022,Alm. Salg,108,63426,4,1963,-2%
190,Villa,Rolighedsvej 36,3500, Værløse,14000000 ,21-05-2022,Alm. Salg,239,58577,7,2014,-1%
190,Villa,Skovmose Alle 26,3500, Værløse,8200000 ,04-05-2022,Alm. Salg,152,53947,5,1961,-2%
190,Villa,Klintebakken 7,3520, Farum,7790000 ,02-05-2022,Alm. Salg,148,52635,6,1963,-3%
190,Villa,Dybedalsvej 37,3520, Farum,7550000 ,13-04-2022,Alm. Salg,150,50333,5,1969,-1%
