municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
671,Villa,Lærkevej 17,7600, Struer,690000 ,29-12-2022,Alm. Salg,57,12105,2,1950,-13%
671,Villa,Stenvej 58,7600, Struer,1325000 ,29-12-2022,Alm. Salg,157,8439,4,1975,-5%
671,Villa,Skarbyvej 1B,7560, Hjerm,1350000 ,29-12-2022,Alm. Salg,182,7418,5,1912,
671,Villa,Bygmarken 5,7600, Struer,388197 ,28-12-2022,Fam. Salg,120,3235,4,1971,
671,Villa,Park Alle 56,7600, Struer,480000 ,26-12-2022,Andet,118,4068,4,1975,
671,Villa,Stentofterne 22,7600, Struer,1460000 ,22-12-2022,Alm. Salg,190,7684,6,1984,1%
671,Ejerlejlighed,"Vestergade 32, kl. th",7600, Struer,255000 ,20-12-2022,Alm. Salg,77,3312,2,1915,-14%
671,Villa,Bremdalvej 4,7600, Struer,2075000 ,19-12-2022,Alm. Salg,230,9022,5,1964,
671,Villa,Østerbrogade 21,7600, Struer,600000 ,18-12-2022,Fam. Salg,124,4839,2,1924,
671,Villa,Engvej 2,7560, Hjerm,935000 ,18-12-2022,Alm. Salg,130,7192,5,1977,-1%
671,Villa,Pærebakken 10,7600, Struer,1430000 ,18-12-2022,Alm. Salg,131,10916,5,1998,-10%
671,Villa,Park Alle 121,7600, Struer,1400000 ,17-12-2022,Alm. Salg,152,9211,6,1970,-9%
671,Villa,Rosenvænget 11,7600, Struer,425000 ,15-12-2022,Andet,89,4775,6,1965,
671,Villa,Oddesundvej 9,7600, Struer,1888782 ,12-12-2022,Alm. Salg,237,7616,6,1917,
671,Villa,Park Alle 50,7600, Struer,1500000 ,08-12-2022,Alm. Salg,180,8333,4,1975,-6%
671,Villa,Klosterhedevej 30,7600, Struer,500000 ,07-12-2022,Andet,102,4902,4,1944,
671,Villa,Odinsvej 9,7600, Struer,695000 ,07-12-2022,Alm. Salg,138,5036,4,1969,
671,Villa,Søndervænget 52,7790, Thyholm,270000 ,06-12-2022,Auktion,176,1534,5,1973,
671,Villa,Enghavevej 3,7790, Thyholm,545000 ,05-12-2022,Alm. Salg,160,3406,4,1897,
671,Villa,Kongevejen 82,7790, Thyholm,175000 ,29-11-2022,Alm. Salg,104,1683,4,1950,
671,Villa,Nørgårdvej 18,7600, Struer,600000 ,29-11-2022,Alm. Salg,75,8000,2,1952,
671,Villa,Munkevej 10,7790, Thyholm,255000 ,29-11-2022,Alm. Salg,144,1771,5,1850,
671,Villa,Vesterbrogade 30,7600, Struer,250000 ,29-11-2022,Alm. Salg,152,1645,2,1906,
671,Rækkehus,Bjerggade 5,7600, Struer,420000 ,27-11-2022,Alm. Salg,110,3818,5,1902,-15%
671,Villa,Bjerregårdsparken 16,7560, Hjerm,1325000 ,24-11-2022,Alm. Salg,151,8775,5,1978,-9%
671,Villa,Ølbyvej 2,7600, Struer,225000 ,24-11-2022,Alm. Salg,150,1500,5,1910,
671,Villa,Vestre Hovedgade 33,7560, Hjerm,1550000 ,17-11-2022,Alm. Salg,186,8333,7,1965,-3%
671,Rækkehus,Skolevej 14,7560, Hjerm,1165000 ,14-11-2022,Alm. Salg,103,11311,4,2007,-10%
671,Ejerlejlighed,"Elmevej 1, 1. 18",7600, Struer,240000 ,14-11-2022,Alm. Salg,42,5714,1,1968,
671,Villa,Sarpsborgvej 124,7600, Struer,2050000 ,14-11-2022,Alm. Salg,231,8874,7,1977,
671,Villa,Skibstedvej 4,7790, Thyholm,750000 ,11-11-2022,Alm. Salg,81,9259,3,1877,-6%
671,Villa,Rørsangervej 28,7600, Struer,1000000 ,10-11-2022,Alm. Salg,148,6757,5,1974,-7%
671,Villa,Møllegade 31,7790, Thyholm,385000 ,07-11-2022,Andet,200,1925,6,1904,
671,Villa,Fredensgade 7,7600, Struer,575000 ,07-11-2022,Fam. Salg,142,4049,4,1927,
671,Villa,Lille Ørskovvej 6,7600, Struer,765000 ,06-11-2022,Alm. Salg,124,6169,4,1969,-4%
671,Villa,Nørgårdvej 27,7600, Struer,1330000 ,04-11-2022,Alm. Salg,185,7189,4,1953,-11%
671,Villa,Vinkelvej 3,7790, Thyholm,335000 ,03-11-2022,Alm. Salg,150,2233,7,1885,-11%
671,Villa,Østerbrogade 6,7600, Struer,130000 ,27-10-2022,Alm. Salg,118,1102,4,1926,-35%
671,Villa,Holstebrovej 40,7600, Struer,1950000 ,26-10-2022,Alm. Salg,237,8228,8,1900,3%
671,Villa,Solvang 2B,7600, Struer,895000 ,26-10-2022,Alm. Salg,129,6938,5,1973,
671,Villa,Pilgårdvej 6,7600, Struer,2250000 ,25-10-2022,Alm. Salg,196,11480,3,1974,
671,Villa,Damtoften 10,7600, Struer,1805000 ,25-10-2022,Alm. Salg,149,12114,5,1998,1%
671,Villa,Fjordlystvej 8,7790, Thyholm,195000 ,23-10-2022,Alm. Salg,93,2097,3,1906,
671,Villa,Dalgårdsvej 17,7600, Struer,550000 ,23-10-2022,Alm. Salg,110,5000,5,1909,
671,Villa,Vinderupvej 16,7600, Struer,1298000 ,20-10-2022,Alm. Salg,196,6622,7,1907,
671,Villa,Fjordglimt 14,7600, Struer,1048000 ,20-10-2022,Alm. Salg,104,10077,4,1959,-4%
671,Villa,Østre Hovedgade 14,7560, Hjerm,110250 ,19-10-2022,Alm. Salg,276,399,5,1896,
671,Villa,Kjelding Høj 53,7600, Struer,1250000 ,19-10-2022,Fam. Salg,167,7485,5,2021,
671,Villa,Rolighedsvej 4,7600, Struer,550000 ,18-10-2022,Alm. Salg,110,5000,7,1955,
671,Villa,Helligkildevej 19,7790, Thyholm,675000 ,17-10-2022,Alm. Salg,132,5114,6,1927,-13%
671,Villa,Hindbærhegnet 4,7600, Struer,2317000 ,16-10-2022,Alm. Salg,168,13792,5,2003,
671,Villa,Venøgade 9,7600, Struer,742437 ,11-10-2022,Andet,139,5341,4,1953,
671,Villa,Park Alle 57,7600, Struer,600000 ,10-10-2022,Alm. Salg,187,3209,6,1968,
671,Villa,Lundgaardsparken 2,7600, Struer,1025000 ,10-10-2022,Alm. Salg,131,7824,5,1973,-14%
671,Villa,Nørbyvej 8,7790, Thyholm,315000 ,09-10-2022,Alm. Salg,135,2333,5,1973,-9%
671,Villa,Fuglebakken 7,7790, Thyholm,1700000 ,04-10-2022,Alm. Salg,252,6746,7,1975,
671,Villa,Sandkrogvej 3,7790, Thyholm,61940 ,03-10-2022,Fam. Salg,87,712,4,1936,
671,Villa,Fasanvej 7,7600, Struer,800000 ,02-10-2022,Alm. Salg,118,6780,4,1953,-11%
671,Villa,Fredensgade 6,7600, Struer,1600000 ,01-10-2022,Alm. Salg,135,11852,6,1920,-11%
671,Ejerlejlighed,"Elmevej 1, st. 10",7600, Struer,175000 ,30-09-2022,Alm. Salg,42,4167,1,1968,
671,Villa,Søndergade 78,7600, Struer,241997 ,30-09-2022,Alm. Salg,120,2017,6,1900,
671,Ejerlejlighed,"Elmevej 3, st. 5",7600, Struer,260000 ,29-09-2022,Alm. Salg,51,5098,2,1972,-12%
671,Villa,Trudsøvej 1,7600, Struer,1800000 ,29-09-2022,Alm. Salg,140,12857,3,1979,
