municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
169,Ejerlejlighed,"Vesterkøb 8, st. th",2640, Hedehusene,4800000 ,28-12-2022,Alm. Salg,55,87273,1,1935,
169,Villa,Rødkælkevej 49,2630, Taastrup,3695000 ,21-12-2022,Alm. Salg,72,51319,3,1957,
169,Rækkehus,Ibsensvej 81,2630, Taastrup,3000000 ,06-11-2022,Alm. Salg,80,37500,4,1961,0%
169,Ejerlejlighed,"Søbakkevej 4, 4",2640, Hedehusene,4200000 ,27-10-2022,Alm. Salg,108,38889,4,2022,-2%
169,Rækkehus,Urtehaven 21,2640, Hedehusene,3970000 ,25-10-2022,Alm. Salg,106,37453,4,2018,1%
169,Rækkehus,Agersøvej 13,2630, Taastrup,3950000 ,26-09-2022,Alm. Salg,108,36574,4,2019,-5%
169,Rækkehus,Jernbane Alle 71,2630, Taastrup,3199000 ,22-08-2022,Alm. Salg,84,38083,4,1967,
169,Villa,Rødkælkevej 28,2630, Taastrup,3915000 ,10-08-2022,Alm. Salg,99,39545,4,1953,-2%
169,Rækkehus,Solbakkevej 1,2630, Taastrup,4145000 ,01-08-2022,Alm. Salg,112,37009,3,2011,
169,Rækkehus,Hindbærhegnet 14,2630, Taastrup,2995000 ,14-06-2022,Alm. Salg,76,39408,3,1995,
169,Villa,Møllebovej 6,2640, Hedehusene,3090000 ,14-06-2022,Alm. Salg,75,41200,3,1953,
169,Ejerlejlighed,"Hedekæret 27, 1. th",2640, Hedehusene,18850000 ,11-06-2022,Alm. Salg,76,248026,3,1964,
169,Villa,Enebærkrattet 8,2630, Taastrup,5250000 ,08-06-2022,Alm. Salg,144,36458,5,1998,5%
169,Villa,Kærmindevej 37,2630, Taastrup,5995000 ,24-05-2022,Alm. Salg,164,36555,6,2006,
169,Villa,Fredensvej 30,2630, Taastrup,3150000 ,23-05-2022,Alm. Salg,86,36628,3,1938,-1%
169,Villa,Ludvig Hegners Alle 3,2630, Taastrup,6250000 ,15-05-2022,Alm. Salg,165,37879,7,1901,-4%
169,Rækkehus,Lyngmosen 29B,2640, Hedehusene,2695000 ,10-05-2022,Alm. Salg,74,36419,3,1967,
169,Villa,Frihedsvej 5,2640, Hedehusene,4150000 ,10-05-2022,Alm. Salg,100,41500,5,1947,-2%
169,Rækkehus,Kongelysvej 14,2640, Hedehusene,4775000 ,09-05-2022,Alm. Salg,130,36731,5,2019,0%
169,Villa,Svalevej 5,2630, Taastrup,4420000 ,06-05-2022,Alm. Salg,98,45102,3,1953,-4%
169,Ejerlejlighed,"Dorphs Alle 7A, 1",2630, Taastrup,3650000 ,04-05-2022,Alm. Salg,95,38421,4,1914,
169,Villa,Lærkevej 8,2630, Taastrup,5875000 ,03-05-2022,Alm. Salg,146,40240,7,1954,
169,Villa,Lavendelvej 50,2630, Taastrup,4500000 ,27-04-2022,Alm. Salg,120,37500,4,2005,
169,Villa,Stenvænget 22,2640, Hedehusene,3345000 ,24-04-2022,Alm. Salg,88,38011,5,1957,
169,Villa,Hulkærvej 29,2640, Hedehusene,5699000 ,13-04-2022,Alm. Salg,117,48709,4,1954,
169,Villa,Solsortevej 12,2630, Taastrup,3350000 ,13-04-2022,Alm. Salg,88,38068,3,1950,-4%
169,Rækkehus,Ibsensvej 31,2630, Taastrup,3025000 ,12-04-2022,Alm. Salg,80,37813,4,1961,-2%
169,Rækkehus,Mejerivej 6,2640, Hedehusene,3990000 ,04-04-2022,Alm. Salg,90,44333,3,1906,
169,Villa,Hørskætten 1,2630, Taastrup,3750000 ,09-03-2022,Alm. Salg,97,38660,4,1956,
169,Ejerlejlighed,"Vadsbyvej 17, st. tv",2640, Hedehusene,10000000 ,03-03-2022,Alm. Salg,242,41322,4,1930,
169,Ejerlejlighed,"Cikoriegade 5, 2. mf",2640, Hedehusene,2095000 ,05-02-2022,Alm. Salg,57,36754,2,2020,
169,Villa,Mejerivej 8,2640, Hedehusene,3740000 ,26-01-2022,Alm. Salg,86,43488,3,1920,
169,Rækkehus,Jernbane Alle 59,2630, Taastrup,3095000 ,12-01-2022,Alm. Salg,84,36845,3,1967,
169,Villa,Gasværksvej 21,2630, Taastrup,3850000 ,12-01-2022,Alm. Salg,102,37745,5,1944,-1%
169,Ejerlejlighed,"Cikoriegade 5, 3. mf",2640, Hedehusene,2145000 ,10-01-2022,Alm. Salg,57,37632,2,2020,
169,Rækkehus,Mejerivej 4,2640, Hedehusene,3350000 ,04-01-2022,Alm. Salg,86,38953,4,1903,
169,Ejerlejlighed,"Hedetoften 45, st. th",2640, Hedehusene,18000000 ,27-12-2021,Alm. Salg,74,243243,3,1960,
169,Villa,Nattergalevej 3,2630, Taastrup,3750000 ,13-12-2021,Alm. Salg,89,42135,4,1952,
169,Villa,Hovedgaden 532B,2640, Hedehusene,5600000 ,24-11-2021,Andet,108,51852,5,1938,
169,Villa,Nordvang 10,2640, Hedehusene,2725000 ,16-11-2021,Alm. Salg,69,39493,3,1955,-3%
169,Villa,Ved Kæret 3,2630, Taastrup,3520000 ,02-11-2021,Alm. Salg,93,37849,4,1959,1%
169,Ejerlejlighed,"Cikoriegade 3, 3. mf",2640, Hedehusene,2145000 ,25-10-2021,Alm. Salg,58,36983,2,2020,
169,Ejerlejlighed,Hvidestensparken 3E,2630, Taastrup,3700000 ,22-09-2021,Alm. Salg,89,41573,2,2006,6%
169,Villa,Drosselvej 7,2630, Taastrup,4200000 ,14-09-2021,Alm. Salg,105,40000,4,1948,
169,Villa,Enggårdsvej 6,2640, Hedehusene,4600000 ,12-09-2021,Alm. Salg,125,36800,4,1903,
169,Villa,Ole Rømers Vej 23,2630, Taastrup,6000000 ,29-08-2021,Alm. Salg,137,43796,3,1938,
169,Villa,Rugkærgårdsvej 47,2630, Taastrup,3000000 ,25-08-2021,Alm. Salg,76,39474,3,1940,-6%
169,Villa,Skolevej 25,2630, Taastrup,3500000 ,22-08-2021,Alm. Salg,87,40230,2,1951,
169,Rækkehus,Agersøvej 19,2630, Taastrup,3925000 ,28-07-2021,Alm. Salg,108,36343,4,2019,-2%
169,Rækkehus,Potentilvej 12,2630, Taastrup,4370000 ,20-07-2021,Alm. Salg,120,36417,4,2004,0%
169,Rækkehus,Urtehaven 31,2640, Hedehusene,3795000 ,16-07-2021,Alm. Salg,104,36490,4,2019,
