municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
253,Rækkehus,H C Andersens Vej 1A,2690, Karlslunde,7995000 ,03-12-2022,Andet,172,46483,5,0,
253,Villa,Femvej 7,2670, Greve,14250000 ,08-11-2022,Alm. Salg,215,66279,8,2008,-5%
253,Villa,H C Jeppesens Alle 1,2670, Greve,3900000 ,30-09-2022,Fam. Salg,96,40625,5,1941,
253,Rækkehus,Digetoften 22,2690, Karlslunde,4175000 ,13-09-2022,Alm. Salg,108,38657,5,1963,-4%
253,Villa,Ved Jægerdiget 8,2670, Greve,6500000 ,31-08-2022,Alm. Salg,167,38922,5,2016,
253,Rækkehus,Rørhaven 33,2690, Karlslunde,6195000 ,24-07-2022,Alm. Salg,124,49960,3,2017,
253,Rækkehus,Oldermandsvej 6B,2690, Karlslunde,8200000 ,10-07-2022,Alm. Salg,150,54667,5,2022,-3%
253,Villa,Greve Landevej 106,2670, Greve,3250000 ,07-07-2022,Alm. Salg,84,38690,3,1929,
253,Villa,Skovvej 14,2670, Greve,7975000 ,29-06-2022,Alm. Salg,191,41754,5,1970,
253,Villa,Nørrevang 5,2670, Greve,7550000 ,28-06-2022,Alm. Salg,180,41944,6,2019,-1%
253,Villa,Gl Havnevej 6,2670, Greve,5400000 ,05-06-2022,Alm. Salg,136,39706,3,1974,-2%
253,Villa,Mosede Strandvej 35,2670, Greve,4560000 ,04-06-2022,Alm. Salg,99,46061,3,1960,-9%
253,Villa,Markblomstvej 19,2670, Greve,7100000 ,16-05-2022,Alm. Salg,180,39444,6,2012,-5%
253,Villa,Ole Larsensvej 9A,2670, Greve,6600000 ,11-05-2022,Alm. Salg,159,41509,4,1982,-1%
253,Villa,Grevehaven 8,2670, Greve,3200000 ,07-05-2022,Alm. Salg,75,42667,3,1959,7%
253,Ejerlejlighed,"Håndværkervænget 15, 1",2670, Greve,6750000 ,02-05-2022,Alm. Salg,130,51923,3,1969,
253,Villa,Randtofte Søvej 1,2670, Greve,5995000 ,28-04-2022,Alm. Salg,150,39967,5,1967,
253,Rækkehus,Rosengårdsminde 39,2670, Greve,3540000 ,27-04-2022,Alm. Salg,90,39333,3,2021,
253,Villa,Casa Sanavej 11,2690, Karlslunde,13500000 ,27-04-2022,Alm. Salg,192,70313,5,1977,
253,Villa,Fiskernesvej 10,2670, Greve,9152500 ,25-04-2022,Alm. Salg,98,93393,3,1988,-4%
253,Villa,Plantagevej 9,2670, Greve,7100000 ,24-04-2022,Alm. Salg,180,39444,6,1985,-5%
253,Villa,H C Jeppesens Alle 14,2670, Greve,7600000 ,12-04-2022,Alm. Salg,151,50331,6,2009,-3%
253,Villa,Roskildevej 16,4030, Tune,53250000 ,11-04-2022,Alm. Salg,368,144701,7,1930,
253,Rækkehus,Rosengårdsminde 25,2670, Greve,3495000 ,13-03-2022,Alm. Salg,90,38833,4,2021,
253,Villa,Oldermandsvej 8,2690, Karlslunde,11900000 ,13-03-2022,Alm. Salg,190,62632,6,1974,
253,Villa,Lærkevej 6,2670, Greve,4565000 ,06-03-2022,Alm. Salg,110,41500,4,1980,
253,Villa,Nældebjerg Alle 55,2670, Greve,7000000 ,01-03-2022,Alm. Salg,170,41176,5,2021,
253,Ejerlejlighed,"Rådhusholmen 2, 2. tv",2670, Greve,3425000 ,27-02-2022,Alm. Salg,80,42813,3,2005,-1%
253,Rækkehus,Olsbækhave 28,2670, Greve,3145000 ,21-02-2022,Alm. Salg,78,40321,3,1996,
253,Villa,Hannevej 5,2670, Greve,6995000 ,20-02-2022,Alm. Salg,158,44272,5,2017,
253,Villa,Walthersvej 2A,2670, Greve,3825000 ,18-02-2022,Alm. Salg,79,48418,3,1936,-2%
253,Villa,Jerismosevej 16,2670, Greve,6495000 ,03-02-2022,Alm. Salg,141,46064,5,1937,
253,Villa,Gl Havnevej 8,2670, Greve,11000000 ,01-02-2022,Alm. Salg,238,46218,6,1998,
253,Villa,Iriskvej 7,2670, Greve,7250000 ,31-01-2022,Alm. Salg,172,42151,6,1998,
253,Villa,Mosede Engvej 26,2670, Greve,3985000 ,20-01-2022,Alm. Salg,91,43791,4,1927,
253,Ejerlejlighed,Jerismosevej 172,2670, Greve,1600000 ,19-01-2022,Alm. Salg,41,39024,2,1973,-6%
253,Villa,Bakkevej 9,2690, Karlslunde,6900000 ,18-01-2022,Alm. Salg,162,42593,5,1969,-1%
253,Villa,Hastings Alle 15,2670, Greve,8750000 ,09-01-2022,Alm. Salg,206,42476,4,1984,-1%
253,Villa,Mosebakken 48,2670, Greve,7100000 ,08-01-2022,Alm. Salg,168,42262,6,2010,-3%
253,Rækkehus,Rosengårdsminde 8,2670, Greve,3550000 ,02-11-2021,Alm. Salg,90,39444,3,2020,
253,Villa,Skovvej 22,2670, Greve,11400000 ,23-10-2021,Alm. Salg,200,57000,6,1981,
253,Villa,Læstedet 11,2670, Greve,3100000 ,16-10-2021,Alm. Salg,72,43056,2,1950,-3%
253,Villa,Niels Pedersensvej 1B,2670, Greve,3102500 ,03-10-2021,Fam. Salg,79,39272,3,1960,
253,Rækkehus,Rørhaven 39,2690, Karlslunde,5750000 ,30-09-2021,Alm. Salg,125,46000,4,2017,
253,Villa,Klintelundsvej 20,2670, Greve,9650000 ,26-09-2021,Alm. Salg,212,45519,5,1929,-3%
253,Villa,Spurvevej 10A,2670, Greve,7100000 ,13-09-2021,Alm. Salg,143,49650,5,1982,-5%
253,Villa,Grevetoften 19,2670, Greve,5500000 ,13-09-2021,Alm. Salg,124,44355,5,1906,
253,Villa,Passagen 8,2670, Greve,6500000 ,01-09-2021,Alm. Salg,168,38690,5,1983,-2%
253,Villa,Jerismosevej 38,2670, Greve,5700000 ,11-08-2021,Alm. Salg,142,40141,5,1882,-5%
253,Rækkehus,Lyshøjsminde 3,2670, Greve,3484697 ,10-08-2021,Alm. Salg,90,38719,3,2022,3%
253,Villa,H C Jeppesens Alle 9,2670, Greve,5502000 ,10-08-2021,Alm. Salg,103,53417,3,1969,2%
253,Villa,Granvænget 2A,2690, Karlslunde,9100000 ,30-07-2021,Alm. Salg,222,40991,6,1974,
253,Rækkehus,Strandskoven 9,2670, Greve,6529723 ,18-07-2021,Alm. Salg,169,38637,4,2022,
253,Villa,Krogager 20,2670, Greve,4075000 ,12-07-2021,Alm. Salg,96,42448,4,1963,0%
253,Villa,Svend Grates Vej 6,2690, Karlslunde,7400000 ,10-07-2021,Alm. Salg,151,49007,4,1939,
253,Villa,Olsbæk Strandvej 26,2670, Greve,5895000 ,30-06-2021,Alm. Salg,121,48719,5,1951,-2%
253,Villa,Rylevej 14,2670, Greve,9500000 ,26-06-2021,Alm. Salg,227,41850,5,1980,-1%
253,Villa,Lyngen 4,2690, Karlslunde,9500000 ,22-06-2021,Alm. Salg,224,42411,5,1934,
253,Villa,A V Jensensvej 9,2670, Greve,6850000 ,15-06-2021,Alm. Salg,158,43354,6,1934,
253,Villa,Olsbæk Strandvej 32,2670, Greve,7195000 ,08-06-2021,Alm. Salg,153,47026,6,1948,
253,Villa,Valdemarsvej 11,2670, Greve,4800000 ,31-05-2021,Alm. Salg,114,42105,3,1954,-3%
253,Villa,Bredager 94,2670, Greve,4950000 ,31-05-2021,Alm. Salg,125,39600,4,1966,
253,Villa,Bækvej 2,2670, Greve,5055000 ,20-05-2021,Alm. Salg,131,38588,6,1972,1%
253,Villa,Hartmannsvej 12,2690, Karlslunde,6750000 ,20-05-2021,Alm. Salg,138,48913,5,1973,
253,Villa,Røde Låge 10,2670, Greve,7550000 ,20-05-2021,Alm. Salg,117,64530,3,1976,1%
253,Villa,Skolevej 5,2690, Karlslunde,4650000 ,11-05-2021,Alm. Salg,109,42661,5,1955,-2%
253,Ejerlejlighed,Jerismosevej 116,2670, Greve,1645000 ,04-05-2021,Alm. Salg,41,40122,2,1973,
253,Ejerlejlighed,Hovedgaden 17A,2690, Karlslunde,5050000 ,04-05-2021,Andet,71,71127,2,1912,
253,Villa,Oldermandsvej 5,2690, Karlslunde,6995000 ,01-05-2021,Alm. Salg,172,40669,5,1901,
253,Rækkehus,Rørhaven 2,2690, Karlslunde,5195000 ,27-04-2021,Alm. Salg,125,41560,4,2018,
253,Villa,Pilevangen 3,2690, Karlslunde,5490000 ,19-04-2021,Andet,96,57188,4,1953,
253,Ejerlejlighed,"Bakkevolden 1, 3. mf",2670, Greve,2470000 ,15-04-2021,Alm. Salg,60,41167,2,2004,-1%
253,Ejerlejlighed,Jerismosevej 98,2670, Greve,1750000 ,04-04-2021,Alm. Salg,41,42683,2,1973,
253,Villa,Strandbovej 4,2670, Greve,8350000 ,17-03-2021,Alm. Salg,196,42602,5,2016,
253,Rækkehus,Strandskoven 7,2670, Greve,6796656 ,07-03-2021,Alm. Salg,172,39515,4,2022,
253,Villa,"Olsbæk Strandvej 31, st",2670, Greve,10500000 ,23-02-2021,Alm. Salg,236,44492,5,0,-5%
253,Villa,Lyngen 9,2690, Karlslunde,9850000 ,16-02-2021,Alm. Salg,242,40702,8,1973,1%
253,Rækkehus,Søagervej 21B,2670, Greve,4400000 ,15-02-2021,Alm. Salg,106,41509,4,1967,
253,Ejerlejlighed,"Kildebrønde Landevej 8, 1",2670, Greve,5050000 ,17-01-2021,Alm. Salg,108,46759,3,1907,
253,Villa,Granhytterne 8A,2670, Greve,9325000 ,12-01-2021,Alm. Salg,141,66135,4,1927,
253,Villa,Hedebovej 1,2670, Greve,3195000 ,29-12-2020,Alm. Salg,82,38963,3,1958,
253,Villa,Greve Strandvej 143,2670, Greve,12850000 ,22-12-2020,Alm. Salg,224,57366,6,1934,-8%
253,Rækkehus,Strandskoven 4,2670, Greve,7825187 ,01-12-2020,Alm. Salg,200,39126,4,2022,
253,Villa,Niels Bruunsvej 9,2670, Greve,11495000 ,16-11-2020,Alm. Salg,170,67618,5,1999,
253,Villa,Chr Andersens Vej 7,2670, Greve,8226000 ,11-11-2020,Alm. Salg,204,40324,6,0,
253,Villa,Engvej 26,2690, Karlslunde,4195000 ,27-10-2020,Alm. Salg,104,40337,4,1967,
253,Villa,"Håndværkerbyen 5, 1",2670, Greve,5995000 ,27-10-2020,Alm. Salg,105,57095,2,1969,
253,Rækkehus,Rørhaven 36,2690, Karlslunde,4875000 ,07-09-2020,Alm. Salg,125,39000,4,2017,
253,Villa,Mosede Strandvej 75,2670, Greve,5550000 ,04-08-2020,Alm. Salg,144,38542,5,2015,
253,Villa,Nurdugsvej 10,2670, Greve,7000000 ,12-07-2020,Alm. Salg,156,44872,5,1979,-7%
253,Villa,Blokhusvej 5,2670, Greve,7200000 ,12-06-2020,Alm. Salg,175,41143,4,2013,-1%
253,Villa,Greve Strandvej 79,2670, Greve,6150000 ,16-05-2020,Alm. Salg,126,48810,4,1917,3%
