municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
306,Villa,Kelstrupvej 11,4560, Vig,795000 ,26-12-2022,Alm. Salg,134,5933,6,1907,-11%
306,Rækkehus,På Højen 2A,4534, Hørve,585000 ,21-12-2022,Alm. Salg,57,10263,2,1973,
306,Villa,Merianvej 8,4573, Højby,1100000 ,21-12-2022,Alm. Salg,96,11458,3,1976,
306,Ejerlejlighed,"Asnæs Centret 28B, 2. 10",4550, Asnæs,750000 ,20-12-2022,Alm. Salg,57,13158,2,1990,
306,Villa,Brådevej 7B,4500, Nykøbing Sj,540000 ,20-12-2022,Alm. Salg,69,7826,3,1937,
306,Villa,Agervej 6,4534, Hørve,400000 ,20-12-2022,Alm. Salg,70,5714,3,1880,-33%
306,Rækkehus,Enøvej 5,4500, Nykøbing Sj,700000 ,19-12-2022,Alm. Salg,54,12963,2,1985,
306,Villa,Søgårdssvinget 16,4572, Nørre Asmindrup,520000 ,18-12-2022,Fam. Salg,133,3910,5,1978,
306,Villa,Næbbevej 21,4560, Vig,1937500 ,18-12-2022,Alm. Salg,121,16012,3,1777,
306,Villa,Kildevangen 8,4571, Grevinge,500000 ,16-12-2022,Alm. Salg,98,5102,4,1965,
306,Ejerlejlighed,Grundtvigsvej 21,4500, Nykøbing Sj,1900000 ,15-12-2022,Alm. Salg,122,8261,7,1902,
306,Villa,Enghavevej 5,4560, Vig,790000 ,15-12-2022,Alm. Salg,107,7383,4,1908,-12%
306,Villa,Kildebakken 7,4534, Hørve,1100000 ,14-12-2022,Andet,116,9483,4,1973,
306,Villa,Kirkebjerg 16,4572, Nørre Asmindrup,170536 ,13-12-2022,Fam. Salg,112,1523,4,1964,
306,Villa,Gartnervænget 14,4500, Nykøbing Sj,913750 ,12-12-2022,Fam. Salg,163,5606,5,2006,
306,Villa,Vallekildevej 133,4534, Hørve,1100000 ,11-12-2022,Alm. Salg,189,5820,7,1952,
306,Villa,Kalundborgvej 33,4540, Fårevejle,1100000 ,10-12-2022,Alm. Salg,125,8800,5,1947,-15%
