municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
175,Ejerlejlighed,"Rødovre Parkvej 283, 1",2610, Rødovre,1550000 ,28-12-2022,Alm. Salg,67,23134,3,1962,-14%
175,Ejerlejlighed,"Rødovre Parkvej 265, st",2610, Rødovre,1280000 ,28-12-2022,Alm. Salg,47,27234,1,1962,-5%
175,Villa,Røngård Alle 22,2610, Rødovre,2500000 ,28-12-2022,Fam. Salg,249,10040,14,2022,
175,Villa,Kaffevej 72,2610, Rødovre,6560000 ,15-12-2022,Alm. Salg,160,41000,5,2017,-6%
175,Ejerlejlighed,"Brandholms Alle 32G, 2",2610, Rødovre,1310000 ,14-12-2022,Alm. Salg,58,22586,2,1959,-6%
175,Ejerlejlighed,"Brandholms Alle 24K, st",2610, Rødovre,1450000 ,13-12-2022,Alm. Salg,48,30208,2,1990,-3%
175,Ejerlejlighed,"Rødovrevej 303, 2. tv",2610, Rødovre,2200000 ,13-12-2022,Alm. Salg,83,26506,3,1967,-12%
175,Ejerlejlighed,"Højnæsvej 52B, st. th",2610, Rødovre,3725000 ,09-12-2022,Alm. Salg,102,36520,4,1951,-7%
175,Ejerlejlighed,"Tårnvej 57, st. tv",2610, Rødovre,1920000 ,07-12-2022,Alm. Salg,70,27429,3,1969,-4%
175,Ejerlejlighed,"Tårnvej 53, 2. mf",2610, Rødovre,540000 ,05-12-2022,Fam. Salg,37,14595,1,1969,
175,Ejerlejlighed,"Tårnvej 53, 2. th",2610, Rødovre,646000 ,04-12-2022,Fam. Salg,60,10767,2,1969,
175,Rækkehus,Brandholms Alle 86,2610, Rødovre,1402500 ,03-12-2022,Fam. Salg,98,14311,4,1957,
175,Rækkehus,Nørregårdsvej 233,2610, Rødovre,2188772 ,01-12-2022,Fam. Salg,100,21888,4,1955,
175,Villa,Ejbyvej 195A,2610, Rødovre,3595000 ,01-12-2022,Alm. Salg,125,28760,4,1963,
175,Villa,Plovstrupvej 23,2610, Rødovre,3000000 ,30-11-2022,Alm. Salg,93,32258,3,1953,-14%
175,Villa,Jyllingevej 246,2610, Rødovre,913750 ,30-11-2022,Fam. Salg,150,6092,6,1940,
175,Ejerlejlighed,"Roskildevej 386, 1. 17",2610, Rødovre,1625000 ,29-11-2022,Alm. Salg,56,29018,2,1969,2%
175,Villa,Pantervej 4,2610, Rødovre,3650000 ,29-11-2022,Alm. Salg,75,48667,3,1939,
175,Ejerlejlighed,"Plantagevej 80, 2. th",2610, Rødovre,3950000 ,28-11-2022,Alm. Salg,101,39109,4,2020,-6%
175,Villa,Vesterhusvej 13,2610, Rødovre,3145000 ,27-11-2022,Alm. Salg,126,24960,4,1965,-10%
175,Villa,Korsdalsvej 82B,2610, Rødovre,6325000 ,27-11-2022,Alm. Salg,146,43322,5,2019,-3%
175,Villa,Tæbyvej 36,2610, Rødovre,3550000 ,26-11-2022,Alm. Salg,78,45513,3,1954,-4%
175,Rækkehus,Hammelvej 9,2610, Rødovre,3700000 ,25-11-2022,Alm. Salg,136,27206,4,1968,
175,Villa,Medelbyvej 30,2610, Rødovre,3200000 ,24-11-2022,Alm. Salg,72,44444,3,1939,-8%
175,Ejerlejlighed,"Brandholms Alle 20C, 1. th",2610, Rødovre,1650000 ,23-11-2022,Alm. Salg,61,27049,3,1957,-13%
175,Villa,Jyllingevej 266,2610, Rødovre,2650000 ,20-11-2022,Alm. Salg,73,36301,3,1957,-5%
175,Rækkehus,Nørregårdsvej 281,2610, Rødovre,3650000 ,16-11-2022,Alm. Salg,101,36139,4,1956,
175,Rækkehus,Ejby Vænge 4,2610, Rødovre,1195000 ,15-11-2022,Alm. Salg,35,34143,1,1971,
175,Rækkehus,Kaffevej 20,2610, Rødovre,5595000 ,15-11-2022,Alm. Salg,139,40252,4,2019,
175,Rækkehus,Kaffevej 18,2610, Rødovre,5812500 ,15-11-2022,Alm. Salg,139,41817,4,2019,-3%
175,Ejerlejlighed,"Rødovrevej 323A, 3. 6",2610, Rødovre,3700000 ,15-11-2022,Alm. Salg,106,34906,3,1967,-3%
175,Ejerlejlighed,"Brandholms Alle 28A, 1. th",2610, Rødovre,1350000 ,15-11-2022,Alm. Salg,48,28125,1,1961,-7%
175,Villa,Veronikavej 10,2610, Rødovre,3000000 ,15-11-2022,Alm. Salg,110,27273,3,1926,-6%
175,Rækkehus,Kamstrupvej 79A,2610, Rødovre,2820000 ,13-11-2022,Fam. Salg,104,27115,4,1960,
175,Villa,Espely 29,2610, Rødovre,2995000 ,13-11-2022,Alm. Salg,93,32204,4,1955,
175,Villa,Årslevvej 28,2610, Rødovre,2500000 ,13-11-2022,Alm. Salg,94,26596,4,1961,-4%
175,Rækkehus,Islevbrovej 14B,2610, Rødovre,2675000 ,10-11-2022,Alm. Salg,102,26225,4,1980,
175,Villa,Elvergårdsvej 7,2610, Rødovre,6100000 ,10-11-2022,Alm. Salg,148,41216,6,1938,-6%
