municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
269,Villa,Tangvej 14,2680, Solrød Strand,8300000 ,29-12-2022,Alm. Salg,120,69167,3,1957,
269,Rækkehus,Trylleskov Allé 87,2680, Solrød Strand,4700000 ,27-12-2022,Alm. Salg,115,40870,4,2016,
269,Villa,Vestergade 10,2690, Karlslunde,2300000 ,27-12-2022,Alm. Salg,81,28395,3,1962,-2%
269,Ejerlejlighed,Maglekæret 12F,2680, Solrød Strand,2050000 ,21-12-2022,Alm. Salg,80,25625,3,1986,-1%
269,Villa,Birkevangen 7,4622, Havdrup,1000000 ,21-12-2022,Alm. Salg,100,10000,2,1952,
269,Villa,Karlstrup Mose Allé 9,2680, Solrød Strand,1500000 ,20-12-2022,Alm. Salg,153,9804,5,2014,
269,Rækkehus,Præstestræde 11C,4622, Havdrup,1645000 ,19-12-2022,Alm. Salg,64,25703,3,2006,-13%
269,Ejerlejlighed,"Akacieparken 9A, 1. 32",2680, Solrød Strand,1995000 ,19-12-2022,Alm. Salg,66,30227,2,1975,
269,Villa,Birkevangen 7,4622, Havdrup,600000 ,19-12-2022,Fam. Salg,100,6000,2,1952,
269,Villa,Skovpibervej 18,2680, Solrød Strand,1445000 ,19-12-2022,Fam. Salg,67,21567,4,1930,
269,Rækkehus,Troldmands Allé 191,2680, Solrød Strand,2350000 ,18-12-2022,Fam. Salg,135,17407,5,2017,
269,Rækkehus,Maglekæret 31A,2680, Solrød Strand,2925000 ,15-12-2022,Alm. Salg,104,28125,4,1986,-5%
269,Ejerlejlighed,"Elmelyparken 7B, 1. th",2680, Solrød Strand,1300000 ,15-12-2022,Andet,100,13000,3,1972,
269,Rækkehus,Stenløkke 19,4622, Havdrup,2600000 ,13-12-2022,Alm. Salg,116,22414,4,1978,-2%
269,Villa,Sivvænget 1,4622, Havdrup,2700000 ,10-12-2022,Alm. Salg,133,20301,5,1968,-10%
269,Villa,Hedevænget 12,4622, Havdrup,2950000 ,07-12-2022,Alm. Salg,124,23790,4,1965,-2%
269,Villa,Møllebjerg 35,2680, Solrød Strand,4300000 ,07-12-2022,Alm. Salg,132,32576,4,1989,-4%
269,Ejerlejlighed,"Egeparken 33B, 3. th",2680, Solrød Strand,435519 ,05-12-2022,Alm. Salg,105,4148,4,1970,
269,Villa,Vinkelvej 25,4622, Havdrup,2895000 ,05-12-2022,Alm. Salg,109,26560,5,1890,
269,Rækkehus,Boghvedemarken 35,2680, Solrød Strand,200000 ,01-12-2022,Fam. Salg,114,1754,5,1977,
269,Ejerlejlighed,"Egeparken 33C, 2. tv",2680, Solrød Strand,1250000 ,30-11-2022,Alm. Salg,122,10246,5,1970,
269,Ejerlejlighed,Maglekæret 34D,2680, Solrød Strand,1465000 ,30-11-2022,Alm. Salg,76,19276,3,1986,-21%
269,Villa,Vestergade 3,2690, Karlslunde,3050000 ,30-11-2022,Fam. Salg,144,21181,4,1972,
269,Villa,Solrød Byvej 5B,2680, Solrød Strand,3250000 ,30-11-2022,Alm. Salg,164,19817,5,1920,-6%
269,Villa,Ellevej 19,2680, Solrød Strand,100000 ,29-11-2022,Alm. Salg,187,535,7,1966,
269,Villa,Toften 8,4622, Havdrup,2600000 ,27-11-2022,Alm. Salg,90,28889,4,1943,
269,Villa,Kastanievangen 9,4622, Havdrup,3200000 ,24-11-2022,Alm. Salg,153,20915,4,1972,-10%
269,Villa,Holmehusvej 16,2680, Solrød Strand,6400000 ,23-11-2022,Alm. Salg,232,27586,7,2022,-1%
269,Rækkehus,Skibsager 175,2680, Solrød Strand,4095000 ,22-11-2022,Andet,130,31500,3,2020,
269,Villa,Solbærhaven 17,2680, Solrød Strand,4800000 ,22-11-2022,Alm. Salg,165,29091,6,1969,-11%
269,Villa,Solvænget 53,2680, Solrød Strand,4350000 ,20-11-2022,Alm. Salg,159,27358,4,1973,
269,Rækkehus,Trylleskov Allé 72,2680, Solrød Strand,4200000 ,18-11-2022,Alm. Salg,135,31111,4,2017,-2%
269,Rækkehus,Troldmands Allé 99,2680, Solrød Strand,4000000 ,17-11-2022,Alm. Salg,125,32000,5,2017,-2%
269,Villa,Kløvermarken 14,2680, Solrød Strand,5050000 ,16-11-2022,Alm. Salg,158,31962,6,1970,1%
269,Rækkehus,Fåreager 29,2680, Solrød Strand,4000000 ,13-11-2022,Alm. Salg,126,31746,5,2016,-3%
269,Rækkehus,Broparken 15,2680, Solrød Strand,2400000 ,10-11-2022,Alm. Salg,110,21818,4,1972,-8%
