municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
250,Rækkehus,Hovmandsvej 13,3550, Slangerup,1900000 ,29-12-2022,Alm. Salg,85,22353.0,4,1986,-5%
250,Villa,Timianstræde 3,3550, Slangerup,3100000 ,27-12-2022,Alm. Salg,160,19375.0,6,1897,-11%
250,Villa,Mejsevænget 87,4050, Skibby,3500000 ,26-12-2022,Alm. Salg,278,12590.0,8,1910,
250,Villa,Borgervænget 42,3600, Frederikssund,1530000 ,24-12-2022,Fam. Salg,95,16105.0,3,1993,
250,Ejerlejlighed,"Bøgealle 26, st. tv",3600, Frederikssund,2000000 ,22-12-2022,Alm. Salg,82,24390.0,3,1964,
250,Villa,Strandhøjen 18,3600, Frederikssund,4716000 ,21-12-2022,Fam. Salg,204,23118.0,8,1967,
250,Villa,Slagslundevej 3,3550, Slangerup,1500000 ,21-12-2022,Alm. Salg,82,18293.0,3,1945,-3%
250,Rækkehus,Kongshøjparken 30,3550, Slangerup,2550000 ,20-12-2022,Alm. Salg,124,20565.0,5,1973,-4%
250,Villa,Engvej 14,3550, Slangerup,2200000 ,20-12-2022,Alm. Salg,127,17323.0,4,1966,-4%
250,Villa,Ellevej 4,3630, Jægerspris,2500000 ,20-12-2022,Alm. Salg,111,22523.0,5,1960,-9%
250,Villa,Nordmandsvej 11,4050, Skibby,2100000 ,20-12-2022,Alm. Salg,151,13907.0,6,1967,-8%
250,Ejerlejlighed,"Søndergade 2B, 1",4050, Skibby,675000 ,18-12-2022,Alm. Salg,95,7105.0,3,2005,-13%
250,Villa,Syrenvej 14,3600, Frederikssund,2200000 ,17-12-2022,Alm. Salg,109,20183.0,4,1965,-12%
250,Rækkehus,Snogekær 44E,3630, Jægerspris,2150000 ,15-12-2022,Alm. Salg,98,21939.0,2,2009,-6%
250,Rækkehus,Snorresvej 7,3600, Frederikssund,2050000 ,14-12-2022,Alm. Salg,126,16270.0,3,1971,-11%
250,Villa,Mejsevej 12,3550, Slangerup,1397500 ,14-12-2022,Fam. Salg,116,12047.0,5,1973,
250,Rækkehus,Ågade 8,3600, Frederikssund,1650000 ,13-12-2022,Alm. Salg,68,24265.0,3,1987,-3%
250,Rækkehus,Banevænget 75,3550, Slangerup,2075000 ,13-12-2022,Fam. Salg,95,21842.0,4,1999,
250,Villa,Skovnæsvej 7,3630, Jægerspris,444880 ,13-12-2022,Alm. Salg,107,4158.0,5,1850,
250,Villa,Vinkelvej 21,3600, Frederikssund,965000 ,12-12-2022,Fam. Salg,122,7910.0,4,1951,
250,Rækkehus,Bakkekammen 119,3600, Frederikssund,1103125 ,11-12-2022,Alm. Salg,80,13789.0,3,2005,
250,Ejerlejlighed,"Kocksvej 9, 1",3600, Frederikssund,2100000 ,09-12-2022,Alm. Salg,86,24419.0,3,1939,
250,Rækkehus,Hovmandsvej 9,3550, Slangerup,1750000 ,08-12-2022,Alm. Salg,85,20588.0,4,1986,
250,Ejerlejlighed,"Bruhnsvej 7, st",3600, Frederikssund,1625000 ,07-12-2022,Alm. Salg,83,19578.0,4,1928,
250,Villa,Stagetornsvej 38,3600, Frederikssund,2500000 ,07-12-2022,Alm. Salg,98,25510.0,4,1971,-7%
250,Villa,Kastaniealle 16,3600, Frederikssund,2500000 ,06-12-2022,Alm. Salg,139,17986.0,4,1962,-6%
250,Villa,Slagslundevej 1,3550, Slangerup,2800000 ,04-12-2022,Alm. Salg,127,22047.0,5,1929,-7%
250,Villa,Erantisvænget 6,3630, Jægerspris,1800000 ,04-12-2022,Alm. Salg,133,13534.0,4,1976,-14%
250,Villa,Kærstrædet 5,4050, Skibby,756500 ,03-12-2022,Fam. Salg,122,6201.0,6,1880,
250,Villa,Hovedgaden 61,3630, Jægerspris,705348 ,03-12-2022,Alm. Salg,109,6471.0,4,1918,
250,Villa,Muldager 11,3600, Frederikssund,3675000 ,02-12-2022,Alm. Salg,218,16858.0,7,1972,
250,Villa,Elverhøjen 8,3600, Frederikssund,975000 ,30-11-2022,Fam. Salg,124,7863.0,4,1997,
250,Villa,Alfabetvej 12,3600, Frederikssund,6025000 ,30-11-2022,Alm. Salg,186,32392.0,4,2020,-6%
250,Villa,M P Jensens Vej 28,3550, Slangerup,2550000 ,29-11-2022,Alm. Salg,155,16452.0,4,1971,-9%
250,Villa,Nordmandsvej 10,4050, Skibby,900000 ,29-11-2022,Alm. Salg,112,8036.0,3,1967,-31%
250,Villa,Dyrlægegårds Alle 70,3600, Frederikssund,3500000 ,28-11-2022,Alm. Salg,149,23490.0,7,1977,-3%
250,Rækkehus,Møllehaven 73,3550, Slangerup,1137500 ,24-11-2022,Alm. Salg,90,12639.0,4,2004,
250,Villa,Mågevej 4,3600, Frederikssund,770300 ,24-11-2022,Alm. Salg,105,7336.0,4,1937,
250,Villa,Bakkesvinget 25,3550, Slangerup,2687500 ,23-11-2022,Fam. Salg,230,11685.0,6,2001,
250,Rækkehus,Midtbanevej 13,4050, Skibby,1975000 ,22-11-2022,Alm. Salg,96,20573.0,4,2007,-1%
250,Villa,Landerslevvej 20,3630, Jægerspris,1250000 ,22-11-2022,Alm. Salg,55,22727.0,4,1962,-24%
250,Villa,Østergade 10,4050, Skibby,750000 ,22-11-2022,Alm. Salg,129,5814.0,5,1948,
250,Villa,Saltsøvej 5,4050, Skibby,2100000 ,22-11-2022,Fam. Salg,167,12575.0,6,1864,
250,Villa,Anders Jensensvej 7,3550, Slangerup,2155000 ,20-11-2022,Alm. Salg,92,23424.0,3,1954,-4%
250,Villa,Sundbyvej 12,3600, Frederikssund,2800000 ,20-11-2022,Alm. Salg,121,23140.0,4,1930,-7%
250,Rækkehus,Frejasvej 157,3600, Frederikssund,2000000 ,16-11-2022,Alm. Salg,136,14706.0,5,1970,-7%
250,Villa,Bakkekammen 5,3600, Frederikssund,2750000 ,16-11-2022,Andet,174,15805.0,6,2005,
250,Villa,Bellisvej 18,4050, Skibby,2350000 ,16-11-2022,Alm. Salg,161,14596.0,4,1973,
250,Ejerlejlighed,"Kongensgade 12, 1. tv",3550, Slangerup,950000 ,15-11-2022,Alm. Salg,75,12667.0,2,1927,-24%
250,Villa,Spurvevej 10,3550, Slangerup,4500000 ,13-11-2022,Alm. Salg,168,26786.0,5,2021,
250,Villa,Møllevej 19,3630, Jægerspris,2130000 ,12-11-2022,Alm. Salg,108,19722.0,5,1902,
250,Villa,Nygårdsvej 10,3550, Slangerup,2650000 ,10-11-2022,Alm. Salg,123,21545.0,4,1969,-5%
250,Ejerlejlighed,Søndergade 2B,4050, Skibby,1250000 ,09-11-2022,Alm. Salg,127,9843.0,3,2005,
