municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
510,Villa,Ny Allegade 26,6100, Haderslev,2100000 ,29-12-2022,Alm. Salg,200,10500,7,1906,-4%
510,Rækkehus,Præstevænget 16,6500, Vojens,600000 ,28-12-2022,Alm. Salg,150,4000,4,1967,
510,Villa,Øsby Næsvej 147,6100, Haderslev,2500000 ,28-12-2022,Alm. Salg,168,14881,5,1985,-7%
510,Villa,Sydhavnsvej 24,6100, Haderslev,4000000 ,22-12-2022,Alm. Salg,267,14981,6,1947,-7%
510,Villa,Damstien 16,6100, Haderslev,1600000 ,22-12-2022,Alm. Salg,143,11189,6,1928,
510,Ejerlejlighed,"Storegade 31, 1. 1",6100, Haderslev,1330000 ,21-12-2022,Andet,94,14149,2,1981,
510,Ejerlejlighed,"Skibbrogade 12C, st",6100, Haderslev,1205000 ,21-12-2022,Alm. Salg,124,9718,3,1912,-7%
510,Villa,B.S. Ingemanns Vej 2,6100, Haderslev,1020000 ,21-12-2022,Fam. Salg,144,7083,5,1971,
510,Rækkehus,Brøndstræde 2,6100, Haderslev,865000 ,20-12-2022,Alm. Salg,83,10422,3,1771,
510,Villa,Gelsåvej 103,6541, Bevtoft,501500 ,20-12-2022,Fam. Salg,132,3799,4,1937,
510,Villa,Nederbyvænget 184,6100, Haderslev,1495000 ,19-12-2022,Alm. Salg,120,12458,4,1980,
510,Ejerlejlighed,"Allegade 9A, 2",6100, Haderslev,660000 ,18-12-2022,Alm. Salg,74,8919,2,1895,-17%
510,Villa,Kirketoften 8,6500, Vojens,565000 ,18-12-2022,Alm. Salg,175,3229,5,1900,-6%
510,Villa,Kelstrup Skovvej 21,6100, Haderslev,1275000 ,17-12-2022,Fam. Salg,220,5795,7,1916,
510,Rækkehus,Præstevænget 10,6500, Vojens,450000 ,15-12-2022,Alm. Salg,94,4787,5,1964,-9%
510,Ejerlejlighed,"Vestergade 38A, 1",6500, Vojens,700000 ,13-12-2022,Alm. Salg,134,5224,4,1958,
510,Villa,Krügersvej 3,6541, Bevtoft,300000 ,13-12-2022,Alm. Salg,135,2222,5,1933,
510,Villa,Uldalvej 23,6500, Vojens,560000 ,13-12-2022,Fam. Salg,167,3353,7,1892,
510,Villa,Hiort Lorenzens Vej 40,6100, Haderslev,2200000 ,13-12-2022,Alm. Salg,164,13415,6,1932,-6%
510,Villa,Ahornvej 10,6100, Haderslev,1300000 ,13-12-2022,Alm. Salg,145,8966,6,1956,-13%
510,Villa,Tjørnebakken 46,6100, Haderslev,1650000 ,12-12-2022,Alm. Salg,140,11786,5,1967,-15%
510,Villa,Naffet 6,6500, Vojens,80000 ,12-12-2022,Alm. Salg,70,1143,3,1897,
510,Villa,Toften 1,6510, Gram,523000 ,12-12-2022,Alm. Salg,213,2455,6,1973,-9%
510,Villa,Havrevænget 18,6100, Haderslev,1550000 ,11-12-2022,Alm. Salg,162,9568,7,1972,-9%
510,Villa,Præsteskoven 50,6100, Haderslev,600000 ,10-12-2022,Alm. Salg,139,4317,6,1862,-25%
510,Villa,Simmerstedvej 210,6100, Haderslev,6014000 ,10-12-2022,Alm. Salg,85,70753,3,1931,
510,Villa,Prinsensvej 8,6100, Haderslev,3200000 ,07-12-2022,Alm. Salg,146,21918,5,1971,-6%
510,Villa,Nørre Vilstrup Bygade 100,6100, Haderslev,645000 ,06-12-2022,Alm. Salg,112,5759,5,1970,
510,Villa,Runebakken 45,6500, Vojens,1000000 ,06-12-2022,Alm. Salg,156,6410,5,1979,-4%
510,Rækkehus,Kroghs Kobbel 87,6100, Haderslev,900000 ,05-12-2022,Alm. Salg,107,8411,4,1969,
510,Villa,Starup Skovvej 8,6100, Haderslev,1750000 ,05-12-2022,Alm. Salg,130,13462,5,1964,-3%
510,Villa,Lindøvej 164,6100, Haderslev,2100000 ,05-12-2022,Alm. Salg,159,13208,6,2005,-4%
510,Villa,Skolevej 50,6500, Vojens,575000 ,05-12-2022,Alm. Salg,146,3938,4,1965,-3%
510,Villa,Kærsmindevej 16,6100, Haderslev,1150000 ,05-12-2022,Alm. Salg,207,5556,9,1931,
510,Villa,Nyvej 21,6100, Haderslev,900000 ,04-12-2022,Fam. Salg,173,5202,5,1926,
510,Rækkehus,Vestergade 25,6100, Haderslev,395000 ,01-12-2022,Alm. Salg,61,6475,4,1902,
510,Villa,Kelstruphave 83,6100, Haderslev,725000 ,01-12-2022,Alm. Salg,171,3984,5,1972,-9%
510,Villa,Drosselvej 34,6100, Haderslev,2095000 ,01-12-2022,Alm. Salg,110,19045,4,1935,
510,Villa,Simmerstedvej 62,6100, Haderslev,1290000 ,01-12-2022,Alm. Salg,119,10840,5,1934,-14%
510,Villa,Tværvej 4,6510, Gram,200000 ,30-11-2022,Alm. Salg,107,1869,3,1963,
510,Villa,Simmersted Byvej 15A,6500, Vojens,1320000 ,30-11-2022,Alm. Salg,188,7021,5,1979,-5%
510,Villa,Ribevej 72,6500, Vojens,118000 ,30-11-2022,Auktion,195,605,6,1902,
