municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
813,Villa,Bangsvej 9,9900, Frederikshavn,1150000 ,29-12-2022,Alm. Salg,161,7143,5,1951,-11%
813,Villa,Volstrupvej 81,9300, Sæby,343500 ,29-12-2022,Fam. Salg,110,3123,4,1908,
813,Villa,Boelsmindevej 110,9300, Sæby,580500 ,29-12-2022,Fam. Salg,128,4535,3,1955,
813,Villa,Ålborgvej 202,9300, Sæby,260000 ,29-12-2022,Alm. Salg,130,2000,4,1855,-17%
813,Villa,Ranunkelvej 1,9970, Strandby,675000 ,28-12-2022,Alm. Salg,125,5400,4,1980,-15%
813,Villa,Solsbækvej 100,9300, Sæby,1935000 ,28-12-2022,Alm. Salg,115,16826,5,1985,-3%
813,Villa,Iver Christensens Vej 51,9990, Skagen,1325000 ,28-12-2022,Alm. Salg,119,11134,4,1964,-5%
813,Villa,Frejasvej 6,9900, Frederikshavn,1300000 ,28-12-2022,Alm. Salg,112,11607,4,1986,-10%
813,Villa,Ulrik Plesners Vej 12,9990, Skagen,1100000 ,27-12-2022,Alm. Salg,110,10000,4,1949,
813,Villa,Nørkærvej 5,9750, Østervrå,247500 ,23-12-2022,Fam. Salg,120,2063,5,1935,
813,Ejerlejlighed,"Elmevej 9, 2. th",9900, Frederikshavn,680000 ,21-12-2022,Alm. Salg,100,6800,3,1939,-2%
813,Villa,Vandværksvej 34,9970, Strandby,840000 ,21-12-2022,Alm. Salg,163,5153,5,1969,-4%
813,Villa,Damsgårdsvej 1,9900, Frederikshavn,1175000 ,21-12-2022,Alm. Salg,126,9325,5,1981,
813,Ejerlejlighed,"Kragholmen 230, 2. th",9900, Frederikshavn,1045000 ,20-12-2022,Alm. Salg,80,13063,2,1981,
813,Villa,Bågøvej 14,9990, Skagen,1090000 ,20-12-2022,Alm. Salg,138,7899,5,1976,-22%
813,Villa,Søndermarksvej 5A,9900, Frederikshavn,450000 ,20-12-2022,Alm. Salg,154,2922,5,1977,5%
813,Villa,Chr. Limkildes Vej 5,9300, Sæby,1200000 ,19-12-2022,Fam. Salg,159,7547,4,2005,
813,Villa,Hesseløvej 14,9900, Frederikshavn,510000 ,19-12-2022,Alm. Salg,105,4857,3,1964,-14%
813,Villa,Hjørringvej 462,9750, Østervrå,370000 ,19-12-2022,Alm. Salg,98,3776,3,1877,-6%
813,Villa,Otto Sverdrups Vej 22,9900, Frederikshavn,1260000 ,19-12-2022,Alm. Salg,117,10769,4,1971,-5%
813,Villa,Doggerbanke 40,9990, Skagen,1190000 ,18-12-2022,Fam. Salg,112,10625,5,1978,
