municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
210,Villa,Rosenhaven 110,2980, Kokkedal,3625000 ,29-12-2022,Alm. Salg,145,25000,4,1978,-7%
210,Rækkehus,Kullabergvej 12,3050, Humlebæk,5500000 ,27-12-2022,Alm. Salg,154,35714,5,1989,-8%
210,Ejerlejlighed,"Langelunden 9, 2. mf",2990, Nivå,750000 ,27-12-2022,Alm. Salg,42,17857,1,1971,-11%
210,Rækkehus,Bregnevænget 32,3050, Humlebæk,2800000 ,22-12-2022,Alm. Salg,105,26667,3,1977,-15%
210,Ejerlejlighed,"Mellemengen 7, 3. tv",2980, Kokkedal,1125000 ,22-12-2022,Alm. Salg,70,16071,2,1978,-13%
210,Villa,Vejenbrødvej 7,2980, Kokkedal,4500000 ,22-12-2022,Fam. Salg,178,25281,5,1997,
210,Rækkehus,Åtoften 74,2990, Nivå,2750000 ,21-12-2022,Alm. Salg,90,30556,3,1967,-8%
210,Rækkehus,Nederste Torpenvej 3I,3050, Humlebæk,3510000 ,21-12-2022,Alm. Salg,130,27000,4,2014,
210,Villa,Hjortevænget 230,2980, Kokkedal,3900000 ,21-12-2022,Alm. Salg,160,24375,6,1976,-2%
210,Rækkehus,Gl Strandvej 63B,3050, Humlebæk,5900000 ,20-12-2022,Alm. Salg,122,48361,3,1966,
210,Villa,Fredensborg Kongevej 27,2980, Kokkedal,3000000 ,20-12-2022,Fam. Salg,218,13761,5,1905,
210,Villa,Birkehaven 208,2980, Kokkedal,4400000 ,20-12-2022,Alm. Salg,167,26347,5,1972,-12%
210,Rækkehus,Fasanvænget 132,2980, Kokkedal,2900000 ,19-12-2022,Alm. Salg,136,21324,5,1971,-6%
210,Villa,Ravnsbjerggårdsvej 318,3480, Fredensborg,2988000 ,19-12-2022,Fam. Salg,163,18331,5,2006,
210,Rækkehus,Niverød Bakke 31,2990, Nivå,1912500 ,18-12-2022,Fam. Salg,122,15676,5,2015,
210,Ejerlejlighed,"Teglgårdsvej 543, st. tv",3050, Humlebæk,835000 ,18-12-2022,Alm. Salg,50,16700,1,1969,-7%
210,Villa,Digelsvej 1B,3480, Fredensborg,2000000 ,17-12-2022,Fam. Salg,241,8299,9,1972,
210,Villa,Nivåpark 43,2990, Nivå,1175000 ,17-12-2022,Fam. Salg,146,8048,5,1986,
210,Villa,Strandvejen 355,2980, Kokkedal,2075000 ,15-12-2022,Andet,146,14212,5,1960,
210,Villa,Lågegyde 27A,2980, Kokkedal,4000000 ,15-12-2022,Alm. Salg,140,28571,4,1974,-11%
210,Ejerlejlighed,"Teglgårdsvej 347, 1. mf",3050, Humlebæk,1223000 ,13-12-2022,Alm. Salg,61,20049,2,1961,-5%
210,Ejerlejlighed,"Teglgårdsvej 431, 1. th",3050, Humlebæk,1420000 ,12-12-2022,Alm. Salg,80,17750,3,1976,-8%
210,Rækkehus,Pilehøj 6,2990, Nivå,3280000 ,11-12-2022,Alm. Salg,127,25827,4,2007,-3%
210,Ejerlejlighed,"Nørredamsvej 12B, 1",3480, Fredensborg,3980000 ,10-12-2022,Alm. Salg,149,26711,5,1925,-5%
210,Rækkehus,Daugløkke Ege 9,3050, Humlebæk,4600000 ,09-12-2022,Alm. Salg,135,34074,4,2018,-8%
210,Rækkehus,Kovangen 417,3480, Fredensborg,3200000 ,08-12-2022,Alm. Salg,138,23188,4,1972,-6%
210,Rækkehus,Fasanvænget 524,2980, Kokkedal,3770000 ,08-12-2022,Alm. Salg,136,27721,5,1970,-1%
210,Rækkehus,Fasanvænget 564,2980, Kokkedal,3000000 ,07-12-2022,Alm. Salg,136,22059,5,1970,-17%
210,Villa,Fredensborg Kongevej 27,2980, Kokkedal,3000000 ,07-12-2022,Fam. Salg,218,13761,5,1905,
210,Rækkehus,Drosselvænget 306,2980, Kokkedal,2750000 ,06-12-2022,Alm. Salg,123,22358,5,1982,-14%
210,Rækkehus,Blålersvej 36,2990, Nivå,1032000 ,05-12-2022,Fam. Salg,122,8459,5,1978,
210,Villa,Humlebækvej 32A,3480, Fredensborg,7000000 ,02-12-2022,Alm. Salg,262,26718,7,1792,
210,Villa,Hejreskov Alle 21,3050, Humlebæk,3200000 ,01-12-2022,Alm. Salg,76,42105,3,1951,-3%
210,Ejerlejlighed,Teglgårdsvej 375A,3050, Humlebæk,1100000 ,30-11-2022,Alm. Salg,74,14865,3,1956,-21%
210,Villa,Bogårdsvej 407,3050, Humlebæk,2450000 ,30-11-2022,Alm. Salg,180,13611,4,1970,
210,Villa,Kastanievej 37,3480, Fredensborg,3850000 ,30-11-2022,Alm. Salg,90,42778,5,1920,-4%
210,Rækkehus,Nederste Torpenvej 3J,3050, Humlebæk,4050000 ,29-11-2022,Alm. Salg,130,31154,4,2014,-9%
210,Ejerlejlighed,"Langelunden 10, 2. tv",2990, Nivå,1375000 ,29-11-2022,Alm. Salg,87,15805,3,1971,-8%
210,Villa,Smøgen 5,3480, Fredensborg,3100000 ,29-11-2022,Alm. Salg,98,31633,3,1909,-13%
210,Rækkehus,Strandgårdsvej 39,3050, Humlebæk,3600000 ,28-11-2022,Alm. Salg,132,27273,4,1980,-5%
210,Villa,Bakkedal 4,2980, Kokkedal,4900000 ,28-11-2022,Alm. Salg,135,36296,5,1967,-11%
210,Villa,Sørens Alle 3,3050, Humlebæk,5100000 ,28-11-2022,Alm. Salg,72,70833,3,1935,-7%
210,Villa,Åvænget 3,2990, Nivå,2325000 ,27-11-2022,Alm. Salg,126,18452,4,1961,-12%
210,Villa,Blomsterager 313,2980, Kokkedal,4450000 ,27-11-2022,Alm. Salg,156,28526,7,1972,-3%
210,Ejerlejlighed,"Teglgårdsvej 505, 3. th",3050, Humlebæk,1585000 ,26-11-2022,Alm. Salg,72,22014,3,1969,-4%
210,Ejerlejlighed,"Teglgårdsvej 389, st. tv",3050, Humlebæk,2045000 ,24-11-2022,Alm. Salg,82,24939,3,1964,
210,Villa,Egernvænget 303,2980, Kokkedal,5370000 ,24-11-2022,Alm. Salg,151,35563,5,1975,-4%
210,Rækkehus,Langebjergvej 259A,3050, Humlebæk,2250000 ,23-11-2022,Andet,137,16423,4,1981,
210,Rækkehus,Strandgårdsvej 36,3050, Humlebæk,3970000 ,23-11-2022,Alm. Salg,132,30076,4,1980,-1%
210,Ejerlejlighed,"Teglgårdsvej 437, 3. tv",3050, Humlebæk,1005000 ,22-11-2022,Alm. Salg,68,14779,2,1968,-8%
210,Ejerlejlighed,"Blåbærhaven 14, st. mf",2980, Kokkedal,850000 ,22-11-2022,Alm. Salg,39,21795,1,1973,-15%
210,Ejerlejlighed,"Parken 5, 2. th",3480, Fredensborg,1555000 ,22-11-2022,Alm. Salg,65,23923,2,1963,-2%
210,Ejerlejlighed,"Teglgårdsvej 919, 3. mf",3050, Humlebæk,955000 ,21-11-2022,Alm. Salg,39,24487,1,1971,-9%
210,Rækkehus,Teglbakken 12,2990, Nivå,3800000 ,20-11-2022,Alm. Salg,116,32759,4,2020,-5%
210,Villa,Boserupvej 418,3050, Humlebæk,4550000 ,18-11-2022,Alm. Salg,151,30132,7,1964,-5%
210,Ejerlejlighed,"Blåbærhaven 1, 3. th",2980, Kokkedal,1550000 ,17-11-2022,Alm. Salg,65,23846,2,1973,-2%
210,Rækkehus,Gl Mejerivej 14F,3050, Humlebæk,3200000 ,16-11-2022,Alm. Salg,99,32323,4,1964,-8%
210,Villa,Grønholtvej 53,3480, Fredensborg,3100000 ,16-11-2022,Alm. Salg,138,22464,5,1966,-5%
210,Villa,Kirkeleddet 335,3480, Fredensborg,5395000 ,15-11-2022,Alm. Salg,169,31923,5,1998,
210,Rækkehus,Brødregårdsvej 25,2980, Kokkedal,2700000 ,14-11-2022,Alm. Salg,89,30337,3,2005,-7%
210,Rækkehus,Drosselvænget 109,2980, Kokkedal,4045000 ,14-11-2022,Alm. Salg,156,25929,6,1982,-6%
210,Ejerlejlighed,"Brønsholmdalsvej 44B, 1. tv",2980, Kokkedal,2700000 ,14-11-2022,Alm. Salg,107,25234,4,1800,
210,Villa,Hjortevænget 301,2980, Kokkedal,1168940 ,14-11-2022,Fam. Salg,125,9352,4,1975,
210,Ejerlejlighed,"Teglgårdsvej 505, 3. th",3050, Humlebæk,1595000 ,13-11-2022,Alm. Salg,72,22153,3,1969,-3%
210,Villa,Torpenvej 20,3050, Humlebæk,5550000 ,13-11-2022,Alm. Salg,122,45492,4,1906,
210,Villa,Bygvænget 235,2980, Kokkedal,4225000 ,13-11-2022,Alm. Salg,140,30179,4,1978,-4%
210,Rækkehus,Jellerød Have 6,2980, Kokkedal,3200000 ,10-11-2022,Alm. Salg,94,34043,3,1961,-2%
210,Ejerlejlighed,"Teglgårdsvej 387, 1. th",3050, Humlebæk,1250000 ,10-11-2022,Alm. Salg,69,18116,2,1964,-10%
210,Ejerlejlighed,"Mellemengen 17, 3. tv",2980, Kokkedal,1825000 ,10-11-2022,Alm. Salg,98,18622,4,1978,-13%
210,Rækkehus,Kovangen 139B,3480, Fredensborg,3705000 ,08-11-2022,Alm. Salg,95,39000,4,1998,3%
210,Villa,Sandvejen 38,3050, Humlebæk,17000000 ,08-11-2022,Alm. Salg,249,68273,7,1897,-6%
210,Villa,Rønnevej 32,2980, Kokkedal,4425000 ,08-11-2022,Alm. Salg,158,28006,5,1965,-2%
210,Villa,Dådyrvænget 107,2980, Kokkedal,3400000 ,08-11-2022,Alm. Salg,140,24286,5,1972,-8%
210,Rækkehus,Hasselhøj 109,2990, Nivå,2995000 ,07-11-2022,Alm. Salg,120,24958,4,1981,-6%
210,Rækkehus,Brødregårdsvej 41,2980, Kokkedal,3400000 ,06-11-2022,Alm. Salg,89,38202,3,2005,-5%
210,Ejerlejlighed,"Teglgårdsvej 839, 2. th",3050, Humlebæk,1400000 ,06-11-2022,Alm. Salg,65,21538,2,1970,0%
210,Villa,Frederikkevej 24,3050, Humlebæk,2890000 ,06-11-2022,Fam. Salg,194,14897,5,2022,
210,Ejerlejlighed,"Langelunden 14, 2. tv",2990, Nivå,1785000 ,03-11-2022,Alm. Salg,86,20756,3,1971,-6%
210,Villa,Hammersvej 5,3480, Fredensborg,500000 ,02-11-2022,Alm. Salg,150,3333,4,1915,
210,Villa,Niverød Bakke 42,2990, Nivå,5395000 ,02-11-2022,Alm. Salg,135,39963,4,2016,
210,Rækkehus,Humlehaven 19,3050, Humlebæk,2105000 ,01-11-2022,Alm. Salg,83,25361,3,1961,-5%
210,Villa,Skolebakken 11,3050, Humlebæk,13000000 ,01-11-2022,Alm. Salg,253,51383,4,2012,
210,Rækkehus,Hvedevænget 80,2980, Kokkedal,2100000 ,31-10-2022,Alm. Salg,129,16279,4,1978,-16%
210,Rækkehus,Drosselvænget 102,2980, Kokkedal,4495000 ,31-10-2022,Alm. Salg,156,28814,6,1982,
210,Villa,Grønholtvangen 40,3480, Fredensborg,5400000 ,31-10-2022,Alm. Salg,163,33129,6,1961,-2%
210,Villa,Kornager 213,2980, Kokkedal,2525000 ,31-10-2022,Fam. Salg,185,13649,6,1973,
210,Ejerlejlighed,"Holmegårdsparken 4, st. tv",2980, Kokkedal,150000 ,30-10-2022,Alm. Salg,119,1261,3,1971,
210,Ejerlejlighed,"Holmegårdsparken 21, 3. th",2980, Kokkedal,1250000 ,30-10-2022,Alm. Salg,70,17857,1,1971,-7%
210,Ejerlejlighed,"Parken 16, st. tv",3480, Fredensborg,1450000 ,29-10-2022,Alm. Salg,56,25893,2,1965,-3%
210,Villa,Grønholtvej 102,3480, Fredensborg,3900000 ,29-10-2022,Alm. Salg,241,16183,6,1910,-9%
210,Ejerlejlighed,"Teglgårdsvej 525, st. th",3050, Humlebæk,940000 ,27-10-2022,Alm. Salg,49,19184,1,1971,-4%
210,Ejerlejlighed,"Parken 24, st. th",3480, Fredensborg,1025000 ,27-10-2022,Fam. Salg,79,12975,2,1961,
210,Ejerlejlighed,"Teglgårdsvej 507, 1. tv",3050, Humlebæk,1250000 ,26-10-2022,Alm. Salg,64,19531,2,1969,
210,Villa,Skeltoftevej 4,3050, Humlebæk,3000000 ,26-10-2022,Alm. Salg,131,22901,5,1950,-5%
210,Villa,Grønholtvej 55,3480, Fredensborg,2125000 ,26-10-2022,Fam. Salg,165,12879,5,1920,
