municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
240,Villa,Harpevej 5,3650, Ølstykke,2650000 ,28-12-2022,Alm. Salg,106,25000,4,1966,-2%
240,Ejerlejlighed,Bryggertorvet 25,3650, Ølstykke,1100000 ,27-12-2022,Alm. Salg,46,23913,1,1988,
240,Villa,Frydensbergvej 6,3660, Stenløse,1707205 ,27-12-2022,Alm. Salg,169,10102,5,1964,
240,Villa,Violvej 5,3660, Stenløse,4195000 ,27-12-2022,Alm. Salg,208,20168,7,1979,
240,Villa,Ved Gadekæret 8,3650, Ølstykke,1458464 ,27-12-2022,Alm. Salg,179,8148,3,1963,
240,Villa,Rugvej 31,2765, Smørum,3875000 ,26-12-2022,Alm. Salg,136,28493,5,1970,-8%
240,Villa,Hørbakken 8,2765, Smørum,4350000 ,26-12-2022,Alm. Salg,230,18913,9,1976,-7%
240,Villa,Rødkælkevej 7,3660, Stenløse,850000 ,21-12-2022,Fam. Salg,126,6746,4,1969,
240,Rækkehus,Åkandehaven 228,2765, Smørum,738000 ,20-12-2022,Andet,106,6962,4,1974,
240,Rækkehus,Rytterparken 26,2765, Smørum,2200000 ,20-12-2022,Alm. Salg,77,28571,3,1995,-8%
240,Ejerlejlighed,"Egedal Centret 44K, 1",3660, Stenløse,1200000 ,20-12-2022,Andet,48,25000,2,1978,
240,Villa,Roskildevej 40,3650, Ølstykke,4800000 ,20-12-2022,Andet,144,33333,8,1947,
240,Rækkehus,Egernleddet 112,3660, Stenløse,3995000 ,19-12-2022,Alm. Salg,125,31960,4,2017,
240,Rækkehus,Kirsebærvangen 192,2765, Smørum,813500 ,19-12-2022,Fam. Salg,106,7675,4,1974,
240,Rækkehus,Hesselparken 38,3660, Stenløse,1950000 ,19-12-2022,Alm. Salg,124,15726,5,1999,
240,Ejerlejlighed,Bryggertorvet 24,3650, Ølstykke,1250000 ,19-12-2022,Alm. Salg,46,27174,1,1988,-3%
240,Ejerlejlighed,Bryggerparken 14,3650, Ølstykke,2450000 ,17-12-2022,Alm. Salg,108,22685,4,2003,-2%
240,Rækkehus,Riskær 7A,2765, Smørum,4025000 ,15-12-2022,Alm. Salg,118,34110,4,2022,-4%
240,Villa,Menuetvej 7,3650, Ølstykke,1100000 ,15-12-2022,Alm. Salg,115,9565,4,1965,-27%
240,Villa,Ledøje Bygade 23G,2765, Smørum,4700000 ,15-12-2022,Alm. Salg,172,27326,5,1996,-6%
240,Villa,Drosselvej 4,3650, Ølstykke,2450000 ,14-12-2022,Alm. Salg,108,22685,4,1970,-4%
240,Villa,Engvej 8,3650, Ølstykke,2100000 ,13-12-2022,Alm. Salg,132,15909,5,1966,-13%
240,Villa,Gøgevej 9,3660, Stenløse,775000 ,13-12-2022,Fam. Salg,100,7750,4,1966,
240,Villa,Kildebækken 5,3660, Stenløse,5750000 ,13-12-2022,Alm. Salg,169,34024,5,2010,-4%
240,Rækkehus,Kirsebærvangen 170,2765, Smørum,2550000 ,12-12-2022,Alm. Salg,109,23394,4,1974,-9%
240,Villa,Jættevej 13,3650, Ølstykke,3550000 ,12-12-2022,Alm. Salg,133,26692,5,1991,-4%
240,Villa,Rosenvej 14,3660, Stenløse,5400000 ,12-12-2022,Alm. Salg,185,29189,6,1967,-2%
240,Villa,Bauneholmvej 34,3660, Stenløse,1154445 ,12-12-2022,Alm. Salg,126,9162,4,1966,
240,Rækkehus,Stråmoseparken 23,3660, Stenløse,2720000 ,11-12-2022,Alm. Salg,80,34000,3,2004,-3%
240,Villa,Marievej 3,3660, Stenløse,900000 ,11-12-2022,Fam. Salg,188,4787,6,1974,
240,Villa,Jagtgårdsvej 6,3660, Stenløse,4145000 ,11-12-2022,Alm. Salg,145,28586,5,1969,
240,Villa,Irishaven 49,2765, Smørum,1530000 ,11-12-2022,Fam. Salg,143,10699,5,1972,
240,Rækkehus,Krebsen 24,3650, Ølstykke,2300000 ,09-12-2022,Alm. Salg,114,20175,5,1971,-6%
240,Ejerlejlighed,"Pærevangen 20, 2. tv",2765, Smørum,2545000 ,09-12-2022,Alm. Salg,112,22723,5,1981,
240,Villa,Stangkær 11,2765, Smørum,3750000 ,08-12-2022,Alm. Salg,114,32895,4,1966,-6%
240,Rækkehus,Dronning Charlottes Vej 7,3650, Ølstykke,3010000 ,07-12-2022,Alm. Salg,106,28396,3,2006,-9%
240,Rækkehus,Kornvænget 22,3650, Ølstykke,2555000 ,07-12-2022,Alm. Salg,130,19654,4,1978,-4%
240,Ejerlejlighed,Niels Olsens Vej 14,3650, Ølstykke,2445000 ,07-12-2022,Alm. Salg,115,21261,4,2003,-2%
240,Villa,Rosavej 2,3660, Stenløse,3495000 ,07-12-2022,Alm. Salg,194,18015,6,1972,
240,Villa,Toftholmvej 10,3660, Stenløse,2250000 ,07-12-2022,Alm. Salg,70,32143,3,1960,7%
240,Rækkehus,Kirsebærvangen 92,2765, Smørum,2795000 ,06-12-2022,Alm. Salg,106,26368,4,1974,-3%
240,Ejerlejlighed,Sandalsparken 98,3660, Stenløse,1950000 ,05-12-2022,Alm. Salg,74,26351,3,1976,-7%
240,Villa,Bauneholmvej 50,3660, Stenløse,2400000 ,05-12-2022,Alm. Salg,104,23077,3,1967,-8%
240,Villa,Højstedgårdsvej 7,3660, Stenløse,2795000 ,02-12-2022,Alm. Salg,169,16538,5,1970,
240,Rækkehus,Gimmerengen 11,2765, Smørum,4718750 ,01-12-2022,Alm. Salg,138,34194,4,2023,
240,Rækkehus,Hyldekær 7,2765, Smørum,2950000 ,30-11-2022,Alm. Salg,104,28365,4,1987,-2%
240,Villa,Druevej 8,3650, Ølstykke,999000 ,29-11-2022,Fam. Salg,106,9425,3,1966,
240,Rækkehus,Egernleddet 122,3660, Stenløse,3850000 ,27-11-2022,Alm. Salg,125,30800,4,2017,-4%
240,Villa,Hvedevænget 1,3650, Ølstykke,3200000 ,27-11-2022,Alm. Salg,135,23704,4,1970,-6%
240,Villa,Granvej 14,3650, Ølstykke,3295000 ,26-11-2022,Alm. Salg,118,27924,5,1968,
240,Villa,Bastkær 1,2765, Smørum,3200000 ,24-11-2022,Alm. Salg,172,18605,7,1964,-8%
240,Rækkehus,Askebjerggårdsvej 20,2765, Smørum,3350000 ,22-11-2022,Alm. Salg,112,29911,4,2006,-4%
240,Rækkehus,Hagbardsvej 62,3650, Ølstykke,2985000 ,22-11-2022,Alm. Salg,125,23880,5,1977,0%
240,Villa,Roarsvej 26,3650, Ølstykke,3300000 ,22-11-2022,Alm. Salg,155,21290,6,1973,-3%
240,Villa,Damstensvej 12,3660, Stenløse,2162500 ,22-11-2022,Andet,492,4395,11,2007,
240,Villa,Rosenvej 19,3660, Stenløse,4765000 ,21-11-2022,Alm. Salg,169,28195,5,1967,-10%
240,Villa,Pelargonievej 2,3650, Ølstykke,3500000 ,19-11-2022,Alm. Salg,175,20000,7,1967,-6%
240,Rækkehus,Skorpionen 44,3650, Ølstykke,2020000 ,15-11-2022,Alm. Salg,114,17719,5,1971,-8%
240,Villa,Anemonevej 32,3650, Ølstykke,2825000 ,15-11-2022,Alm. Salg,123,22967,4,1968,-2%
240,Villa,Fyrrevej 21,3650, Ølstykke,2925000 ,15-11-2022,Alm. Salg,124,23589,4,1976,-2%
240,Rækkehus,Mosevej 38,3650, Ølstykke,3515000 ,14-11-2022,Alm. Salg,116,30302,5,2022,
240,Rækkehus,Roarsvej 45,3650, Ølstykke,2485000 ,14-11-2022,Alm. Salg,125,19880,5,1975,-4%
240,Ejerlejlighed,Sandalsparken 56,3660, Stenløse,1995000 ,14-11-2022,Alm. Salg,73,27329,3,1976,
240,Villa,Fuglesøvej 5,3660, Stenløse,2765000 ,13-11-2022,Alm. Salg,115,24043,4,1967,-4%
240,Villa,Slotsgyden 6,3670, Veksø Sjælland,1900000 ,10-11-2022,Alm. Salg,72,26389,3,1900,-5%
240,Villa,Yrsavej 10,3660, Stenløse,3000000 ,10-11-2022,Alm. Salg,136,22059,4,1973,-9%
240,Rækkehus,Lammeengen 32,2765, Smørum,4500000 ,09-11-2022,Alm. Salg,133,33835,4,2021,-10%
240,Rækkehus,Krebsen 81,3650, Ølstykke,2400000 ,09-11-2022,Alm. Salg,114,21053,5,1971,-2%
240,Rækkehus,Park Alle 16,3650, Ølstykke,2050000 ,09-11-2022,Alm. Salg,140,14643,6,1968,-7%
240,Villa,Stormosevej 11,2765, Smørum,3050000 ,09-11-2022,Fam. Salg,264,11553,4,1825,
240,Villa,Korskær 3,3660, Stenløse,3215000 ,08-11-2022,Alm. Salg,143,22483,6,1971,-8%
240,Rækkehus,Frodes Have 4,3650, Ølstykke,1650000 ,07-11-2022,Fam. Salg,85,19412,3,2007,
240,Ejerlejlighed,Bygaden 31C,3660, Stenløse,680000 ,07-11-2022,Fam. Salg,44,15455,2,1880,
240,Ejerlejlighed,Bygaden 31A,3660, Stenløse,1125000 ,07-11-2022,Fam. Salg,149,7550,4,1880,
240,Villa,Ledøje Bygade 15,2765, Smørum,2825000 ,07-11-2022,Alm. Salg,187,15107,6,1699,-6%
240,Villa,Byåsen 6,3660, Stenløse,3300000 ,07-11-2022,Alm. Salg,157,21019,5,1983,-8%
240,Villa,Rosendalvej 3,3660, Stenløse,3900000 ,06-11-2022,Alm. Salg,153,25490,5,1965,0%
240,Villa,Kærdalen 27,3660, Stenløse,6300000 ,06-11-2022,Alm. Salg,195,32308,6,2013,-3%
240,Villa,Skolevangen 7,3670, Veksø Sjælland,1400000 ,04-11-2022,Alm. Salg,124,11290,4,1960,
240,Rækkehus,Dalhaven 4,3660, Stenløse,3695000 ,03-11-2022,Alm. Salg,116,31853,5,2020,
240,Rækkehus,Søtofteparken 14,3660, Stenløse,1797500 ,02-11-2022,Alm. Salg,130,13827,4,1971,
240,Rækkehus,Kong Eriks Have 12,2765, Smørum,3500000 ,02-11-2022,Alm. Salg,98,35714,4,2005,
240,Ejerlejlighed,"Pærevangen 5, st. th",2765, Smørum,2450000 ,02-11-2022,Alm. Salg,96,25521,3,1981,
240,Villa,Bakkevej 14,2765, Smørum,2300000 ,02-11-2022,Alm. Salg,125,18400,5,1964,0%
240,Villa,Spurvevej 6,3650, Ølstykke,3200000 ,02-11-2022,Alm. Salg,185,17297,6,1969,-8%
240,Villa,Kærdalen 1,3660, Stenløse,6325000 ,02-11-2022,Alm. Salg,182,34753,6,2010,-3%
240,Villa,Stationsvej 59,3650, Ølstykke,2750000 ,31-10-2022,Alm. Salg,141,19504,4,1902,-7%
240,Rækkehus,Sikaleddet 12,3660, Stenløse,3895000 ,30-10-2022,Alm. Salg,117,33291,2,2018,
240,Villa,Hagbardsvej 7,3650, Ølstykke,2875000 ,29-10-2022,Alm. Salg,135,21296,5,1977,-4%
240,Villa,Dronning Dagmars Vej 2,3650, Ølstykke,3100500 ,25-10-2022,Alm. Salg,137,22631,5,1978,
240,Rækkehus,Mølleparken 23,3660, Stenløse,2200000 ,24-10-2022,Fam. Salg,90,24444,3,1977,
240,Villa,Lærkevej 10,3650, Ølstykke,3515000 ,24-10-2022,Alm. Salg,140,25107,5,1972,-4%
240,Villa,Grimsbyvej 10,3650, Ølstykke,2550000 ,23-10-2022,Alm. Salg,155,16452,6,1966,-15%
240,Villa,Lærkevej 29,3650, Ølstykke,1236500 ,23-10-2022,Fam. Salg,111,11140,3,1969,
240,Ejerlejlighed,Rytterparken 42,2765, Smørum,2520000 ,21-10-2022,Alm. Salg,79,31899,3,1995,-3%
240,Ejerlejlighed,"Blommevangen 11, 2. th",2765, Smørum,1250000 ,20-10-2022,Alm. Salg,95,13158,4,1980,
240,Villa,Helgesvej 25,3650, Ølstykke,3075000 ,18-10-2022,Alm. Salg,135,22778,5,1975,-5%
240,Rækkehus,Åkandehaven 194,2765, Smørum,2650000 ,17-10-2022,Alm. Salg,106,25000,4,1974,-5%
240,Villa,Vibevej 10,3650, Ølstykke,2950000 ,17-10-2022,Alm. Salg,142,20775,6,1970,-2%
240,Rækkehus,Vædderengen 2,2765, Smørum,4095000 ,16-10-2022,Alm. Salg,110,37227,4,2022,-5%
240,Villa,Bakkevej 17,3660, Stenløse,4002000 ,16-10-2022,Alm. Salg,130,30785,4,1969,
240,Villa,Gjelstensåsen 31,3650, Ølstykke,3600000 ,16-10-2022,Alm. Salg,120,30000,5,1987,-4%
240,Villa,Dyrehavegårdsvej 2,3660, Stenløse,3200000 ,11-10-2022,Fam. Salg,214,14953,7,1960,
240,Ejerlejlighed,"Pærevangen 7, st. mf",2765, Smørum,1950000 ,10-10-2022,Alm. Salg,56,34821,2,1981,-3%
240,Villa,Menuetvej 9,3650, Ølstykke,2650000 ,10-10-2022,Alm. Salg,125,21200,4,1967,-5%
240,Rækkehus,Rytterparken 15,2765, Smørum,3375000 ,09-10-2022,Alm. Salg,107,31542,4,1993,
240,Rækkehus,Astershaven 273,2765, Smørum,3425000 ,09-10-2022,Alm. Salg,106,32311,4,1971,-5%
240,Villa,Skovvej 2,3650, Ølstykke,2295000 ,06-10-2022,Alm. Salg,98,23418,3,1962,
240,Rækkehus,Egernleddet 2,3660, Stenløse,1400000 ,05-10-2022,Fam. Salg,117,11966,4,2007,
240,Villa,Ved Gadekæret 1,3660, Stenløse,1914057 ,05-10-2022,Alm. Salg,259,7390,9,1721,-56%
240,Rækkehus,Lammeengen 19,2765, Smørum,4700000 ,04-10-2022,Alm. Salg,143,32867,4,2022,
240,Villa,Valmuevej 6,3660, Stenløse,2900000 ,03-10-2022,Alm. Salg,133,21805,5,1976,-3%
240,Villa,Vesterbygdvej 9,3650, Ølstykke,3275000 ,03-10-2022,Alm. Salg,160,20469,1,1972,-1%
240,Villa,Abildtoften 42,3660, Stenløse,3000000 ,03-10-2022,Alm. Salg,122,24590,6,1970,-14%
240,Rækkehus,Kong Knuds Park 33,2765, Smørum,2075000 ,02-10-2022,Fam. Salg,116,17888,4,2015,
240,Ejerlejlighed,"Kong Haralds Park 3D, 2. th",2765, Smørum,2775000 ,02-10-2022,Alm. Salg,93,29839,3,2008,-7%
240,Villa,Hirsevænget 20,3650, Ølstykke,1900000 ,02-10-2022,Alm. Salg,153,12418,5,1976,
