municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
253,Villa,Mimosevej 4,4030, Tune,2202000 ,29-12-2022,Alm. Salg,110,20018,2,1969,0%
253,Villa,Lyrestien 7,4030, Tune,3200000 ,28-12-2022,Alm. Salg,155,20645,4,1969,-8%
253,Ejerlejlighed,Grønnegården 683B,2670, Greve,961000 ,26-12-2022,Alm. Salg,60,16017,2,1986,
253,Rækkehus,Lundegårdshegnet 96,4030, Tune,3000000 ,22-12-2022,Alm. Salg,110,27273,4,1985,-5%
253,Villa,Krogager 61,2670, Greve,2550000 ,21-12-2022,Alm. Salg,119,21429,4,1966,-5%
253,Villa,Hundige Strandvej 55,2670, Greve,2850000 ,21-12-2022,Alm. Salg,90,17925,7,1967,
253,Villa,Jens Kristiansvej 15,2670, Greve,3000000 ,21-12-2022,Alm. Salg,218,13761,5,2007,
253,Villa,Hvidkløvervej 10,4030, Tune,1700000 ,21-12-2022,Fam. Salg,119,14286,4,1965,
253,Rækkehus,Tyttebærkæret 29,2670, Greve,2500000 ,20-12-2022,Alm. Salg,140,17857,4,1977,-13%
253,Villa,Årøjel 12,2670, Greve,2865000 ,20-12-2022,Alm. Salg,111,25811,4,1965,-4%
253,Villa,Hastings Alle 4,2670, Greve,1025000 ,20-12-2022,Alm. Salg,141,7270,4,1934,
253,Villa,Bondestien 18,4030, Tune,1620000 ,20-12-2022,Alm. Salg,115,14087,4,1969,
253,Villa,Toftholmsvej 2,2690, Karlslunde,2795000 ,19-12-2022,Alm. Salg,104,26875,5,1966,
253,Villa,Brødmosen 7,2690, Karlslunde,2895000 ,19-12-2022,Alm. Salg,135,21444,4,1966,-9%
253,Rækkehus,Rosenlyparken 162,2670, Greve,2970000 ,18-12-2022,Alm. Salg,120,24750,5,1972,
253,Rækkehus,Morbærhegnet 57,2670, Greve,2150000 ,18-12-2022,Alm. Salg,84,25595,4,1988,-14%
253,Rækkehus,Blåhegnet 49,2670, Greve,2518000 ,18-12-2022,Alm. Salg,112,22482,4,1977,-3%
253,Rækkehus,Blåbærhaven 9,2670, Greve,2600000 ,17-12-2022,Alm. Salg,140,18571,4,1976,-10%
253,Rækkehus,Grønnegården 464,2670, Greve,2100000 ,15-12-2022,Alm. Salg,93,22581,4,1986,-8%
253,Villa,Elmevej 17,2670, Greve,2950000 ,15-12-2022,Alm. Salg,150,19667,4,1974,-10%
253,Rækkehus,Krogårdsvej 164,2670, Greve,2500000 ,14-12-2022,Fam. Salg,104,24038,5,1970,
253,Rækkehus,Damhaven 3,2670, Greve,2700000 ,14-12-2022,Alm. Salg,112,24107,4,1975,-3%
253,Rækkehus,Skolevej 10B,2690, Karlslunde,3300000 ,14-12-2022,Alm. Salg,147,22449,4,1933,
253,Ejerlejlighed,"Søagerparken 1, 1. 10",2670, Greve,68500 ,13-12-2022,Alm. Salg,52,1317,2,1972,
253,Villa,Hovgårdsparken 135,2670, Greve,3380000 ,13-12-2022,Alm. Salg,143,23636,3,1980,-9%
253,Villa,Margrethe Alle 16,2690, Karlslunde,3100000 ,13-12-2022,Alm. Salg,123,25203,5,1969,-9%
253,Villa,Hastings Alle 4,2670, Greve,2050000 ,12-12-2022,Alm. Salg,141,14539,4,1934,
253,Villa,Lerås 10,2670, Greve,6400000 ,12-12-2022,Alm. Salg,202,31683,6,1968,-4%
253,Villa,Lopholmen 22,2690, Karlslunde,3500000 ,12-12-2022,Alm. Salg,136,25735,4,1972,-12%
253,Villa,Kildeagerhusene 15,2690, Karlslunde,3300000 ,11-12-2022,Alm. Salg,107,30841,4,2007,-6%
253,Rækkehus,Ved Rævebakken 50,2670, Greve,3300000 ,08-12-2022,Alm. Salg,138,23913,5,1972,-8%
253,Rækkehus,Solhegnet 24,2670, Greve,3300000 ,07-12-2022,Alm. Salg,141,23404,4,1971,-6%
253,Villa,Frydensvej 3,2690, Karlslunde,2500000 ,07-12-2022,Fam. Salg,140,17857,4,1970,
253,Villa,Rosenvangsvej 51,2670, Greve,5000000 ,07-12-2022,Alm. Salg,184,27174,7,1978,-11%
253,Rækkehus,Fresiahaven 34,2670, Greve,2850000 ,06-12-2022,Alm. Salg,99,28788,4,2006,-8%
253,Villa,Lundegårdsparken 27,4030, Tune,3095000 ,06-12-2022,Alm. Salg,111,27883,4,1980,
253,Villa,Skelmosen 17,2670, Greve,2545000 ,05-12-2022,Andet,213,11948,6,1973,
253,Rækkehus,Agergårdshaven 55,2690, Karlslunde,4600000 ,04-12-2022,Alm. Salg,133,34586,4,2016,-2%
253,Villa,Storebjerg 64,2670, Greve,3300000 ,04-12-2022,Alm. Salg,138,23913,6,1979,-8%
253,Rækkehus,H C Andersens Vej 1A,2690, Karlslunde,7995000 ,03-12-2022,Andet,172,46483,5,0,
253,Villa,Hundige Strandvej 48,2670, Greve,1657500 ,02-12-2022,Fam. Salg,116,7931,5,1935,
253,Ejerlejlighed,Grønnegården 504B,2670, Greve,2500000 ,01-12-2022,Alm. Salg,81,30864,4,1986,-3%
253,Villa,Krogager 70,2670, Greve,3875000 ,01-12-2022,Alm. Salg,130,29808,5,1977,-3%
253,Villa,Dønnergårds Alle 137,2670, Greve,2500000 ,01-12-2022,Alm. Salg,120,20833,4,1977,-3%
253,Villa,Østerbakken 9,4030, Tune,3000000 ,01-12-2022,Alm. Salg,177,16949,6,1967,-8%
253,Rækkehus,Tunegårdsvænget 36,4030, Tune,4295000 ,30-11-2022,Alm. Salg,115,37348,3,2014,-2%
253,Villa,Mosebakken 32,2670, Greve,4950000 ,29-11-2022,Alm. Salg,156,31731,4,1974,-5%
253,Rækkehus,Tyttebærkæret 1,2670, Greve,2350000 ,27-11-2022,Alm. Salg,140,16786,4,1976,-16%
253,Rækkehus,Tyttebærhaven 23,2670, Greve,2500000 ,27-11-2022,Alm. Salg,140,17857,4,1976,-9%
253,Ejerlejlighed,"Egelykkeparken 2, 2. th",2670, Greve,2150000 ,27-11-2022,Alm. Salg,83,25904,3,2000,-6%
253,Villa,Axel Meiersvej 2,2670, Greve,3495000 ,27-11-2022,Alm. Salg,118,29619,7,1932,
