municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
727,Villa,Ballevej 199,8300, Odder,10710000 ,28-12-2022,Fam. Salg,100,107100,4,1936,
727,Rækkehus,Houvej 6C,8300, Odder,1525000 ,21-12-2022,Alm. Salg,93,16398,4,1986,-8%
727,Villa,Skolegade 92,8300, Odder,2800000 ,21-12-2022,Alm. Salg,154,18182,5,1999,-3%
727,Villa,Jonasdalen 17,8300, Odder,2475000 ,20-12-2022,Alm. Salg,115,21522,4,1966,
727,Villa,Lundevej 29,8300, Odder,2725000 ,19-12-2022,Alm. Salg,214,12734,6,1976,-6%
727,Villa,Parkvej 28,8300, Odder,1300000 ,18-12-2022,Fam. Salg,129,10078,4,1960,
727,Villa,Drammelstrupvej 135,8300, Odder,3325000 ,17-12-2022,Alm. Salg,209,15909,6,1885,-5%
727,Villa,Høghus 46,8300, Odder,2450000 ,17-12-2022,Fam. Salg,220,11136,5,2017,
727,Villa,Hou Strandpark 48,8300, Odder,2810556 ,13-12-2022,Alm. Salg,117,24022,4,2022,1%
727,Villa,Halen 37,8300, Odder,1950000 ,13-12-2022,Alm. Salg,126,15476,5,1850,-11%
727,Villa,Smedegade 105,8300, Odder,2875000 ,13-12-2022,Alm. Salg,195,14744,6,2008,-7%
727,Ejerlejlighed,"Rosensgade 68B, 2. th",8300, Odder,2285000 ,11-12-2022,Alm. Salg,134,17052,3,1981,-4%
727,Villa,Hou Strandpark 7,8300, Odder,2350000 ,11-12-2022,Andet,126,18651,4,2011,
727,Villa,Askelunden 9,8300, Odder,2645000 ,10-12-2022,Fam. Salg,165,16030,5,1993,
727,Villa,Hou Strandpark 46A,8300, Odder,2795000 ,08-12-2022,Alm. Salg,117,23889,4,2022,
727,Villa,Splidholmvej 11,8300, Odder,3867500 ,08-12-2022,Fam. Salg,246,15722,4,0,
727,Villa,Skolegade 19,8300, Odder,1400000 ,06-12-2022,Alm. Salg,109,12844,4,1952,
727,Villa,Egevej 1A,8300, Odder,1300000 ,06-12-2022,Fam. Salg,137,9489,4,1974,
727,Villa,Bilsbækvej 147,8300, Odder,11500000 ,06-12-2022,Alm. Salg,222,51802,5,1887,
727,Villa,Solbrinken 37,8300, Odder,1750000 ,04-12-2022,Alm. Salg,197,8883,7,1978,-8%
727,Villa,Ankjær 331,8300, Odder,2600000 ,04-12-2022,Alm. Salg,189,13757,6,1980,-4%
727,Villa,Rens Mark 8,8300, Odder,1100000 ,04-12-2022,Alm. Salg,243,4527,5,0,
727,Villa,Rørthvej 47,8300, Odder,2395000 ,01-12-2022,Alm. Salg,158,15158,6,1931,
727,Villa,Overskov 14,8300, Odder,5700000 ,30-11-2022,Alm. Salg,216,26389,4,2021,
