municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
710,Ejerlejlighed,"Tåstrupvej 42, 1",8370, Hadsten,395000 ,29-12-2022,Alm. Salg,69,5725,2,1935,
710,Villa,Venusvej 13,8382, Hinnerup,1422500 ,29-12-2022,Fam. Salg,134,10616,6,1970,
710,Villa,Båstrupvej 12,8382, Hinnerup,1500000 ,29-12-2022,Alm. Salg,106,14151,5,1987,-9%
710,Villa,Korsagervej 25,8382, Hinnerup,3675000 ,29-12-2022,Alm. Salg,176,20881,7,2017,-3%
710,Villa,Gl Hammelvej 18,8450, Hammel,750000 ,26-12-2022,Alm. Salg,102,7353,4,1777,-6%
710,Villa,Sognevej 10,8870, Langå,913750 ,24-12-2022,Fam. Salg,475,1924,14,1877,
710,Villa,Jernaldervej 22,8382, Hinnerup,1475000 ,22-12-2022,Fam. Salg,124,11895,5,1996,
710,Rækkehus,Rønnehaven 11,8370, Hadsten,2600000 ,21-12-2022,Alm. Salg,117,22222,4,2004,-4%
710,Villa,Blåmunkevej 10,8450, Hammel,848592 ,20-12-2022,Andet,230,3690,7,1970,
710,Villa,Borgergade 28,8450, Hammel,275000 ,20-12-2022,Alm. Salg,86,3198,3,1896,-54%
710,Villa,Viborgvej 249,8450, Hammel,213600 ,20-12-2022,Auktion,141,1515,4,1898,-53%
710,Villa,Østergade 32,8860, Ulstrup,820000 ,20-12-2022,Auktion,122,6721,5,1953,
710,Villa,Nørregade 5,8870, Langå,560000 ,20-12-2022,Alm. Salg,148,3784,3,1899,
710,Rækkehus,Ranunkelvej 2B,8370, Hadsten,2500000 ,19-12-2022,Alm. Salg,109,22936,4,2017,
710,Villa,Nattergalevej 3,8370, Hadsten,1075000 ,19-12-2022,Alm. Salg,104,10337,4,1971,-10%
710,Villa,Bellisvej 18,8450, Hammel,2200000 ,19-12-2022,Fam. Salg,180,12222,6,1971,
710,Villa,Bekkasinvej 9,8382, Hinnerup,4450000 ,19-12-2022,Alm. Salg,256,17383,7,1930,-3%
710,Villa,Anneksvej 17,8382, Hinnerup,1600000 ,15-12-2022,Alm. Salg,180,8889,5,0,
710,Villa,Teglhusvej 17,8450, Hammel,1950000 ,14-12-2022,Fam. Salg,183,10656,5,1880,
710,Villa,Gl Skanderborgvej 110,8472, Sporup,8200000 ,13-12-2022,Alm. Salg,250,32800,7,1900,
710,Villa,Jernbanegade 4,8881, Thorsø,370000 ,13-12-2022,Fam. Salg,160,2313,4,1911,
710,Villa,Søndergade 54,8370, Hadsten,3900000 ,12-12-2022,Alm. Salg,160,24375,7,1927,
710,Villa,Nørreåvej 1,8860, Ulstrup,715000 ,12-12-2022,Alm. Salg,99,7222,3,1937,-4%
710,Villa,Højmosevej 3,8382, Hinnerup,1430000 ,12-12-2022,Alm. Salg,109,13119,4,1875,-10%
710,Villa,Smedebakken 12,8370, Hadsten,2150000 ,11-12-2022,Alm. Salg,152,14145,5,1972,-2%
710,Rækkehus,Bogfinkevej 51C,8382, Hinnerup,2150000 ,10-12-2022,Alm. Salg,97,22165,4,1997,-7%
710,Villa,Teglværksvej 4,8370, Hadsten,1175000 ,08-12-2022,Alm. Salg,126,9325,5,1922,-6%
710,Villa,Hjortevej 11,8382, Hinnerup,2925000 ,08-12-2022,Alm. Salg,149,19631,5,1968,-5%
710,Villa,Vittenvej 3,8382, Hinnerup,2775000 ,06-12-2022,Alm. Salg,216,9875,7,1870,-3%
710,Villa,Sdr Byvej 6,8860, Ulstrup,150000 ,06-12-2022,Fam. Salg,112,1339,4,1946,
710,Villa,Ægirsvej 3,8370, Hadsten,4095000 ,06-12-2022,Alm. Salg,162,25278,4,2012,
710,Villa,Dr.Larsens Vej 58,8370, Hadsten,1325000 ,05-12-2022,Alm. Salg,93,14247,3,1961,-5%
710,Ejerlejlighed,Daugbjergvej 8B,8860, Ulstrup,367946 ,04-12-2022,Fam. Salg,57,6455,2,1937,
710,Villa,Bjergegårdsvej 23,8382, Hinnerup,6600000 ,01-12-2022,Alm. Salg,206,32039,5,2022,
710,Ejerlejlighed,Æbleparken 5,8370, Hadsten,850000 ,30-11-2022,Alm. Salg,76,11184,2,1967,-3%
710,Villa,Lyøvej 16,8370, Hadsten,4550000 ,30-11-2022,Alm. Salg,201,22637,6,2005,
710,Villa,Højgårdsvangen 11,8382, Hinnerup,2440000 ,30-11-2022,Andet,197,12386,6,2007,
710,Villa,Teglhusvej 10,8450, Hammel,2300000 ,29-11-2022,Alm. Salg,192,11979,5,1959,-15%
710,Villa,Spovevej 15,8382, Hinnerup,3375000 ,29-11-2022,Alm. Salg,134,25187,6,1976,-1%
710,Villa,Markusvej 11,8471, Sabro,3900000 ,29-11-2022,Alm. Salg,208,18750,5,2009,-2%
710,Villa,Sognevej 7,8870, Langå,197825 ,27-11-2022,Andet,139,1423,3,1949,
710,Villa,Dr.Larsens Vej 48,8370, Hadsten,1850000 ,26-11-2022,Alm. Salg,125,14800,6,1964,
