municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
320,Villa,Hovbygade 5,4640, Faxe,700000 ,28-12-2022,Alm. Salg,97,7216,4,1951,-50%
320,Rækkehus,Skolegade 49,4653, Karise,595000 ,26-12-2022,Alm. Salg,123,4837,5,1961,
320,Villa,Gamle By 22,4690, Haslev,1725000 ,26-12-2022,Alm. Salg,106,16274,4,1870,-7%
320,Rækkehus,Ole Rømers Vej 20,4690, Haslev,1895000 ,21-12-2022,Alm. Salg,84,22560,3,2008,
320,Villa,Hovbygade 5,4640, Faxe,700000 ,20-12-2022,Fam. Salg,97,7216,4,1951,
320,Villa,Dyssevej 10,4683, Rønnede,756500 ,20-12-2022,Fam. Salg,60,12608,2,1827,
320,Villa,Skuderløse Indelukke 1,4690, Haslev,2155000 ,19-12-2022,Alm. Salg,199,10829,6,1867,-10%
320,Villa,Ringstedvej 141,4690, Haslev,2249000 ,19-12-2022,Alm. Salg,105,21419,3,1965,
320,Villa,Freerslev Overdrevsvej 4,4690, Haslev,2000000 ,18-12-2022,Alm. Salg,500,4000,9,0,-9%
320,Villa,Bredgade 7,4690, Haslev,1550000 ,18-12-2022,Alm. Salg,134,11567,6,1913,-9%
320,Villa,Kirsebærvej 33,4654, Faxe Ladeplads,1600000 ,18-12-2022,Alm. Salg,126,12698,5,1978,
320,Villa,Hybenvej 1,4654, Faxe Ladeplads,1366000 ,18-12-2022,Andet,199,6864,8,2009,
320,Villa,Vordingborgvej 516,4683, Rønnede,250000 ,18-12-2022,Alm. Salg,179,1397,6,2008,
320,Villa,Havrevænget 19,4690, Haslev,1100000 ,16-12-2022,Alm. Salg,101,10891,5,1955,-21%
320,Ejerlejlighed,Rønnedevej 31D,4640, Faxe,680000 ,15-12-2022,Alm. Salg,55,12364,2,1868,
320,Villa,Tingvej 14,4690, Haslev,1300000 ,15-12-2022,Alm. Salg,131,9924,6,1918,-7%
320,Villa,Egedevej 124,4640, Faxe,900000 ,14-12-2022,Fam. Salg,171,5263,3,1904,
320,Villa,Karisevej 65,4690, Haslev,2500000 ,14-12-2022,Alm. Salg,103,24272,4,1937,
320,Villa,Skovvang 31,4690, Haslev,1350000 ,12-12-2022,Alm. Salg,133,10150,3,1960,-10%
320,Rækkehus,Sydskrænten 29,4690, Haslev,1649000 ,11-12-2022,Alm. Salg,85,19400,3,1984,-3%
320,Villa,Stenagervej 15,4640, Faxe,1325000 ,11-12-2022,Alm. Salg,111,11937,3,1972,-5%
320,Villa,Førslev Bygade 35,4690, Haslev,900000 ,09-12-2022,Alm. Salg,139,6475,5,1877,-10%
320,Villa,Egedevej 36,4640, Faxe,900000 ,08-12-2022,Alm. Salg,99,9091,3,1959,-10%
320,Villa,Nordgårdsvej 6,4640, Faxe,600000 ,07-12-2022,Alm. Salg,122,4918,4,1967,-25%
320,Villa,Nygade 6,4690, Haslev,775000 ,06-12-2022,Fam. Salg,150,5167,4,1929,
320,Villa,Lyngvej 1,4683, Rønnede,519154 ,06-12-2022,Alm. Salg,154,3371,5,1957,
320,Villa,Højtoften 11,4690, Haslev,3150000 ,05-12-2022,Alm. Salg,227,13877,6,1976,-2%
320,Villa,Karisevej 69,4690, Haslev,1750000 ,04-12-2022,Alm. Salg,125,14000,6,1953,
320,Villa,Arne Jacobsens Vej 33,4690, Haslev,3700000 ,04-12-2022,Alm. Salg,166,22289,5,2021,-7%
320,Villa,Karisevej 67,4690, Haslev,1850000 ,01-12-2022,Alm. Salg,115,16087,5,1938,
320,Villa,Nikolines Vej 49,4640, Faxe,1980000 ,01-12-2022,Andet,153,12941,6,2018,
320,Rækkehus,Engholm Vænge 11,4653, Karise,2345000 ,30-11-2022,Alm. Salg,104,22548,4,2022,
320,Rækkehus,Ingers Vej 36,4653, Karise,1250000 ,30-11-2022,Alm. Salg,94,13298,3,2007,-26%
320,Villa,Nygade 27,4690, Haslev,1575000 ,30-11-2022,Alm. Salg,75,21000,3,1951,-12%
320,Villa,Engholm Vænge 8,4653, Karise,2345000 ,29-11-2022,Alm. Salg,104,22548,4,2022,
320,Rækkehus,Sydskrænten 80,4690, Haslev,1125000 ,29-11-2022,Alm. Salg,69,16304,2,1985,-6%
320,Villa,Gasværksvej 8,4690, Haslev,1300000 ,29-11-2022,Alm. Salg,100,13000,3,1912,-7%
320,Villa,Turebyvej 37A,4682, Tureby,1600000 ,29-11-2022,Alm. Salg,106,15094,4,1988,-6%
320,Villa,Søndergårdsvej 3,4640, Faxe,480000 ,29-11-2022,Andet,167,2874,5,1891,
320,Villa,Egedevej 59,4640, Faxe,550000 ,29-11-2022,Alm. Salg,78,7051,2,1949,
320,Villa,Søndergade 21,4653, Karise,1200000 ,28-11-2022,Alm. Salg,111,10811,4,1935,
320,Villa,Vordingborgvej 381,4690, Haslev,680000 ,27-11-2022,Alm. Salg,64,10625,2,1750,-2%
320,Villa,Bækgårdsvej 24,4690, Haslev,2100000 ,26-11-2022,Alm. Salg,175,12000,7,1974,-8%
320,Villa,Kløvervænget 62,4690, Haslev,1780000 ,25-11-2022,Alm. Salg,152,11711,5,1974,-11%
320,Villa,Gartnervænget 6,4654, Faxe Ladeplads,1450000 ,24-11-2022,Alm. Salg,117,12393,4,1968,-5%
