municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
265,Rækkehus,Ledagervej 25E,4000, Roskilde,1650000 ,30-12-2022,Alm. Salg,47,35106.0,2,1991,-8%
265,Villa,Havrevej 10,4040, Jyllinge,4615000 ,28-12-2022,Alm. Salg,152,30362.0,5,2001,-4%
265,Villa,Gondolvej 10,4040, Jyllinge,2600000 ,28-12-2022,Alm. Salg,130,20000.0,5,1970,0%
265,Rækkehus,Åsbjergvænge 9,4000, Roskilde,1950000 ,27-12-2022,Alm. Salg,106,18396.0,4,1987,-7%
265,Villa,Nymarksvej 32,4000, Roskilde,4060000 ,27-12-2022,Alm. Salg,74,54865.0,3,1950,-1%
265,Villa,Frederiksborgvej 101,4000, Roskilde,20125000 ,27-12-2022,Andet,242,55137.0,11,1930,
265,Villa,Stenkrogen 8,4040, Jyllinge,3750000 ,22-12-2022,Alm. Salg,133,28195.0,4,1989,-6%
265,Villa,Københavnsvej 54,4000, Roskilde,2500000 ,22-12-2022,Alm. Salg,73,34247.0,2,1934,-17%
265,Villa,Haraldsborgvej 76,4000, Roskilde,5250000 ,22-12-2022,Alm. Salg,149,35235.0,5,1967,-4%
265,Ejerlejlighed,"Bifaldet 19, 1. mf",4000, Roskilde,3000000 ,21-12-2022,Alm. Salg,94,31915.0,3,2019,-12%
265,Villa,Søvang 25,4000, Roskilde,4750000 ,21-12-2022,Alm. Salg,135,35185.0,5,1952,-5%
265,Villa,Hastrup Bygade 12,4621, Gadstrup,2850000 ,21-12-2022,Alm. Salg,143,19930.0,4,1850,-5%
265,Villa,Ved Kirken 6,4000, Roskilde,2575000 ,21-12-2022,Alm. Salg,99,26010.0,2,1877,-8%
265,Villa,Haraldsborgvej 31,4000, Roskilde,5100000 ,21-12-2022,Alm. Salg,150,34000.0,5,1968,-7%
265,Villa,"Lundbjerggård 14, st",4000, Roskilde,7895000 ,21-12-2022,Alm. Salg,216,36551.0,4,2021,
265,Ejerlejlighed,"Hedevænget 6, st. tv",4000, Roskilde,1415000 ,20-12-2022,Alm. Salg,60,23583.0,2,1961,-11%
265,Ejerlejlighed,"Haraldsborgvej 4B, 1. tv",4000, Roskilde,1575000 ,20-12-2022,Alm. Salg,43,36628.0,1,1959,-1%
265,Ejerlejlighed,"Neergårdsparken 15, 1. 4",4000, Roskilde,900000 ,20-12-2022,Alm. Salg,73,12329.0,3,1968,
265,Villa,Tellusvej 12,4040, Jyllinge,2715000 ,20-12-2022,Alm. Salg,128,21211.0,5,1986,-9%
