municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
607,Villa,Lundagervej 3,7000, Fredericia,1600000 ,26-12-2022,Alm. Salg,169,9467,5,1972,-6%
607,Villa,Ravnsgårdsvej 35,7000, Fredericia,2195000 ,24-12-2022,Alm. Salg,136,16140,5,1989,-8%
607,Villa,Krügersvej 23,7000, Fredericia,2230000 ,22-12-2022,Alm. Salg,162,13765,4,1971,-7%
607,Villa,Follerup Møllevej 47,7000, Fredericia,1450000 ,22-12-2022,Fam. Salg,193,7513,7,1860,
607,Rækkehus,Sonnesvej 90,7000, Fredericia,1160000 ,21-12-2022,Alm. Salg,77,15065,3,1968,-10%
607,Villa,Skyttevej 1B,7000, Fredericia,900000 ,21-12-2022,Alm. Salg,91,9890,4,1954,
607,Villa,Tåsingevej 12,7000, Fredericia,2400000 ,21-12-2022,Alm. Salg,72,33333,2,1956,
607,Villa,Ernst Carlsens Vej 10A,7000, Fredericia,6500000 ,21-12-2022,Alm. Salg,194,33505,6,1917,-7%
607,Villa,Krybily Allé 23,7000, Fredericia,1795000 ,20-12-2022,Alm. Salg,181,9917,6,1978,
607,Villa,Mosegårdsvej 51,7000, Fredericia,1660000 ,20-12-2022,Alm. Salg,88,18864,4,1964,-2%
607,Villa,Birkholmvej 21,7000, Fredericia,2510000 ,20-12-2022,Alm. Salg,238,10546,8,1974,
607,Villa,Martine Christoffersens Vej 57A,7000, Fredericia,2775000 ,20-12-2022,Alm. Salg,129,21512,5,2019,-2%
607,Villa,Skyttevej 34,7000, Fredericia,994580 ,19-12-2022,Andet,179,5556,3,1967,
607,Villa,Snebærvænget 5,7000, Fredericia,1101000 ,19-12-2022,Alm. Salg,103,10689,4,1973,1%
607,Villa,Sanddal Strandsti 2,7000, Fredericia,7000000 ,19-12-2022,Alm. Salg,220,31818,7,1960,
607,Villa,Krügersvej 28B,7000, Fredericia,1050000 ,17-12-2022,Alm. Salg,150,7000,4,1964,
607,Ejerlejlighed,"Havepladsvej 174, 1. tv",7000, Fredericia,885000 ,16-12-2022,Alm. Salg,83,10663,3,1966,-1%
607,Ejerlejlighed,"Sjællandsgade 77D, 2. th",7000, Fredericia,665000 ,14-12-2022,Alm. Salg,61,10902,2,1970,
607,Villa,Grønlandsvej 16,7000, Fredericia,600000 ,13-12-2022,Alm. Salg,65,9231,3,1925,
607,Villa,Skyttevej 7,7000, Fredericia,1045000 ,12-12-2022,Alm. Salg,87,12011,5,1950,-5%
607,Villa,Indre Ringvej 220,7000, Fredericia,2225000 ,12-12-2022,Alm. Salg,143,15559,5,1986,-3%
607,Villa,Kaltoftevej 21,7000, Fredericia,2300000 ,12-12-2022,Alm. Salg,156,14744,5,1972,15%
607,Villa,Nymarksvej 33,7000, Fredericia,670000 ,11-12-2022,Alm. Salg,104,6442,3,1922,-4%
607,Villa,Nyvej 8,7000, Fredericia,1850000 ,11-12-2022,Alm. Salg,117,15812,4,1963,-6%
607,Villa,Nordre Kobbelvej 25,7000, Fredericia,1250000 ,11-12-2022,Alm. Salg,90,13889,4,1967,
607,Ejerlejlighed,"Jernbanegade 29, 1. th",7000, Fredericia,1000000 ,08-12-2022,Alm. Salg,88,11364,4,1956,-13%
607,Villa,Egeskovvej 122,7000, Fredericia,2850000 ,08-12-2022,Alm. Salg,172,16570,6,1949,-5%
607,Villa,Fuglsang Allé 91,7000, Fredericia,3400000 ,06-12-2022,Alm. Salg,165,20606,4,2021,-3%
607,Villa,Egeskovvej 12,7000, Fredericia,2040563 ,05-12-2022,Fam. Salg,150,13604,5,1952,
607,Villa,Herslev Kirkevej 48,7000, Fredericia,550000 ,05-12-2022,Alm. Salg,136,4044,6,1924,-21%
607,Villa,Puggårdsløkken 8,7000, Fredericia,4200000 ,05-12-2022,Alm. Salg,222,18919,5,2020,-11%
607,Rækkehus,Hybenvej 9,7000, Fredericia,1845000 ,04-12-2022,Alm. Salg,106,17406,4,1921,-3%
607,Villa,Stallerupvej 53,7000, Fredericia,1600000 ,01-12-2022,Alm. Salg,185,8649,7,2006,
607,Villa,Grethevej 9,7000, Fredericia,1325000 ,01-12-2022,Alm. Salg,144,9201,6,1958,-4%
607,Villa,Strandkrogen 1,7000, Fredericia,2950000 ,30-11-2022,Andet,154,19156,5,1976,
607,Villa,Vejle Landevej 105,7000, Fredericia,2900000 ,30-11-2022,Alm. Salg,146,19863,5,2005,-6%
607,Villa,Æblehaven 1,7000, Fredericia,1175000 ,28-11-2022,Alm. Salg,152,7730,5,1999,
607,Villa,Sybergsvej 12,7000, Fredericia,1695000 ,28-11-2022,Alm. Salg,181,9365,6,1973,
607,Rækkehus,Marstrandsvænget 16,7000, Fredericia,900000 ,24-11-2022,Alm. Salg,80,11250,3,1966,-10%
607,Ejerlejlighed,"Frederiks Promenade 17, 2. th",7000, Fredericia,4495000 ,23-11-2022,Alm. Salg,142,31655,4,2022,
607,Villa,Martinsvej 21,7000, Fredericia,2295000 ,23-11-2022,Alm. Salg,172,13343,8,1917,-4%
607,Villa,Ellipsen 14,7000, Fredericia,673603 ,23-11-2022,Andet,99,6804,4,1988,
607,Villa,Snoghøj Landevej 99,7000, Fredericia,800000 ,23-11-2022,Alm. Salg,165,4848,5,1935,
607,Villa,Ægirsvej 50,7000, Fredericia,1470000 ,23-11-2022,Alm. Salg,124,11855,4,1963,-5%
607,Villa,Erritsø Bygade 20,7000, Fredericia,1148000 ,22-11-2022,Alm. Salg,120,9567,5,1974,
607,Villa,Gl. Landevej 21A,7000, Fredericia,1290000 ,21-11-2022,Alm. Salg,108,11944,5,1979,-14%
607,Villa,Hagenørvej 60,7000, Fredericia,6500000 ,21-11-2022,Alm. Salg,122,53279,4,1978,
607,Villa,Højgårdsvej 18,7000, Fredericia,2150000 ,21-11-2022,Alm. Salg,182,11813,7,1998,-10%
607,Villa,Baunegårdsvej 43,7000, Fredericia,4500000 ,19-11-2022,Alm. Salg,179,25140,6,1984,0%
607,Rækkehus,Falkevej 4,7000, Fredericia,490000 ,17-11-2022,Andet,160,3063,7,1930,
607,Villa,Umanaksvej 1,7000, Fredericia,1018061 ,17-11-2022,Alm. Salg,162,6284,4,1969,
607,Villa,Damsbovej 27,7000, Fredericia,2100000 ,17-11-2022,Alm. Salg,106,19811,4,1986,-3%
