,muni_code,rmse,r2
0,860,540.8599243462004,0.8693505206464605
1,851,961.1344756112438,0.936160058091046
2,849,1371.7346754623647,0.6004606826496323
3,846,785.8915848015193,0.7657621087762396
4,840,668.4099185571134,0.9041494586647296
5,825,2089.0820375729945,0.26889188343308135
6,820,825.9050215715914,0.5350665315638216
7,813,564.8863077461251,0.8449942417003229
8,810,730.0093949474891,0.7050985414320717
9,791,655.8663057292612,0.900834362832132
10,787,500.90044566236463,0.8122960168948393
11,779,396.92978998969306,0.8905538782401893
12,773,1257.4746328912804,0.12413346417810733
13,766,712.392502941286,0.9012736646836587
14,760,535.71062211075,0.8446608816839083
15,756,697.3578411743889,0.9061133901740944
16,751,1643.4361578464766,0.9496603111149252
17,746,1096.917220885281,0.9376525587212395
18,741,1996.7609498883262,0.39388620008802144
19,740,893.1992848385844,0.9494724047607905
20,730,675.1074629190649,0.9116179128095423
21,727,996.9213858599279,0.8701105853494099
22,710,989.1594138030781,0.8968719528066514
23,707,643.4346753749727,0.7669253326303269
24,706,1026.639824759427,0.8476424824774742
25,671,594.4552984958174,0.7442363547557369
26,665,646.5169960006434,0.6373940733388339
27,661,799.1470123555417,0.8503173033388352
28,657,731.5488905711837,0.9126102253778705
29,630,873.7250058808991,0.912894713380792
30,621,765.9427736040221,0.9102193627610972
31,615,673.6323134918923,0.95364930410957
32,607,532.3406582037733,0.9483469702954184
33,580,385.85631758792664,0.9104549039207317
34,575,924.6324718346104,0.48641434467206535
35,573,615.4982518760664,0.8439606450331228
36,563,2465.0986232971272,0.026753599966471753
37,561,812.5244275907515,0.9232661103144253
38,550,593.9633748708432,0.6002692098019238
39,540,572.390639123689,0.917773362150834
40,530,749.3543475778322,0.8251249284201703
41,510,581.1496457706572,0.8780172174139645
42,492,1708.5285025498924,-0.4060004136316917
43,482,1504.193211417993,0.38436432941621534
44,480,1112.414108235705,0.7571197297800083
45,479,545.9326557055916,0.9591764566960563
46,461,967.5674827266317,0.9411996483359887
47,450,624.650647662855,0.8891919935705632
48,440,1847.9394277082547,0.6521460992657185
49,430,645.1339551224779,0.8168630537368501
50,420,1050.808879668289,0.3806743484348515
51,410,1180.5144596837627,0.871573444347888
52,400,826.3999613029486,0.6582526104630284
53,390,673.5197838859859,0.8972311249255435
54,376,559.8595760522094,0.8882115781699891
55,370,988.2943396042415,0.8769329163857885
56,360,577.3796125087981,0.820079950335457
57,350,1750.012519480274,0.7805839999990345
58,340,1243.0262110296378,0.8157794931191583
59,336,1880.6028811292877,0.5145803744439527
60,330,435.1241137076537,0.9618986201934014
61,329,827.9411472197293,0.938315383916795
62,326,763.9888617987715,0.8632780311090614
63,320,1523.3011099874745,0.6623954709998667
64,316,1140.284393173216,0.9119844782372313
65,306,1001.6937266948124,0.7811000966021273
66,270,1040.8504299120902,0.9293272406326718
67,269,1755.60484081142,0.9148361440264529
68,265,1250.7441386865612,0.9538805329049918
69,260,1201.7388488758513,0.8677483436590433
70,259,1048.9726554304295,0.9533975829772551
71,253,1034.5229979960636,0.9692717605889901
72,250,1174.0282376444113,0.9253862740007702
73,240,1102.7138142026854,0.9556503118622597
74,230,2326.212081137758,0.9114818479298062
75,223,1420.4473047555637,0.9567089820688791
76,219,1077.0580981757626,0.9538920978966687
77,217,1296.178860125159,0.9385871994721133
78,210,1606.1983778099038,0.9008701964644539
79,201,1052.7028886952328,0.9680246671829154
80,190,1750.5469381391063,0.9314477947874573
81,187,1219.820725937889,0.9547899266216174
82,185,1559.2628564632062,0.9597437068611306
83,183,1245.1516226761423,0.9384788091163452
84,175,1044.4972779144016,0.9807716258673386
85,173,2158.6036796092176,0.9405918207559029
86,169,1698.7731703335362,0.8909983626300647
87,167,1161.6567387677935,0.9719660008478794
88,165,1283.1378470830912,0.940107722244056
89,163,1046.8576233503625,0.9747600201130041
90,161,1715.1818961304496,0.9324592040891231
91,159,2123.274917311904,0.9250833960279408
92,157,2318.5180691582,0.9613263487043532
93,155,1718.84135397878,0.9564770177640143
94,153,1488.1338829049967,0.9231761036899448
95,151,1290.1780407724118,0.9551661193707365
96,147,2694.8861827945816,0.9609549768777641
97,101,1245.848754818084,0.9877473515860367
