,Train,Test,sample size,muni_code
120,0.06494755719921379,0.7056794546162917,3,820
121,0.09807383403290244,0.9873976065625074,6,820
122,0.18751760014333263,1.0674772313972656,9,820
123,0.1777843933506839,0.6938699921183792,12,820
124,0.1797788087946898,0.7824086805336068,16,820
125,0.17512974375086166,0.5480491761714262,19,820
126,0.17182428273280342,0.5326898344572272,22,820
127,0.16484218229038444,0.5224754323954022,25,820
128,0.16422694659831433,0.5124379042135427,28,820
129,0.18030818095032347,0.4420215560489546,32,820
130,0.1881490179723909,0.46421925414609894,35,820
131,0.1845977104232049,0.43446283338840513,38,820
132,0.2187163963987077,0.35707168960132674,41,820
133,0.21528548794617036,0.3665337428253638,44,820
134,0.2166473795942347,0.27722296932342627,48,820
135,0.2185803229602878,0.2760977583946563,51,820
136,0.20929370636285452,0.2752209938033704,54,820
137,0.20156883506159082,0.2725200322745275,57,820
138,0.20605076347782392,0.2634117115984812,60,820
139,0.2152449645305125,0.2649176704633758,64,820
140,0.017286311388779986,2.0763924463946353,3,813
141,0.07812067741536274,0.7258501630784516,6,813
142,0.07292101551144156,0.8744821574302115,9,813
143,0.11431197395638397,0.41010572268657164,12,813
144,0.17615323699165975,0.3528714522159023,16,813
145,0.18095298724147973,0.27127396186020586,19,813
146,0.1884686204190354,0.22533100936918085,22,813
147,0.17070468577101294,0.21874638307391078,25,813
148,0.16861942979909947,0.21383741025647546,28,813
149,0.15728166229018167,0.16741389877881696,32,813
150,0.16101739208508606,0.1695390309054691,35,813
151,0.15089550163408677,0.16521640746991936,38,813
152,0.1539648910158001,0.16200253337239073,41,813
153,0.14903409077504248,0.16268173006572123,44,813
154,0.14247264383357777,0.1531071566901322,48,813
155,0.1394022643568847,0.14962387591801396,51,813
156,0.13569670450415466,0.15118929119411617,54,813
157,0.13292859041803887,0.15164995063250766,57,813
158,0.13044396019335774,0.14899688224126068,60,813
159,0.12770440663504262,0.1468767700304822,64,813
160,0.25161924948485914,0.7055094747495574,3,810
161,0.34734332600225215,0.6678199942812607,6,810
162,0.3192978655197143,0.6800961560638265,9,810
163,0.3221597068904134,0.5489524144223867,12,810
164,0.3520917025229701,0.5493825916261903,16,810
165,0.3253806059075296,0.6012438882670248,19,810
166,0.3330883183145764,0.5678937497622821,22,810
167,0.3625031001553782,0.4866693686284109,25,810
168,0.3786316597889574,0.4979044877861611,28,810
169,0.36569506592066003,0.45509489741966147,32,810
170,0.351894837900599,0.44591707496854316,35,810
171,0.3303339910927696,0.4264848572846609,38,810
172,0.3299873986321544,0.4239744959369546,41,810
173,0.34220682741012365,0.4238385140361733,44,810
174,0.32765258467679514,0.4188746273385592,48,810
175,0.3305060019889825,0.40873317509094315,51,810
176,0.3149742388556651,0.396762297444453,54,810
177,0.3095086443802329,0.38910384237087264,57,810
178,0.3067401605862465,0.38785660896072166,60,810
179,0.31000091266249136,0.3791810102142365,64,810
180,0.0018678233937072172,2.12327862582671,3,791
181,0.006683775842478817,0.7023382157509744,6,791
182,0.010481669984678735,0.7020801303326063,9,791
183,0.01595551619419502,0.16722044692827337,12,791
184,0.026319529482065916,0.1005543267772125,16,791
185,0.026089529636498455,0.10552419948864644,19,791
186,0.03000624800285845,0.08174565131594111,22,791
187,0.030667102077896184,0.08358777182822938,25,791
188,0.039516601533629146,0.08819378526821522,28,791
189,0.03929461337571151,0.08274377635768301,32,791
190,0.045398199517553015,0.08155728024925349,35,791
191,0.04358393457481127,0.07501378881882471,38,791
192,0.044760512254863126,0.07664805739475836,41,791
193,0.04554188249305263,0.07945031023052662,44,791
194,0.05042913034092481,0.07422907992542403,48,791
195,0.051858340051148685,0.07566619882267119,51,791
196,0.05456919435409896,0.07742615592747305,54,791
197,0.05369983812514802,0.07598592431575016,57,791
198,0.052372754305449756,0.07582620271185203,60,791
199,0.05275757515717795,0.07540668808553405,64,791
200,2.573020244429134e-10,3.2390986902197576,3,787
201,6.038260516083423e-09,0.9732244425196104,6,787
202,8.527746582272724e-07,2.51289533553992,9,787
203,0.01578364508948136,1.6005663690391063,12,787
204,0.04458583811293321,0.9013918740611672,16,787
205,0.08848463217920113,0.6591878571593522,19,787
206,0.12783207366578056,0.5453789023975013,22,787
207,0.15048784220936887,0.5126832486835581,25,787
208,0.15858731223728242,0.46195935380079656,28,787
209,0.15879531359606416,0.3987776566340523,32,787
210,0.16217051765497542,0.38944249037942097,35,787
211,0.15128019898200518,0.38884387861812586,38,787
212,0.15082564114374997,0.3460385339955384,41,787
213,0.14568874102791254,0.3119535843365971,44,787
214,0.14633911564932084,0.31408990961885175,48,787
215,0.15171255525783228,0.32731279625306287,51,787
216,0.14997855551653827,0.30479973047165954,54,787
217,0.186486938803511,0.3278316095830679,57,787
218,0.19680199532679304,0.29405375191782185,60,787
219,0.1961644462891962,0.2928476835740952,64,787
220,0.03825079291330887,0.8046248236772,3,779
221,0.052302109429554336,1.0832850530196094,6,779
222,0.17420729812320931,1.2977393023681123,9,779
223,0.21331119530643683,0.8637977957787916,12,779
224,0.19425049209382922,0.6958809452209292,16,779
225,0.19720389633909674,0.41417258215557257,19,779
226,0.1919825203684692,0.35547962515300036,22,779
227,0.20216768052117562,0.343359077864125,25,779
228,0.2039333669209103,0.31646148492430004,28,779
229,0.2231407843152518,0.29452869817220023,32,779
230,0.21721889670432004,0.27833294335550873,35,779
231,0.20165761079378036,0.2644084640201978,38,779
