muni_code,housing_type,year,avg_sqm_price,count
370,Ejerlejlighed,01,8098.004464285715,224
370,Ejerlejlighed,02,8536.315789473685,228
370,Ejerlejlighed,03,8726.88038277512,209
370,Ejerlejlighed,04,8114.410891089109,202
370,Ejerlejlighed,05,9149.711206896553,232
370,Ejerlejlighed,06,9132.384976525822,213
370,Ejerlejlighed,07,8564.370558375635,197
370,Ejerlejlighed,08,9042.334801762114,227
370,Ejerlejlighed,09,8727.508771929824,228
370,Ejerlejlighed,10,8373.156118143459,237
370,Ejerlejlighed,11,8436.160714285714,224
370,Ejerlejlighed,12,8624.49751243781,201
370,Ejerlejlighed,13,8980.652173913044,230
370,Ejerlejlighed,14,8890.891696750903,277
370,Ejerlejlighed,15,8687.317391304348,230
370,Ejerlejlighed,16,8915.458874458875,231
370,Ejerlejlighed,17,8438.004504504504,222
370,Ejerlejlighed,18,9015.732142857143,224
370,Ejerlejlighed,19,8830.338983050848,236
370,Ejerlejlighed,20,8477.450757575758,264
370,Ejerlejlighed,21,8592.853211009175,218
370,Ejerlejlighed,22,8698.410788381743,241
370,Ejerlejlighed,23,8950.609756097561,205
370,Ejerlejlighed,24,8849.131578947368,190
370,Ejerlejlighed,25,8580.101321585904,227
370,Ejerlejlighed,26,8885.769841269841,252
370,Ejerlejlighed,27,8268.843049327354,223
370,Ejerlejlighed,28,8986.146666666667,225
370,Ejerlejlighed,29,8459.657258064517,248
370,Ejerlejlighed,30,8549.820083682009,239
370,Ejerlejlighed,31,9261.661290322581,124
370,Rækkehus,01,11813.007575757576,132
370,Rækkehus,02,10725.171641791045,134
370,Rækkehus,03,10417.135714285714,140
370,Rækkehus,04,9690.537313432837,134
370,Rækkehus,05,10741.897260273972,146
370,Rækkehus,06,11219.75974025974,154
370,Rækkehus,07,11623.16911764706,136
370,Rækkehus,08,10911.621621621622,111
370,Rækkehus,09,10520.69536423841,151
370,Rækkehus,10,10739.3375,160
370,Rækkehus,11,11054.622047244095,127
370,Rækkehus,12,10993.336538461539,104
370,Rækkehus,13,11058.54411764706,136
370,Rækkehus,14,11298.83734939759,166
370,Rækkehus,15,10576.911290322581,124
370,Rækkehus,16,11043.490445859872,157
370,Rækkehus,17,10746.147651006711,149
370,Rækkehus,18,11215.859154929578,142
370,Rækkehus,19,11062.732558139534,172
370,Rækkehus,20,11303.622950819672,122
370,Rækkehus,21,10950.795918367347,147
370,Rækkehus,22,10882.006993006993,143
370,Rækkehus,23,10478.76923076923,130
370,Rækkehus,24,10891.084507042253,142
370,Rækkehus,25,11284.814569536424,151
370,Rækkehus,26,10539.303703703703,135
370,Rækkehus,27,9930.559210526315,152
370,Rækkehus,28,10777.984848484848,132
370,Rækkehus,29,11155.638461538461,130
370,Rækkehus,30,11067.295081967213,122
370,Rækkehus,31,10971.4375,64
370,Villa,01,7679.707175925926,864
370,Villa,02,7548.92343387471,862
370,Villa,03,7748.047923322683,939
370,Villa,04,8099.135005973716,837
370,Villa,05,7866.93730074389,941
370,Villa,06,7707.6783505154635,970
370,Villa,07,7645.005186721992,964
370,Villa,08,7529.839643652561,898
370,Villa,09,7469.075587334014,979
370,Villa,10,7691.899390243902,984
370,Villa,11,7458.072154471544,984
370,Villa,12,7641.456976744186,860
370,Villa,13,7638.343594836147,1007
370,Villa,14,7594.096061479347,1041
370,Villa,15,7849.9053191489365,940
370,Villa,16,7254.947145877379,946
370,Villa,17,7451.752040816326,980
370,Villa,18,7750.930327868852,976
370,Villa,19,7743.00499001996,1002
370,Villa,20,7901.018018018018,999
370,Villa,21,7325.648648648648,1036
370,Villa,22,7547.567787971458,981
370,Villa,23,7451.525751072962,932
370,Villa,24,7563.912,1000
370,Villa,25,7406.3722627737225,959
370,Villa,26,7460.497017892644,1006
370,Villa,27,7634.377,1000
370,Villa,28,7455.752657004831,1035
370,Villa,29,7485.03654822335,985
370,Villa,30,7718.442604856512,906
370,Villa,31,6809.426116838488,582
