muni_code,housing_type,year,avg_sqm_price,count
561,Ejerlejlighed,01,9713.767857142857,224
561,Ejerlejlighed,02,9999.274774774774,222
561,Ejerlejlighed,03,10105.070833333333,240
561,Ejerlejlighed,04,9678.118811881188,202
561,Ejerlejlighed,05,9791.854251012146,247
561,Ejerlejlighed,06,10099.061983471074,242
561,Ejerlejlighed,07,10177.239583333334,192
561,Ejerlejlighed,08,9829.655319148937,235
561,Ejerlejlighed,09,9875.82329317269,249
561,Ejerlejlighed,10,9759.975369458129,203
561,Ejerlejlighed,11,9928.969811320754,265
561,Ejerlejlighed,12,9881.855967078189,243
561,Ejerlejlighed,13,9440.101265822785,237
561,Ejerlejlighed,14,9466.549242424242,264
561,Ejerlejlighed,15,9690.60162601626,246
561,Ejerlejlighed,16,9656.864,250
561,Ejerlejlighed,17,10291.326359832636,239
561,Ejerlejlighed,18,9811.045454545454,220
561,Ejerlejlighed,19,9626.559566787004,277
561,Ejerlejlighed,20,10378.079295154184,227
561,Ejerlejlighed,21,9663.93525179856,278
561,Ejerlejlighed,22,9871.489539748954,239
561,Ejerlejlighed,23,9609.917050691245,217
561,Ejerlejlighed,24,9252.29596412556,223
561,Ejerlejlighed,25,9908.194174757282,206
561,Ejerlejlighed,26,9995.443548387097,248
561,Ejerlejlighed,27,10086.120535714286,224
561,Ejerlejlighed,28,9795.575875486382,257
561,Ejerlejlighed,29,9253.722846441948,267
561,Ejerlejlighed,30,9830.155378486055,251
561,Ejerlejlighed,31,9080.354166666666,144
561,Rækkehus,01,9301.714285714286,105
561,Rækkehus,02,9572.176470588236,102
561,Rækkehus,03,9660.721153846154,104
561,Rækkehus,04,10138.513513513513,111
561,Rækkehus,05,9227.241379310344,116
561,Rækkehus,06,9457.266666666666,90
561,Rækkehus,07,9976.72340425532,94
561,Rækkehus,08,9420.31914893617,94
561,Rækkehus,09,10005.81188118812,101
561,Rækkehus,10,9264.3,90
561,Rækkehus,11,9233.351851851852,108
561,Rækkehus,12,9807.03409090909,88
561,Rækkehus,13,9171.043103448275,116
561,Rækkehus,14,9618.709401709402,117
561,Rækkehus,15,9676.915887850468,107
561,Rækkehus,16,9078.5,130
561,Rækkehus,17,8898.23595505618,89
561,Rækkehus,18,9421.869565217392,115
561,Rækkehus,19,9315.504504504504,111
561,Rækkehus,20,9107.425531914894,94
561,Rækkehus,21,9452.469026548673,113
561,Rækkehus,22,9874.897196261682,107
561,Rækkehus,23,10111.780952380952,105
561,Rækkehus,24,9010.368421052632,95
561,Rækkehus,25,9026.158878504673,107
561,Rækkehus,26,9224.798076923076,104
561,Rækkehus,27,10217.63,100
561,Rækkehus,28,9565.469798657718,149
561,Rækkehus,29,9771.549019607843,102
561,Rækkehus,30,8717.439024390244,82
561,Rækkehus,31,9957.94366197183,71
561,Villa,01,7738.5781512605045,1190
561,Villa,02,7642.387373343726,1283
561,Villa,03,7791.5988835725675,1254
561,Villa,04,7737.330979699912,1133
561,Villa,05,7454.388712241654,1258
561,Villa,06,7807.655833333333,1200
561,Villa,07,7799.711934156378,1215
561,Villa,08,7713.714285714285,1211
561,Villa,09,7621.013564431048,1327
561,Villa,10,7473.563873067535,1229
561,Villa,11,7672.947925142392,1229
561,Villa,12,7677.082922824302,1218
561,Villa,13,7724.172111553785,1255
561,Villa,14,7548.711851851852,1350
561,Villa,15,7778.0776470588235,1275
561,Villa,16,7888.780666125102,1231
561,Villa,17,7619.197014925373,1340
561,Villa,18,7890.117647058823,1309
561,Villa,19,7606.682822523165,1403
561,Villa,20,7887.651122625216,1158
561,Villa,21,7689.855115758029,1339
561,Villa,22,7959.222896133434,1319
561,Villa,23,7494.268049792531,1205
561,Villa,24,7620.846605196983,1193
561,Villa,25,7623.131663974152,1238
561,Villa,26,7666.003095975232,1292
561,Villa,27,7745.492307692308,1170
561,Villa,28,7801.565768621236,1262
561,Villa,29,7838.146189735614,1286
561,Villa,30,7469.967226890756,1190
561,Villa,31,7266.493297587132,746
