muni_code,housing_type,year,avg_sqm_price,count
630,Ejerlejlighed,1992,4452.126582278481,79
630,Ejerlejlighed,1993,4712.302083333333,96
630,Ejerlejlighed,1994,4818.540540540541,111
630,Ejerlejlighed,1995,4529.619047619048,126
630,Ejerlejlighed,1996,5246.872727272727,165
630,Ejerlejlighed,1997,6106.486486486487,185
630,Ejerlejlighed,1998,6218.698529411765,136
630,Ejerlejlighed,1999,7136.111731843575,179
630,Ejerlejlighed,2000,7389.070063694267,157
630,Ejerlejlighed,2001,8144.12,150
630,Ejerlejlighed,2002,8838.486666666666,150
630,Ejerlejlighed,2003,9237.255172413794,145
630,Ejerlejlighed,2004,9531.905405405405,148
630,Ejerlejlighed,2005,11000.358333333334,240
630,Ejerlejlighed,2006,13540.060869565217,230
630,Ejerlejlighed,2007,14273.902564102564,195
630,Ejerlejlighed,2008,12752.912,125
630,Ejerlejlighed,2009,12784.00847457627,118
630,Ejerlejlighed,2010,12892.95890410959,146
630,Ejerlejlighed,2011,12539.122641509433,106
630,Ejerlejlighed,2012,12866.931034482759,87
630,Ejerlejlighed,2013,11096.861111111111,108
630,Ejerlejlighed,2014,12293.85593220339,118
630,Ejerlejlighed,2015,13261.677852348994,149
630,Ejerlejlighed,2016,12823.387323943662,142
630,Ejerlejlighed,2017,14141.70588235294,187
630,Ejerlejlighed,2018,14129.601156069364,173
630,Ejerlejlighed,2019,14494.8,175
630,Ejerlejlighed,2020,14653.011834319526,169
630,Ejerlejlighed,2021,15884.744565217392,184
630,Ejerlejlighed,2022,15436.877049180328,122
630,Rækkehus,1992,5202.986842105263,76
630,Rækkehus,1993,5102.634408602151,93
630,Rækkehus,1994,5914.504587155963,109
630,Rækkehus,1995,5757.075471698113,106
630,Rækkehus,1996,6296.491935483871,124
630,Rækkehus,1997,7308.529411764706,119
630,Rækkehus,1998,7820.1621621621625,74
630,Rækkehus,1999,7978.377192982456,114
630,Rækkehus,2000,7931.136,125
630,Rækkehus,2001,8148.277777777777,126
630,Rækkehus,2002,8768.876033057852,121
630,Rækkehus,2003,9209.418032786885,122
630,Rækkehus,2004,9513.75,112
630,Rækkehus,2005,11268.251700680272,147
630,Rækkehus,2006,12600.189781021898,137
630,Rækkehus,2007,14416.325396825398,126
630,Rækkehus,2008,13878.559523809523,84
630,Rækkehus,2009,13170.581395348838,86
630,Rækkehus,2010,13431.61616161616,99
630,Rækkehus,2011,12609.657142857142,70
630,Rækkehus,2012,12475.661290322581,62
630,Rækkehus,2013,12481.07142857143,56
630,Rækkehus,2014,11414.5,66
630,Rækkehus,2015,12103.887640449439,89
630,Rækkehus,2016,12509.528301886792,106
630,Rækkehus,2017,12882.46017699115,113
630,Rækkehus,2018,14682.761467889908,109
630,Rækkehus,2019,14468.218181818182,110
630,Rækkehus,2020,14979.583333333334,96
630,Rækkehus,2021,15096.6,100
630,Rækkehus,2022,15449.053333333333,75
630,Villa,1992,3674.0931485758274,1299
630,Villa,1993,3905.8489208633096,1251
630,Villa,1994,4029.6785975164353,1369
630,Villa,1995,4094.734859675037,1354
630,Villa,1996,4381.032764505119,1465
630,Villa,1997,4861.512703583062,1535
630,Villa,1998,5280.979166666667,1344
630,Villa,1999,5792.076869806094,1444
630,Villa,2000,6080.079439252337,1284
630,Villa,2001,6398.840065952185,1213
630,Villa,2002,6335.2148377125195,1294
630,Villa,2003,6739.579812206573,1278
630,Villa,2004,6842.302491103203,1405
630,Villa,2005,7509.850344036698,1744
630,Villa,2006,8450.313713592233,1648
630,Villa,2007,9734.646766169155,1608
630,Villa,2008,9883.873532068654,1107
630,Villa,2009,9808.44811858609,877
630,Villa,2010,8701.484120171674,1165
630,Villa,2011,9264.356796116504,824
630,Villa,2012,8805.700344431687,871
630,Villa,2013,8641.9765625,896
630,Villa,2014,8748.233592880979,899
630,Villa,2015,9502.740316901409,1136
630,Villa,2016,9302.022222222222,1215
630,Villa,2017,10033.68168168168,1332
630,Villa,2018,10085.203983516483,1456
630,Villa,2019,10547.214736842105,1425
630,Villa,2020,10695.642695356739,1766
630,Villa,2021,11806.419091967404,1718
630,Villa,2022,11621.293637846657,1226
