muni_code,housing_type,year,avg_sqm_price,count
329,Ejerlejlighed,01,10330.37037037037,81
329,Ejerlejlighed,02,9281.025316455696,79
329,Ejerlejlighed,03,10026.123287671233,73
329,Ejerlejlighed,04,9416.704545454546,88
329,Ejerlejlighed,05,9306.239436619719,71
329,Ejerlejlighed,06,10747.40625,64
329,Ejerlejlighed,07,9816.313953488372,86
329,Ejerlejlighed,08,9778.91304347826,69
329,Ejerlejlighed,09,10411.30588235294,85
329,Ejerlejlighed,10,9778.329268292682,82
329,Ejerlejlighed,11,9815.518072289156,83
329,Ejerlejlighed,12,10208.98275862069,58
329,Ejerlejlighed,13,10128.235294117647,68
329,Ejerlejlighed,14,9998.704545454546,88
329,Ejerlejlighed,15,10033.817073170732,82
329,Ejerlejlighed,16,10256.201923076924,104
329,Ejerlejlighed,17,9933.385542168675,83
329,Ejerlejlighed,18,10046.51948051948,77
329,Ejerlejlighed,19,9271.42857142857,77
329,Ejerlejlighed,20,10570.434210526315,76
329,Ejerlejlighed,21,9337.906976744185,86
329,Ejerlejlighed,22,11018.632183908046,87
329,Ejerlejlighed,23,9171.268817204302,93
329,Ejerlejlighed,24,9658.829268292682,82
329,Ejerlejlighed,25,10014.186046511628,86
329,Ejerlejlighed,26,9826.651685393259,89
329,Ejerlejlighed,27,10083.328767123288,73
329,Ejerlejlighed,28,9957.555555555555,99
329,Ejerlejlighed,29,10539.80487804878,82
329,Ejerlejlighed,30,10059.380952380952,63
329,Ejerlejlighed,31,11120.0,40
329,Rækkehus,01,13494.28813559322,59
329,Rækkehus,02,12105.823529411764,51
329,Rækkehus,03,14495.346153846154,52
329,Rækkehus,04,13865.367346938776,49
329,Rækkehus,05,14244.058823529413,51
329,Rækkehus,06,12644.346153846154,52
329,Rækkehus,07,13064.969696969696,66
329,Rækkehus,08,14521.084745762711,59
329,Rækkehus,09,13105.017857142857,56
329,Rækkehus,10,13580.354166666666,48
329,Rækkehus,11,13184.117647058823,51
329,Rækkehus,12,13132.235294117647,51
329,Rækkehus,13,11991.357142857143,70
329,Rækkehus,14,12232.644444444444,45
329,Rækkehus,15,12888.018867924528,53
329,Rækkehus,16,11712.236363636364,55
329,Rækkehus,17,13001.737704918032,61
329,Rækkehus,18,14604.142857142857,63
329,Rækkehus,19,13185.56338028169,71
329,Rækkehus,20,13001.896551724138,58
329,Rækkehus,21,14665.698412698413,63
329,Rækkehus,22,14362.51923076923,52
329,Rækkehus,23,11963.69642857143,56
329,Rækkehus,24,12841.161290322581,62
329,Rækkehus,25,11957.837209302326,43
329,Rækkehus,26,11632.838709677419,62
329,Rækkehus,27,13338.291666666666,48
329,Rækkehus,28,12999.015384615384,65
329,Rækkehus,29,12155.338461538462,65
329,Rækkehus,30,12300.189655172413,58
329,Rækkehus,31,10977.384615384615,26
329,Villa,01,8675.603305785124,363
329,Villa,02,9402.38781163435,361
329,Villa,03,8901.717142857144,350
329,Villa,04,8872.711111111112,360
329,Villa,05,9133.171745152355,361
329,Villa,06,9876.046376811595,345
329,Villa,07,8900.465753424658,365
329,Villa,08,8713.469816272966,381
329,Villa,09,8943.503978779841,377
329,Villa,10,8996.36,375
329,Villa,11,8682.742268041236,388
329,Villa,12,8967.986928104576,306
329,Villa,13,9541.445333333333,375
329,Villa,14,8540.105911330049,406
329,Villa,15,9526.36503856041,389
329,Villa,16,8681.209439528024,339
329,Villa,17,9042.398891966759,361
329,Villa,18,9250.776811594204,345
329,Villa,19,9369.144670050762,394
329,Villa,20,9202.679045092838,377
329,Villa,21,8591.936339522546,377
329,Villa,22,9365.670212765957,376
329,Villa,23,9482.389221556887,334
329,Villa,24,9339.701897018971,369
329,Villa,25,8745.49861495845,361
329,Villa,26,9570.918367346938,392
329,Villa,27,8953.191066997519,403
329,Villa,28,8694.413888888888,360
329,Villa,29,8432.994858611824,389
329,Villa,30,9179.54293628809,361
329,Villa,31,8369.9375,208
