muni_code,housing_type,year,avg_sqm_price,count
846,Ejerlejlighed,01,6198.444444444444,18
846,Ejerlejlighed,02,6568.65,20
846,Ejerlejlighed,03,6017.206896551724,29
846,Ejerlejlighed,04,7102.380952380952,21
846,Ejerlejlighed,05,6783.444444444444,18
846,Ejerlejlighed,06,6516.25,24
846,Ejerlejlighed,07,7604.238095238095,21
846,Ejerlejlighed,08,5853.5,16
846,Ejerlejlighed,09,7511.30303030303,33
846,Ejerlejlighed,10,5928.333333333333,18
846,Ejerlejlighed,11,7158.666666666667,18
846,Ejerlejlighed,12,6430.736842105263,19
846,Ejerlejlighed,13,6525.25,12
846,Ejerlejlighed,14,6477.875,24
846,Ejerlejlighed,15,6901.9473684210525,19
846,Ejerlejlighed,16,5063.086956521739,23
846,Ejerlejlighed,17,7778.571428571428,21
846,Ejerlejlighed,18,7209.458333333333,24
846,Ejerlejlighed,19,6659.0,29
846,Ejerlejlighed,20,6683.761904761905,21
846,Ejerlejlighed,21,6299.333333333333,15
846,Ejerlejlighed,22,9389.222222222223,18
846,Ejerlejlighed,23,6913.5,26
846,Ejerlejlighed,24,6876.2307692307695,13
846,Ejerlejlighed,25,8251.541666666666,24
846,Ejerlejlighed,26,7955.681818181818,22
846,Ejerlejlighed,27,8560.931034482759,29
846,Ejerlejlighed,28,8126.827586206897,29
846,Ejerlejlighed,29,6891.434782608696,23
846,Ejerlejlighed,30,6655.888888888889,18
846,Ejerlejlighed,31,8083.133333333333,15
846,Rækkehus,01,8216.10909090909,55
846,Rækkehus,02,8228.966101694916,59
846,Rækkehus,03,8307.431818181818,44
846,Rækkehus,04,7885.895833333333,48
846,Rækkehus,05,7966.121951219512,41
846,Rækkehus,06,8514.3,40
846,Rækkehus,07,7697.276595744681,47
846,Rækkehus,08,8707.880952380952,42
846,Rækkehus,09,7508.06,50
846,Rækkehus,10,7270.865384615385,52
846,Rækkehus,11,7561.304347826087,46
846,Rækkehus,12,7713.909090909091,44
846,Rækkehus,13,7361.851063829788,47
846,Rækkehus,14,7319.418604651163,43
846,Rækkehus,15,8177.90243902439,41
846,Rækkehus,16,7537.761904761905,42
846,Rækkehus,17,7008.6511627906975,43
846,Rækkehus,18,7925.641509433963,53
846,Rækkehus,19,7616.55,40
846,Rækkehus,20,7709.955555555555,45
846,Rækkehus,21,7507.136363636364,44
846,Rækkehus,22,7594.809523809524,42
846,Rækkehus,23,7056.854545454546,55
846,Rækkehus,24,6684.029411764706,34
846,Rækkehus,25,7807.446808510638,47
846,Rækkehus,26,7163.294117647059,51
846,Rækkehus,27,7918.209302325581,43
846,Rækkehus,28,7173.75,36
846,Rækkehus,29,7238.510638297872,47
846,Rækkehus,30,7097.181818181818,44
846,Rækkehus,31,6825.090909090909,22
846,Villa,01,5139.858998144712,539
846,Villa,02,5194.650088809946,563
846,Villa,03,5334.601518026566,527
846,Villa,04,5275.45045045045,555
846,Villa,05,5303.544933078394,523
846,Villa,06,5089.062277580071,562
846,Villa,07,5107.6672354948805,586
846,Villa,08,5334.451505016722,598
846,Villa,09,5244.309401709402,585
846,Villa,10,5516.9415807560135,582
846,Villa,11,5339.137096774193,620
846,Villa,12,5135.308207705192,597
846,Villa,13,5216.325657894737,608
846,Villa,14,5001.888157894737,608
846,Villa,15,5314.54068716094,553
846,Villa,16,5219.090289608177,587
846,Villa,17,5140.466321243523,579
846,Villa,18,5226.0036900369005,542
846,Villa,19,5352.947811447812,594
846,Villa,20,5498.014571948998,549
846,Villa,21,5549.190311418685,578
846,Villa,22,5298.892605633803,568
846,Villa,23,5194.7617328519855,554
846,Villa,24,5187.92972972973,555
846,Villa,25,5205.677419354839,589
846,Villa,26,5343.414023372287,599
846,Villa,27,5089.826161790017,581
846,Villa,28,5220.256535947712,612
846,Villa,29,5065.513302034429,639
846,Villa,30,5137.555008210181,609
846,Villa,31,5217.25816993464,306
