muni_code,housing_type,year,avg_sqm_price,count
159,Ejerlejlighed,01,17998.209631728045,353
159,Ejerlejlighed,02,17416.780555555557,360
159,Ejerlejlighed,03,17878.827272727274,330
159,Ejerlejlighed,04,18479.634831460673,356
159,Ejerlejlighed,05,17060.060790273557,329
159,Ejerlejlighed,06,18235.482666666667,375
159,Ejerlejlighed,07,18356.293628808864,361
159,Ejerlejlighed,08,17614.948228882833,367
159,Ejerlejlighed,09,17235.541561712846,397
159,Ejerlejlighed,10,17594.29723502304,434
159,Ejerlejlighed,11,17305.573033707864,356
159,Ejerlejlighed,12,17517.023255813954,344
159,Ejerlejlighed,13,18204.61739130435,345
159,Ejerlejlighed,14,18354.22670025189,397
159,Ejerlejlighed,15,17999.268041237112,388
159,Ejerlejlighed,16,17801.32640949555,337
159,Ejerlejlighed,17,17954.467787114845,357
159,Ejerlejlighed,18,18565.92528735632,348
159,Ejerlejlighed,19,18503.24668435013,377
159,Ejerlejlighed,20,18202.13611111111,360
159,Ejerlejlighed,21,17805.976878612717,346
159,Ejerlejlighed,22,17102.46301369863,365
159,Ejerlejlighed,23,17888.938028169014,355
159,Ejerlejlighed,24,17194.912181303116,353
159,Ejerlejlighed,25,16897.305732484077,314
159,Ejerlejlighed,26,17587.48641304348,368
159,Ejerlejlighed,27,17612.548556430447,381
159,Ejerlejlighed,28,17664.251908396946,393
159,Ejerlejlighed,29,18716.309455587394,349
159,Ejerlejlighed,30,17456.303206997083,343
159,Ejerlejlighed,31,16036.569037656904,239
159,Rækkehus,01,22640.51388888889,144
159,Rækkehus,02,22808.411042944786,163
159,Rækkehus,03,22379.438271604937,162
159,Rækkehus,04,23863.87951807229,166
159,Rækkehus,05,22100.63157894737,171
159,Rækkehus,06,21895.365853658535,164
159,Rækkehus,07,22502.884615384617,182
159,Rækkehus,08,24734.7374301676,179
159,Rækkehus,09,23221.832369942196,173
159,Rækkehus,10,22480.00606060606,165
159,Rækkehus,11,22965.37125748503,167
159,Rækkehus,12,22881.225609756097,164
159,Rækkehus,13,22967.573863636364,176
159,Rækkehus,14,22405.487654320987,162
159,Rækkehus,15,22116.20245398773,163
159,Rækkehus,16,22148.248520710058,169
159,Rækkehus,17,23514.354166666668,192
159,Rækkehus,18,22603.0,169
159,Rækkehus,19,23640.720238095237,168
159,Rækkehus,20,23239.6149068323,161
159,Rækkehus,21,22374.274390243903,164
159,Rækkehus,22,22184.970588235294,136
159,Rækkehus,23,20842.54938271605,162
159,Rækkehus,24,21644.129032258064,155
159,Rækkehus,25,23270.21568627451,153
159,Rækkehus,26,24489.479532163743,171
159,Rækkehus,27,23862.31868131868,182
159,Rækkehus,28,23339.261437908495,153
159,Rækkehus,29,22208.772151898735,158
159,Rækkehus,30,20760.783625730994,171
159,Rækkehus,31,22713.684684684686,111
159,Villa,01,18661.27304964539,282
159,Villa,02,17778.68085106383,329
159,Villa,03,18318.4,305
159,Villa,04,17255.406727828748,327
159,Villa,05,17868.450479233226,313
159,Villa,06,17711.783171521034,309
159,Villa,07,17440.917491749176,303
159,Villa,08,18734.0522875817,306
159,Villa,09,18266.720257234727,311
159,Villa,10,18344.506024096387,332
159,Villa,11,19159.160883280758,317
159,Villa,12,16992.625766871166,326
159,Villa,13,18522.006230529594,321
159,Villa,14,17607.845945945945,370
159,Villa,15,19129.602739726026,292
159,Villa,16,17624.561933534744,331
159,Villa,17,17702.294294294294,333
159,Villa,18,19070.973529411764,340
159,Villa,19,19049.964391691396,337
159,Villa,20,18084.16417910448,335
159,Villa,21,18107.446376811593,345
159,Villa,22,18260.66552901024,293
159,Villa,23,18687.933110367892,299
159,Villa,24,18496.4509202454,326
159,Villa,25,17173.28762541806,299
159,Villa,26,19376.9,300
159,Villa,27,18454.12738853503,314
159,Villa,28,17635.55,340
159,Villa,29,18684.08938547486,358
159,Villa,30,17567.329411764706,340
159,Villa,31,14781.970588235294,204
