muni_code,housing_type,year,avg_sqm_price,count
657,Ejerlejlighed,01,10124.272727272728,143
657,Ejerlejlighed,02,10014.182608695652,115
657,Ejerlejlighed,03,9629.188811188811,143
657,Ejerlejlighed,04,9795.984962406015,133
657,Ejerlejlighed,05,9487.335714285715,140
657,Ejerlejlighed,06,10020.305785123966,121
657,Ejerlejlighed,07,10362.237704918032,122
657,Ejerlejlighed,08,9588.983739837398,123
657,Ejerlejlighed,09,9945.352112676057,142
657,Ejerlejlighed,10,9860.198529411764,136
657,Ejerlejlighed,11,10069.894736842105,133
657,Ejerlejlighed,12,9944.536,125
657,Ejerlejlighed,13,9684.089655172414,145
657,Ejerlejlighed,14,10224.006622516556,151
657,Ejerlejlighed,15,10648.3984375,128
657,Ejerlejlighed,16,9704.88,125
657,Ejerlejlighed,17,10333.253623188406,138
657,Ejerlejlighed,18,10021.137931034482,116
657,Ejerlejlighed,19,9928.601226993866,163
657,Ejerlejlighed,20,9704.53488372093,129
657,Ejerlejlighed,21,9895.692913385827,127
657,Ejerlejlighed,22,9894.336,125
657,Ejerlejlighed,23,9603.098039215687,102
657,Ejerlejlighed,24,9463.019607843138,102
657,Ejerlejlighed,25,9549.567164179105,134
657,Ejerlejlighed,26,9971.434482758621,145
657,Ejerlejlighed,27,9845.314685314685,143
657,Ejerlejlighed,28,9970.04,125
657,Ejerlejlighed,29,9709.496,125
657,Ejerlejlighed,30,9776.391666666666,120
657,Ejerlejlighed,31,9394.8375,80
657,Rækkehus,01,9560.446280991735,121
657,Rækkehus,02,8921.741258741258,143
657,Rækkehus,03,10064.264,125
657,Rækkehus,04,9078.518987341773,158
657,Rækkehus,05,9266.180555555555,144
657,Rækkehus,06,9237.338129496404,139
657,Rækkehus,07,9144.037593984962,133
657,Rækkehus,08,10087.302325581395,129
657,Rækkehus,09,9220.298611111111,144
657,Rækkehus,10,8654.330935251799,139
657,Rækkehus,11,10065.268115942028,138
657,Rækkehus,12,9158.986666666666,150
657,Rækkehus,13,8895.65243902439,164
657,Rækkehus,14,9370.56081081081,148
657,Rækkehus,15,9746.193103448275,145
657,Rækkehus,16,9156.976923076923,130
657,Rækkehus,17,9520.864285714286,140
657,Rækkehus,18,9499.561643835616,146
657,Rækkehus,19,8699.987421383648,159
657,Rækkehus,20,9419.682080924855,173
657,Rækkehus,21,9618.398648648648,148
657,Rækkehus,22,9878.04430379747,158
657,Rækkehus,23,9330.66447368421,152
657,Rækkehus,24,10004.795774647888,142
657,Rækkehus,25,9853.635714285714,140
657,Rækkehus,26,9178.939849624061,133
657,Rækkehus,27,9236.8224852071,169
657,Rækkehus,28,9262.468421052632,190
657,Rækkehus,29,9438.650887573964,169
657,Rækkehus,30,9739.813793103449,145
657,Rækkehus,31,10164.551724137931,87
657,Villa,01,6843.441908713693,964
657,Villa,02,6839.823469387755,980
657,Villa,03,6835.013963480129,931
657,Villa,04,6846.118683901293,851
657,Villa,05,6655.130010834237,923
657,Villa,06,6838.442764578834,926
657,Villa,07,6694.187361419069,902
657,Villa,08,7078.137088204038,941
657,Villa,09,6822.152023692004,1013
657,Villa,10,6898.0615384615385,975
657,Villa,11,6718.20103626943,965
657,Villa,12,6794.020299145299,936
657,Villa,13,6864.178238341969,965
657,Villa,14,6887.906185567011,970
657,Villa,15,6826.028508771929,912
657,Villa,16,6868.105206073753,922
657,Villa,17,6884.335476956056,933
657,Villa,18,6936.006128702758,979
657,Villa,19,7148.334378265413,957
657,Villa,20,6644.300478468899,1045
657,Villa,21,6874.052423343224,1011
657,Villa,22,6666.666666666667,1023
657,Villa,23,6919.061636556855,941
657,Villa,24,6951.030577576444,883
657,Villa,25,6820.181532004197,953
657,Villa,26,6656.111794871795,975
657,Villa,27,6691.850746268657,1072
657,Villa,28,6722.453838678329,1029
657,Villa,29,6589.806238185255,1058
657,Villa,30,6726.8439581351095,1051
657,Villa,31,6225.723756906077,543
