muni_code,housing_type,year,avg_sqm_price,count
153,Ejerlejlighed,01,13602.037037037036,27
153,Ejerlejlighed,02,13089.625,24
153,Ejerlejlighed,03,14703.173913043478,23
153,Ejerlejlighed,04,13545.869565217392,23
153,Ejerlejlighed,05,12148.5,18
153,Ejerlejlighed,06,10345.0,26
153,Ejerlejlighed,07,14895.291666666666,24
153,Ejerlejlighed,08,13563.0,29
153,Ejerlejlighed,09,15379.923076923076,13
153,Ejerlejlighed,10,16123.318181818182,22
153,Ejerlejlighed,11,13651.34375,32
153,Ejerlejlighed,12,15177.47619047619,21
153,Ejerlejlighed,13,13108.424242424242,33
153,Ejerlejlighed,14,11361.772727272728,22
153,Ejerlejlighed,15,16107.714285714286,28
153,Ejerlejlighed,16,14514.741935483871,31
153,Ejerlejlighed,17,15772.47619047619,21
153,Ejerlejlighed,18,13886.694444444445,36
153,Ejerlejlighed,19,15161.53125,32
153,Ejerlejlighed,20,10016.105263157895,19
153,Ejerlejlighed,21,12711.7,30
153,Ejerlejlighed,22,15776.346153846154,26
153,Ejerlejlighed,23,11622.193548387097,31
153,Ejerlejlighed,24,13459.5625,16
153,Ejerlejlighed,25,15131.391304347826,23
153,Ejerlejlighed,26,13931.347826086956,23
153,Ejerlejlighed,27,14070.545454545454,22
153,Ejerlejlighed,28,15483.2,25
153,Ejerlejlighed,29,11508.722222222223,18
153,Ejerlejlighed,30,15856.277777777777,18
153,Ejerlejlighed,31,14959.533333333333,15
153,Rækkehus,01,15933.8125,64
153,Rækkehus,02,15696.326530612245,49
153,Rækkehus,03,16010.573770491803,61
153,Rækkehus,04,16993.014285714286,70
153,Rækkehus,05,17580.426470588234,68
153,Rækkehus,06,16094.290909090909,55
153,Rækkehus,07,15849.564516129032,62
153,Rækkehus,08,16745.015625,64
153,Rækkehus,09,15594.111111111111,54
153,Rækkehus,10,14902.689655172413,58
153,Rækkehus,11,15895.794520547945,73
153,Rækkehus,12,16546.535714285714,56
153,Rækkehus,13,15530.036144578313,83
153,Rækkehus,14,17714.21518987342,79
153,Rækkehus,15,15676.951612903225,62
153,Rækkehus,16,15123.383561643835,73
153,Rækkehus,17,15003.96052631579,76
153,Rækkehus,18,17398.672413793105,58
153,Rækkehus,19,15932.31884057971,69
153,Rækkehus,20,15669.867924528302,53
153,Rækkehus,21,15048.450704225352,71
153,Rækkehus,22,16981.82051282051,78
153,Rækkehus,23,14920.317460317461,63
153,Rækkehus,24,16055.203125,64
153,Rækkehus,25,17145.109589041094,73
153,Rækkehus,26,14558.338983050848,59
153,Rækkehus,27,17094.0,60
153,Rækkehus,28,15038.785714285714,56
153,Rækkehus,29,17668.22857142857,70
153,Rækkehus,30,15033.213114754099,61
153,Rækkehus,31,15260.0,49
153,Villa,01,14887.609589041096,146
153,Villa,02,15093.759493670887,158
153,Villa,03,15469.616666666667,120
153,Villa,04,14827.889570552148,163
153,Villa,05,15251.305194805194,154
153,Villa,06,14060.766423357663,137
153,Villa,07,15264.581699346405,153
153,Villa,08,15138.03680981595,163
153,Villa,09,14550.99290780142,141
153,Villa,10,14679.177631578947,152
153,Villa,11,15284.541176470588,170
153,Villa,12,15506.396103896104,154
153,Villa,13,15306.412429378532,177
153,Villa,14,14338.989743589744,195
153,Villa,15,15265.693333333333,150
153,Villa,16,14969.79640718563,167
153,Villa,17,14563.832298136645,161
153,Villa,18,16391.144736842107,152
153,Villa,19,14878.137254901962,153
153,Villa,20,15169.736111111111,144
153,Villa,21,14878.076023391814,171
153,Villa,22,15183.66265060241,166
153,Villa,23,14918.219512195123,164
153,Villa,24,15609.7875,160
153,Villa,25,14070.04705882353,170
153,Villa,26,15963.691489361701,188
153,Villa,27,13967.101265822785,158
153,Villa,28,15152.757396449704,169
153,Villa,29,14220.593023255815,172
153,Villa,30,14596.116564417178,163
153,Villa,31,13462.322916666666,96
