muni_code,housing_type,year,avg_sqm_price,count
169,Ejerlejlighed,01,14081.864942528735,348
169,Ejerlejlighed,02,13878.956772334293,347
169,Ejerlejlighed,03,13403.076696165192,339
169,Ejerlejlighed,04,13838.44701986755,302
169,Ejerlejlighed,05,13418.84696569921,379
169,Ejerlejlighed,06,13070.962174940898,423
169,Ejerlejlighed,07,13556.90837696335,382
169,Ejerlejlighed,08,13656.90395480226,354
169,Ejerlejlighed,09,14049.05641025641,390
169,Ejerlejlighed,10,14122.145038167939,393
169,Ejerlejlighed,11,13836.046831955922,363
169,Ejerlejlighed,12,14004.123966942148,363
169,Ejerlejlighed,13,13364.73076923077,390
169,Ejerlejlighed,14,13436.136020151134,397
169,Ejerlejlighed,15,13588.32122905028,358
169,Ejerlejlighed,16,13836.111111111111,351
169,Ejerlejlighed,17,13399.457364341086,387
169,Ejerlejlighed,18,13833.169398907105,366
169,Ejerlejlighed,19,14011.887434554974,382
169,Ejerlejlighed,20,13749.132978723404,376
169,Ejerlejlighed,21,14217.205,400
169,Ejerlejlighed,22,13716.504477611941,335
169,Ejerlejlighed,23,13690.291176470588,340
169,Ejerlejlighed,24,13993.216463414634,328
169,Ejerlejlighed,25,13824.539440203562,393
169,Ejerlejlighed,26,13649.21875,384
169,Ejerlejlighed,27,13924.38440860215,372
169,Ejerlejlighed,28,14087.91959798995,398
169,Ejerlejlighed,29,13634.701949860724,359
169,Ejerlejlighed,30,13435.209302325582,387
169,Ejerlejlighed,31,13909.387931034482,232
169,Rækkehus,01,15585.718232044199,181
169,Rækkehus,02,15452.226993865032,163
169,Rækkehus,03,16759.82513661202,183
169,Rækkehus,04,15840.092896174863,183
169,Rækkehus,05,15974.71264367816,174
169,Rækkehus,06,16463.17948717949,195
169,Rækkehus,07,15727.02538071066,197
169,Rækkehus,08,16253.31693989071,183
169,Rækkehus,09,15828.28488372093,172
169,Rækkehus,10,16485.69680851064,188
169,Rækkehus,11,15782.228310502283,219
169,Rækkehus,12,16624.0,206
169,Rækkehus,13,16140.6,195
169,Rækkehus,14,16510.124444444446,225
169,Rækkehus,15,15740.602272727272,176
169,Rækkehus,16,15154.288770053476,187
169,Rækkehus,17,16371.963157894737,190
169,Rækkehus,18,15939.77653631285,179
169,Rækkehus,19,15643.22159090909,176
169,Rækkehus,20,15782.220238095239,168
169,Rækkehus,21,15968.328358208955,201
169,Rækkehus,22,16490.91089108911,202
169,Rækkehus,23,16637.804469273742,179
169,Rækkehus,24,15305.109826589596,173
169,Rækkehus,25,16473.25568181818,176
169,Rækkehus,26,16266.966666666667,210
169,Rækkehus,27,15550.484210526316,190
169,Rækkehus,28,16063.102439024391,205
169,Rækkehus,29,15426.21978021978,182
169,Rækkehus,30,15609.098765432098,162
169,Rækkehus,31,14859.39423076923,104
169,Villa,01,13927.251851851852,270
169,Villa,02,13468.791836734694,245
169,Villa,03,13437.05078125,256
169,Villa,04,13121.36231884058,276
169,Villa,05,13186.424603174602,252
169,Villa,06,13809.341176470589,255
169,Villa,07,13598.751748251749,286
169,Villa,08,13477.154506437768,233
169,Villa,09,13317.244372990353,311
169,Villa,10,14181.867704280156,257
169,Villa,11,13096.057142857142,280
169,Villa,12,13026.12749003984,251
169,Villa,13,13320.962962962964,270
169,Villa,14,13644.643962848297,323
169,Villa,15,13581.279863481228,293
169,Villa,16,13753.309963099631,271
169,Villa,17,13033.682119205298,302
169,Villa,18,14111.036544850498,301
169,Villa,19,13650.654929577464,284
169,Villa,20,14365.453815261044,249
169,Villa,21,13086.955271565495,313
169,Villa,22,13555.826714801444,277
169,Villa,23,13298.165322580646,248
169,Villa,24,13356.345323741007,278
169,Villa,25,13885.367816091954,261
169,Villa,26,13159.610932475884,311
169,Villa,27,13853.25786163522,318
169,Villa,28,13552.116363636364,275
169,Villa,29,13282.930402930402,273
169,Villa,30,12098.019108280254,314
169,Villa,31,12344.584337349397,166
