muni_code,housing_type,year,avg_sqm_price,count
779,Ejerlejlighed,01,6307.740740740741,27
779,Ejerlejlighed,02,6545.08,25
779,Ejerlejlighed,03,6755.357142857143,14
779,Ejerlejlighed,04,6762.076923076923,26
779,Ejerlejlighed,05,7052.285714285715,21
779,Ejerlejlighed,06,5376.809523809524,21
779,Ejerlejlighed,07,5856.0,26
779,Ejerlejlighed,08,6440.772727272727,22
779,Ejerlejlighed,09,6158.6,20
779,Ejerlejlighed,10,6423.047619047619,21
779,Ejerlejlighed,11,6853.176470588235,17
779,Ejerlejlighed,12,6985.818181818182,22
779,Ejerlejlighed,13,7546.208333333333,24
779,Ejerlejlighed,14,6851.055555555556,18
779,Ejerlejlighed,15,6724.807692307692,26
779,Ejerlejlighed,16,6472.35,20
779,Ejerlejlighed,17,5462.75,20
779,Ejerlejlighed,18,6486.333333333333,21
779,Ejerlejlighed,19,6194.615384615385,26
779,Ejerlejlighed,20,6874.2962962962965,27
779,Ejerlejlighed,21,6094.695652173913,23
779,Ejerlejlighed,22,7703.192307692308,26
779,Ejerlejlighed,23,6608.0,30
779,Ejerlejlighed,24,6409.764705882353,17
779,Ejerlejlighed,25,6597.62962962963,27
779,Ejerlejlighed,26,7261.65,20
779,Ejerlejlighed,27,6669.45,20
779,Ejerlejlighed,28,6237.476190476191,21
779,Ejerlejlighed,29,6836.407407407408,27
779,Ejerlejlighed,30,6566.565217391304,23
779,Ejerlejlighed,31,4733.333333333333,12
779,Rækkehus,01,5844.368421052632,19
779,Rækkehus,02,6267.333333333333,18
779,Rækkehus,03,5150.263157894737,19
779,Rækkehus,04,5969.05,20
779,Rækkehus,05,5070.3125,16
779,Rækkehus,06,4664.473684210527,19
779,Rækkehus,07,5154.818181818182,22
779,Rækkehus,08,5772.333333333333,12
779,Rækkehus,09,5769.045454545455,22
779,Rækkehus,10,4841.72,25
779,Rækkehus,11,5786.807692307692,26
779,Rækkehus,12,5646.909090909091,22
779,Rækkehus,13,5544.454545454545,22
779,Rækkehus,14,5817.758620689655,29
779,Rækkehus,15,5727.809523809524,21
779,Rækkehus,16,5238.791666666667,24
779,Rækkehus,17,6558.291666666667,24
779,Rækkehus,18,6232.652173913043,23
779,Rækkehus,19,6773.46875,32
779,Rækkehus,20,7267.5,26
779,Rækkehus,21,4940.030303030303,33
779,Rækkehus,22,5392.807692307692,26
779,Rækkehus,23,5824.0,28
779,Rækkehus,24,4885.551724137931,29
779,Rækkehus,25,5906.615384615385,26
779,Rækkehus,26,4922.875,16
779,Rækkehus,27,6813.9655172413795,29
779,Rækkehus,28,6306.5,26
779,Rækkehus,29,6487.888888888889,27
779,Rækkehus,30,5032.916666666667,12
779,Rækkehus,31,5639.75,12
779,Villa,01,4506.6783625731,513
779,Villa,02,4738.060218978102,548
779,Villa,03,4465.96,525
779,Villa,04,4665.009487666034,527
779,Villa,05,4653.9897084048025,583
779,Villa,06,4494.675044883304,557
779,Villa,07,4645.967897271268,623
779,Villa,08,4717.023391812865,513
779,Villa,09,4565.128881987577,644
779,Villa,10,4489.538333333333,600
779,Villa,11,4398.045731707317,656
779,Villa,12,4719.006745362563,593
779,Villa,13,4542.533011272141,621
779,Villa,14,4483.083720930233,645
779,Villa,15,4645.157545605307,603
779,Villa,16,4419.474402730375,586
779,Villa,17,4795.690821256038,621
779,Villa,18,4681.797077922078,616
779,Villa,19,4645.896988906497,631
779,Villa,20,4798.733974358975,624
779,Villa,21,4525.280193236715,621
779,Villa,22,4646.180623973727,609
779,Villa,23,4429.510887772194,597
779,Villa,24,4807.366492146597,573
779,Villa,25,4824.52557319224,567
779,Villa,26,4631.521531100479,627
779,Villa,27,4582.407874015748,635
779,Villa,28,4527.464441219158,689
779,Villa,29,4566.646511627907,645
779,Villa,30,4361.993464052288,612
779,Villa,31,4214.390313390313,351
