muni_code,housing_type,year,avg_sqm_price,count
540,Ejerlejlighed,01,8844.357142857143,56
540,Ejerlejlighed,02,8904.61971830986,71
540,Ejerlejlighed,03,9345.945945945947,37
540,Ejerlejlighed,04,7611.6949152542375,59
540,Ejerlejlighed,05,9654.237288135593,59
540,Ejerlejlighed,06,7914.2830188679245,53
540,Ejerlejlighed,07,9002.967741935483,62
540,Ejerlejlighed,08,8059.2,45
540,Ejerlejlighed,09,7918.016666666666,60
540,Ejerlejlighed,10,8319.714285714286,70
540,Ejerlejlighed,11,8834.04918032787,61
540,Ejerlejlighed,12,8623.032786885246,61
540,Ejerlejlighed,13,9578.164179104477,67
540,Ejerlejlighed,14,9370.695652173914,69
540,Ejerlejlighed,15,8971.5625,48
540,Ejerlejlighed,16,9528.524590163934,61
540,Ejerlejlighed,17,8782.11475409836,61
540,Ejerlejlighed,18,9128.244897959185,49
540,Ejerlejlighed,19,9763.066666666668,60
540,Ejerlejlighed,20,8321.5,72
540,Ejerlejlighed,21,8499.121212121212,66
540,Ejerlejlighed,22,8445.377358490567,53
540,Ejerlejlighed,23,9549.128571428571,70
540,Ejerlejlighed,24,8401.745454545455,55
540,Ejerlejlighed,25,9292.694915254237,59
540,Ejerlejlighed,26,8525.440677966102,59
540,Ejerlejlighed,27,8586.92857142857,70
540,Ejerlejlighed,28,8747.264150943396,53
540,Ejerlejlighed,29,8362.133333333333,60
540,Ejerlejlighed,30,8788.238095238095,63
540,Ejerlejlighed,31,8436.945945945947,37
540,Rækkehus,01,8898.153846153846,52
540,Rækkehus,02,7956.117647058823,51
540,Rækkehus,03,8593.078947368422,38
540,Rækkehus,04,6543.581395348837,43
540,Rækkehus,05,8012.360655737705,61
540,Rækkehus,06,7605.294117647059,51
540,Rækkehus,07,7847.857142857143,56
540,Rækkehus,08,7339.555555555556,54
540,Rækkehus,09,7105.559322033899,59
540,Rækkehus,10,7595.3725490196075,51
540,Rækkehus,11,7489.361111111111,72
540,Rækkehus,12,6806.142857142857,56
540,Rækkehus,13,7323.8448275862065,58
540,Rækkehus,14,7455.423728813559,59
540,Rækkehus,15,7636.0,57
540,Rækkehus,16,7504.584905660377,53
540,Rækkehus,17,7476.035087719299,57
540,Rækkehus,18,8489.69642857143,56
540,Rækkehus,19,8052.234375,64
540,Rækkehus,20,7294.163934426229,61
540,Rækkehus,21,8930.228571428572,70
540,Rækkehus,22,7315.94,50
540,Rækkehus,23,8297.618181818181,55
540,Rækkehus,24,7043.607142857143,56
540,Rækkehus,25,7253.433962264151,53
540,Rækkehus,26,7179.471698113208,53
540,Rækkehus,27,7679.328767123287,73
540,Rækkehus,28,7418.237288135593,59
540,Rækkehus,29,7424.728813559322,59
540,Rækkehus,30,6680.477611940299,67
540,Rækkehus,31,8778.758620689656,29
540,Villa,01,5895.755915317559,803
540,Villa,02,5591.52598225602,789
540,Villa,03,5843.467948717948,780
540,Villa,04,5936.896325459317,762
540,Villa,05,5756.65925925926,810
540,Villa,06,5808.269761606022,797
540,Villa,07,5881.074029126214,824
540,Villa,08,5867.772998805257,837
540,Villa,09,5734.176678445229,849
540,Villa,10,5656.76399026764,822
540,Villa,11,5955.525784753363,892
540,Villa,12,5741.310828025477,785
540,Villa,13,5698.479001135074,881
540,Villa,14,5785.801086956521,920
540,Villa,15,6099.0282485875705,885
540,Villa,16,5707.985915492958,852
540,Villa,17,5938.394088669951,812
540,Villa,18,5938.293902439024,820
540,Villa,19,5803.418141592921,904
540,Villa,20,5863.933570581257,843
540,Villa,21,5890.64672036824,869
540,Villa,22,5861.415189873418,790
540,Villa,23,5812.980511571254,821
540,Villa,24,5862.365339578454,854
540,Villa,25,5777.9838709677415,806
540,Villa,26,5872.939529675252,893
540,Villa,27,5652.92709599028,823
540,Villa,28,5771.421487603306,847
540,Villa,29,5479.233333333334,810
540,Villa,30,5897.448621553885,798
540,Villa,31,5304.9921875,512
