muni_code,housing_type,year,avg_sqm_price,count
851,Ejerlejlighed,01,11600.775,960
851,Ejerlejlighed,02,11461.79381443299,970
851,Ejerlejlighed,03,11977.56199186992,984
851,Ejerlejlighed,04,11665.441780821919,876
851,Ejerlejlighed,05,11858.28237791932,942
851,Ejerlejlighed,06,11807.114016736401,956
851,Ejerlejlighed,07,11968.27078891258,938
851,Ejerlejlighed,08,11787.404713114754,976
851,Ejerlejlighed,09,11628.542037586549,1011
851,Ejerlejlighed,10,11675.763184079602,1005
851,Ejerlejlighed,11,11628.235643564356,1010
851,Ejerlejlighed,12,11841.207834602828,919
851,Ejerlejlighed,13,11639.821033210332,1084
851,Ejerlejlighed,14,11595.998123827392,1066
851,Ejerlejlighed,15,11853.00709219858,987
851,Ejerlejlighed,16,11767.017745302714,958
851,Ejerlejlighed,17,12003.422045680238,1007
851,Ejerlejlighed,18,11942.866666666667,990
851,Ejerlejlighed,19,11699.14734950584,1113
851,Ejerlejlighed,20,11726.757225433526,1038
851,Ejerlejlighed,21,11722.458937198067,1035
851,Ejerlejlighed,22,12224.051773729627,1043
851,Ejerlejlighed,23,11738.391630901287,932
851,Ejerlejlighed,24,11729.657232704403,954
851,Ejerlejlighed,25,11731.95656779661,944
851,Ejerlejlighed,26,11668.730055658627,1078
851,Ejerlejlighed,27,11294.509713228492,1081
851,Ejerlejlighed,28,11807.583179297597,1082
851,Ejerlejlighed,29,11940.71773444754,1077
851,Ejerlejlighed,30,11513.826732673268,1010
851,Ejerlejlighed,31,11478.921005385997,557
851,Rækkehus,01,11750.351694915254,236
851,Rækkehus,02,11370.128205128205,273
851,Rækkehus,03,11710.669871794871,312
851,Rækkehus,04,11325.847058823529,255
851,Rækkehus,05,11149.518796992481,266
851,Rækkehus,06,11574.850340136054,294
851,Rækkehus,07,11435.219081272086,283
851,Rækkehus,08,11883.018050541516,277
851,Rækkehus,09,11263.77966101695,295
851,Rækkehus,10,11618.863333333333,300
851,Rækkehus,11,10992.415094339623,318
851,Rækkehus,12,10979.87676056338,284
851,Rækkehus,13,11562.643333333333,300
851,Rækkehus,14,11517.739682539683,315
851,Rækkehus,15,11542.194852941177,272
851,Rækkehus,16,11464.727586206896,290
851,Rækkehus,17,11532.644012944984,309
851,Rækkehus,18,10803.119863013699,292
851,Rækkehus,19,11321.902684563758,298
851,Rækkehus,20,11715.429602888087,277
851,Rækkehus,21,12085.094155844155,308
851,Rækkehus,22,11448.875432525952,289
851,Rækkehus,23,11722.989208633093,278
851,Rækkehus,24,10843.404844290657,289
851,Rækkehus,25,11144.219858156028,282
851,Rækkehus,26,11620.038235294118,340
851,Rækkehus,27,11575.798798798798,333
851,Rækkehus,28,11938.385802469136,324
851,Rækkehus,29,11542.587692307692,325
851,Rækkehus,30,11658.852348993289,298
851,Rækkehus,31,11019.854545454546,165
851,Villa,01,8440.463054187192,1624
851,Villa,02,8442.62515042118,1662
851,Villa,03,8799.222287735849,1696
851,Villa,04,8581.70494923858,1576
851,Villa,05,8759.767962308599,1698
851,Villa,06,8644.130911188005,1734
851,Villa,07,8730.606956521739,1725
851,Villa,08,9030.067186562688,1667
851,Villa,09,8772.675906183369,1876
851,Villa,10,8902.708867819298,1793
851,Villa,11,8611.245262587981,1847
851,Villa,12,8675.345942647957,1639
851,Villa,13,8646.735473159933,1807
851,Villa,14,8662.687010954616,1917
851,Villa,15,8746.383944153578,1719
851,Villa,16,8868.54964953271,1712
851,Villa,17,8752.519063180827,1836
851,Villa,18,8824.712247324613,1682
851,Villa,19,8600.42741061755,1846
851,Villa,20,8817.985582468282,1734
851,Villa,21,8675.555319148936,1880
851,Villa,22,8659.542091152814,1865
851,Villa,23,8675.349327091866,1709
851,Villa,24,8687.152729384437,1722
851,Villa,25,8734.895355673134,1701
851,Villa,26,8619.337004405286,1816
851,Villa,27,8600.298245614034,1881
851,Villa,28,8554.300349825087,2001
851,Villa,29,8609.785390428211,1985
851,Villa,30,8526.971907077255,1851
851,Villa,31,8070.803662258392,983
