muni_code,housing_type,year,avg_sqm_price,count
217,Ejerlejlighed,01,14641.454212454213,273
217,Ejerlejlighed,02,15269.33448275862,290
217,Ejerlejlighed,03,14900.976588628762,299
217,Ejerlejlighed,04,14538.805054151624,277
217,Ejerlejlighed,05,14186.396610169491,295
217,Ejerlejlighed,06,15318.08038585209,311
217,Ejerlejlighed,07,15535.101492537313,335
217,Ejerlejlighed,08,14696.436241610738,298
217,Ejerlejlighed,09,13629.924050632912,316
217,Ejerlejlighed,10,15787.818770226537,309
217,Ejerlejlighed,11,14587.003105590062,322
217,Ejerlejlighed,12,14762.235494880546,293
217,Ejerlejlighed,13,15072.458923512748,353
217,Ejerlejlighed,14,13139.403361344537,357
217,Ejerlejlighed,15,14937.30459770115,348
217,Ejerlejlighed,16,15954.425324675325,308
217,Ejerlejlighed,17,15332.673846153846,325
217,Ejerlejlighed,18,15858.034267912773,321
217,Ejerlejlighed,19,14748.38904109589,365
217,Ejerlejlighed,20,15184.587301587302,315
217,Ejerlejlighed,21,14505.724137931034,319
217,Ejerlejlighed,22,15153.897763578274,313
217,Ejerlejlighed,23,14902.729032258065,310
217,Ejerlejlighed,24,14861.75892857143,336
217,Ejerlejlighed,25,14465.487878787879,330
217,Ejerlejlighed,26,14895.920634920634,315
217,Ejerlejlighed,27,16263.491379310344,348
217,Ejerlejlighed,28,14968.147157190635,299
217,Ejerlejlighed,29,14714.247648902821,319
217,Ejerlejlighed,30,14756.814084507043,355
217,Ejerlejlighed,31,14147.514851485148,202
217,Rækkehus,01,15472.208633093525,139
217,Rækkehus,02,16649.071895424837,153
217,Rækkehus,03,16886.938356164384,146
217,Rækkehus,04,16540.826666666668,150
217,Rækkehus,05,15900.66875,160
217,Rækkehus,06,16644.429577464787,142
217,Rækkehus,07,16693.314814814814,162
217,Rækkehus,08,14883.266666666666,150
217,Rækkehus,09,17059.06557377049,183
217,Rækkehus,10,16696.417218543047,151
217,Rækkehus,11,16023.39393939394,198
217,Rækkehus,12,16656.409395973154,149
217,Rækkehus,13,17072.676646706586,167
217,Rækkehus,14,14970.418367346938,196
217,Rækkehus,15,15884.491228070176,171
217,Rækkehus,16,17421.489655172412,145
217,Rækkehus,17,16179.273291925465,161
217,Rækkehus,18,16564.9875,160
217,Rækkehus,19,15279.943502824859,177
217,Rækkehus,20,15850.14569536424,151
217,Rækkehus,21,15886.25974025974,154
217,Rækkehus,22,16835.74251497006,167
217,Rækkehus,23,16482.734375,128
217,Rækkehus,24,16134.820512820514,156
217,Rækkehus,25,16110.429530201342,149
217,Rækkehus,26,16299.521739130434,161
217,Rækkehus,27,15663.47204968944,161
217,Rækkehus,28,16155.108571428571,175
217,Rækkehus,29,15590.041666666666,168
217,Rækkehus,30,16470.736842105263,190
217,Rækkehus,31,15447.59793814433,97
217,Villa,01,14159.482897384305,497
217,Villa,02,15506.873931623932,468
217,Villa,03,15274.441666666668,480
217,Villa,04,15056.666666666666,471
217,Villa,05,14381.511415525114,438
217,Villa,06,15164.199584199585,481
217,Villa,07,14794.918699186992,492
217,Villa,08,15627.36907216495,485
217,Villa,09,14407.195612431444,547
217,Villa,10,14508.773946360154,522
217,Villa,11,15430.488372093023,516
217,Villa,12,15768.485193621867,439
217,Villa,13,14352.648648648648,555
217,Villa,14,13619.375,648
217,Villa,15,15200.948076923078,520
217,Villa,16,14348.21052631579,494
217,Villa,17,14627.734615384616,520
217,Villa,18,15339.536144578313,498
217,Villa,19,14285.036231884058,552
217,Villa,20,15081.69822485207,507
217,Villa,21,14524.85347985348,546
217,Villa,22,14363.023404255318,470
217,Villa,23,14208.497881355932,472
217,Villa,24,14817.68125,480
217,Villa,25,15504.564393939394,528
217,Villa,26,15197.973534971645,529
217,Villa,27,14018.964102564103,585
217,Villa,28,14821.658959537572,519
217,Villa,29,14233.409523809523,525
217,Villa,30,13869.458646616542,532
217,Villa,31,13167.49142857143,350
