muni_code,housing_type,year,avg_sqm_price,count
330,Ejerlejlighed,1992,4038.006711409396,149
330,Ejerlejlighed,1993,3489.513043478261,115
330,Ejerlejlighed,1994,4177.151079136691,139
330,Ejerlejlighed,1995,4030.7414965986395,147
330,Ejerlejlighed,1996,4196.4921875,128
330,Ejerlejlighed,1997,4452.9794871794875,195
330,Ejerlejlighed,1998,4750.8105726872245,227
330,Ejerlejlighed,1999,5166.622340425532,188
330,Ejerlejlighed,2000,5670.063063063063,222
330,Ejerlejlighed,2001,6964.753303964758,227
330,Ejerlejlighed,2002,7478.115555555555,225
330,Ejerlejlighed,2003,8539.705314009661,207
330,Ejerlejlighed,2004,8778.668341708542,199
330,Ejerlejlighed,2005,10163.717472118959,269
330,Ejerlejlighed,2006,11190.255102040815,196
330,Ejerlejlighed,2007,11134.229885057472,174
330,Ejerlejlighed,2008,11357.758333333333,120
330,Ejerlejlighed,2009,9615.115789473684,95
330,Ejerlejlighed,2010,8595.02,100
330,Ejerlejlighed,2011,8641.709677419354,124
330,Ejerlejlighed,2012,7916.585365853659,82
330,Ejerlejlighed,2013,7330.333333333333,96
330,Ejerlejlighed,2014,7080.20652173913,92
330,Ejerlejlighed,2015,7857.4495412844035,109
330,Ejerlejlighed,2016,8090.913793103448,116
330,Ejerlejlighed,2017,9196.058139534884,172
330,Ejerlejlighed,2018,9082.909677419355,155
330,Ejerlejlighed,2019,10096.993827160493,162
330,Ejerlejlighed,2020,10351.549132947977,173
330,Ejerlejlighed,2021,11414.66304347826,184
330,Ejerlejlighed,2022,12063.65,140
330,Rækkehus,1992,4983.578651685393,178
330,Rækkehus,1993,4917.884816753926,191
330,Rækkehus,1994,5280.625,192
330,Rækkehus,1995,5653.910798122066,213
330,Rækkehus,1996,5880.769953051643,213
330,Rækkehus,1997,6422.605381165919,223
330,Rækkehus,1998,7240.174757281553,206
330,Rækkehus,1999,7460.878787878788,198
330,Rækkehus,2000,7904.039603960396,202
330,Rækkehus,2001,8702.2,150
330,Rækkehus,2002,9021.635838150289,173
330,Rækkehus,2003,9645.883720930233,172
330,Rækkehus,2004,10310.072847682119,151
330,Rækkehus,2005,11858.17543859649,285
330,Rækkehus,2006,13241.761133603239,247
330,Rækkehus,2007,14611.039603960397,202
330,Rækkehus,2008,13450.364963503649,137
330,Rækkehus,2009,11498.634615384615,104
330,Rækkehus,2010,11650.732673267326,101
330,Rækkehus,2011,10907.790697674418,86
330,Rækkehus,2012,10520.546511627907,86
330,Rækkehus,2013,10248.920454545454,88
330,Rækkehus,2014,10833.877358490567,106
330,Rækkehus,2015,11157.145299145299,117
330,Rækkehus,2016,11281.592307692308,130
330,Rækkehus,2017,12005.416666666666,132
330,Rækkehus,2018,11786.358108108108,148
330,Rækkehus,2019,12353.0245398773,163
330,Rækkehus,2020,12694.748251748251,143
330,Rækkehus,2021,13631.76397515528,161
330,Rækkehus,2022,13650.7421875,128
330,Villa,1992,3710.208462332301,969
330,Villa,1993,3891.2656072644722,881
330,Villa,1994,4008.877939529675,893
330,Villa,1995,4096.48590021692,922
330,Villa,1996,4308.531325301205,830
330,Villa,1997,4585.275827482447,997
330,Villa,1998,5295.14875135722,921
330,Villa,1999,5481.320212765958,940
330,Villa,2000,6044.28056768559,916
330,Villa,2001,6387.109357384442,887
330,Villa,2002,6781.787037037037,864
330,Villa,2003,7202.531512605042,952
330,Villa,2004,7676.365603644647,878
330,Villa,2005,8389.386690647481,1112
330,Villa,2006,9688.679525222551,1011
330,Villa,2007,10396.348583877996,918
330,Villa,2008,10523.773618538324,561
330,Villa,2009,9532.35619047619,525
330,Villa,2010,8583.998230088495,565
330,Villa,2011,8431.734375,448
330,Villa,2012,7584.995789473684,475
330,Villa,2013,7410.108459869848,461
330,Villa,2014,7656.873106060606,528
330,Villa,2015,8647.184087363494,641
330,Villa,2016,9000.389937106918,636
330,Villa,2017,9059.370523415979,726
330,Villa,2018,9611.148197596796,749
330,Villa,2019,9726.742821473159,801
330,Villa,2020,9983.714432989691,970
330,Villa,2021,10642.097087378641,1030
330,Villa,2022,10886.990990990991,666
