muni_code,housing_type,year,avg_sqm_price,count
219,Ejerlejlighed,01,16539.678571428572,168
219,Ejerlejlighed,02,17585.85714285714,175
219,Ejerlejlighed,03,18236.835443037973,158
219,Ejerlejlighed,04,17232.335443037973,158
219,Ejerlejlighed,05,17125.69945355191,183
219,Ejerlejlighed,06,15156.505208333334,192
219,Ejerlejlighed,07,16932.533678756477,193
219,Ejerlejlighed,08,16449.240223463687,179
219,Ejerlejlighed,09,15771.830687830688,189
219,Ejerlejlighed,10,16081.342391304348,184
219,Ejerlejlighed,11,17641.671875,192
219,Ejerlejlighed,12,16982.475,160
219,Ejerlejlighed,13,17395.556213017753,169
219,Ejerlejlighed,14,16551.91826923077,208
219,Ejerlejlighed,15,17265.970588235294,170
219,Ejerlejlighed,16,16591.794444444444,180
219,Ejerlejlighed,17,16890.23469387755,196
219,Ejerlejlighed,18,16880.224242424243,165
219,Ejerlejlighed,19,17038.632432432434,185
219,Ejerlejlighed,20,18615.74418604651,172
219,Ejerlejlighed,21,16621.689265536723,177
219,Ejerlejlighed,22,17609.76073619632,163
219,Ejerlejlighed,23,17230.192771084337,166
219,Ejerlejlighed,24,16945.112903225807,186
219,Ejerlejlighed,25,16910.301020408162,196
219,Ejerlejlighed,26,17111.959731543626,149
219,Ejerlejlighed,27,15914.612121212122,165
219,Ejerlejlighed,28,16641.488372093023,172
219,Ejerlejlighed,29,16416.908571428572,175
219,Ejerlejlighed,30,15059.74213836478,159
219,Ejerlejlighed,31,16717.983606557376,122
219,Rækkehus,01,16195.441441441442,111
219,Rækkehus,02,18334.277777777777,108
219,Rækkehus,03,16854.40707964602,113
219,Rækkehus,04,18790.676767676767,99
219,Rækkehus,05,16324.763779527559,127
219,Rækkehus,06,16317.932038834952,103
219,Rækkehus,07,16339.039603960397,101
219,Rækkehus,08,17220.472222222223,108
219,Rækkehus,09,18245.972027972028,143
219,Rækkehus,10,16227.424242424242,132
219,Rækkehus,11,17740.407142857144,140
219,Rækkehus,12,16090.83962264151,106
219,Rækkehus,13,17294.582677165356,127
219,Rækkehus,14,16217.13076923077,130
219,Rækkehus,15,17605.058823529413,153
219,Rækkehus,16,17913.92,125
219,Rækkehus,17,17002.664122137405,131
219,Rækkehus,18,16851.247863247863,117
219,Rækkehus,19,16991.614285714284,140
219,Rækkehus,20,17462.5,122
219,Rækkehus,21,17896.18018018018,111
219,Rækkehus,22,17450.850393700788,127
219,Rækkehus,23,18437.149532710282,107
219,Rækkehus,24,18204.0,101
219,Rækkehus,25,16858.454545454544,132
219,Rækkehus,26,17926.26605504587,109
219,Rækkehus,27,18219.832,125
219,Rækkehus,28,18098.325757575756,132
219,Rækkehus,29,16666.349514563106,103
219,Rækkehus,30,16820.905172413793,116
219,Rækkehus,31,16842.02985074627,67
219,Villa,01,13073.723039215687,408
219,Villa,02,13673.343387470997,431
219,Villa,03,13629.837719298246,456
219,Villa,04,13831.252717391304,368
219,Villa,05,12878.91341991342,462
219,Villa,06,13678.015625,448
219,Villa,07,13504.527896995709,466
219,Villa,08,13818.876543209877,405
219,Villa,09,13513.044487427465,517
219,Villa,10,13611.911894273127,454
219,Villa,11,13391.157549234136,457
219,Villa,12,13583.574660633483,442
219,Villa,13,13795.541573033708,445
219,Villa,14,12731.378378378378,518
219,Villa,15,14427.942350332594,451
219,Villa,16,13816.337155963303,436
219,Villa,17,13379.302961275627,439
219,Villa,18,14108.0625,496
219,Villa,19,13965.514830508475,472
219,Villa,20,14205.997461928933,394
219,Villa,21,13985.402197802197,455
219,Villa,22,14904.44730679157,427
219,Villa,23,14204.129496402878,417
219,Villa,24,14077.576555023923,418
219,Villa,25,13436.514541387025,447
219,Villa,26,13233.798165137614,436
219,Villa,27,13707.394396551725,464
219,Villa,28,13672.788235294118,425
219,Villa,29,13871.552631578947,418
219,Villa,30,13271.482993197278,441
219,Villa,31,13395.97950819672,244
