muni_code,housing_type,year,avg_sqm_price,count
190,Ejerlejlighed,01,18767.311320754718,106
190,Ejerlejlighed,02,16716.660194174758,103
190,Ejerlejlighed,03,18893.19811320755,106
190,Ejerlejlighed,04,18797.65625,128
190,Ejerlejlighed,05,18462.327272727274,110
190,Ejerlejlighed,06,18413.68,125
190,Ejerlejlighed,07,18671.367924528302,106
190,Ejerlejlighed,08,19018.117117117115,111
190,Ejerlejlighed,09,18289.5,128
190,Ejerlejlighed,10,19075.583333333332,108
190,Ejerlejlighed,11,19021.881818181817,110
190,Ejerlejlighed,12,19087.472527472528,91
190,Ejerlejlighed,13,18887.20879120879,91
190,Ejerlejlighed,14,17809.36842105263,133
190,Ejerlejlighed,15,19064.366666666665,120
190,Ejerlejlighed,16,17921.339285714286,112
190,Ejerlejlighed,17,19744.05172413793,116
190,Ejerlejlighed,18,18715.686274509804,102
190,Ejerlejlighed,19,18532.610169491527,118
190,Ejerlejlighed,20,17885.401785714286,112
190,Ejerlejlighed,21,18487.293103448275,116
190,Ejerlejlighed,22,18783.51694915254,118
190,Ejerlejlighed,23,17599.38,100
190,Ejerlejlighed,24,17448.48148148148,108
190,Ejerlejlighed,25,18822.571428571428,119
190,Ejerlejlighed,26,17955.581967213115,122
190,Ejerlejlighed,27,18402.0873015873,126
190,Ejerlejlighed,28,18726.596153846152,104
190,Ejerlejlighed,29,17812.26785714286,112
190,Ejerlejlighed,30,17836.659793814433,97
190,Ejerlejlighed,31,20194.46551724138,58
190,Rækkehus,01,19868.974842767297,159
190,Rækkehus,02,22245.260606060605,165
190,Rækkehus,03,21862.062111801242,161
190,Rækkehus,04,19734.3178807947,151
190,Rækkehus,05,21214.019108280256,157
190,Rækkehus,06,20598.0981595092,163
190,Rækkehus,07,20354.433862433863,189
190,Rækkehus,08,22926.63253012048,166
190,Rækkehus,09,20338.164835164836,182
190,Rækkehus,10,21907.53142857143,175
190,Rækkehus,11,20184.763975155278,161
190,Rækkehus,12,20405.058064516128,155
190,Rækkehus,13,20300.28323699422,173
190,Rækkehus,14,20467.539325842696,178
190,Rækkehus,15,20672.41340782123,179
190,Rækkehus,16,22050.417582417584,182
190,Rækkehus,17,22407.13142857143,175
190,Rækkehus,18,23396.435754189944,179
190,Rækkehus,19,21692.155660377357,212
190,Rækkehus,20,20596.98181818182,165
190,Rækkehus,21,21062.882978723403,188
190,Rækkehus,22,22339.20224719101,178
190,Rækkehus,23,19911.683544303796,158
190,Rækkehus,24,20911.626506024095,166
190,Rækkehus,25,19191.585798816566,169
190,Rækkehus,26,19552.53103448276,145
190,Rækkehus,27,19436.901315789473,152
190,Rækkehus,28,20192.59585492228,193
190,Rækkehus,29,20502.274285714284,175
190,Rækkehus,30,19106.077922077922,154
190,Rækkehus,31,19146.991071428572,112
190,Villa,01,17432.16030534351,262
190,Villa,02,17109.92885375494,253
190,Villa,03,17922.94921875,256
190,Villa,04,17550.195729537365,281
190,Villa,05,17679.706611570247,242
190,Villa,06,17291.226480836238,287
190,Villa,07,17758.072202166066,277
190,Villa,08,18624.416666666668,240
190,Villa,09,16456.967857142856,280
190,Villa,10,16543.071684587812,279
190,Villa,11,17755.19387755102,294
190,Villa,12,17180.25954198473,262
190,Villa,13,18913.682730923694,249
190,Villa,14,17682.803986710962,301
190,Villa,15,18135.13076923077,260
190,Villa,16,18184.944237918215,269
190,Villa,17,17920.139705882353,272
190,Villa,18,18303.219081272084,283
190,Villa,19,16247.367697594502,291
190,Villa,20,17154.75912408759,274
190,Villa,21,17939.951310861423,267
190,Villa,22,17209.3,290
190,Villa,23,17221.571428571428,245
190,Villa,24,17501.19155844156,308
190,Villa,25,17328.45890410959,292
190,Villa,26,17029.341379310346,290
190,Villa,27,17436.358156028367,282
190,Villa,28,17668.003773584907,265
190,Villa,29,17214.557046979866,298
190,Villa,30,16376.190839694656,262
190,Villa,31,15957.259668508288,181
