muni_code,housing_type,year,avg_sqm_price,count
665,Ejerlejlighed,1992,3987.4,5
665,Ejerlejlighed,1993,2302.4,5
665,Ejerlejlighed,1994,3326.4,5
665,Ejerlejlighed,1995,4186.692307692308,13
665,Ejerlejlighed,1996,4647.5,14
665,Ejerlejlighed,1997,4157.0,9
665,Ejerlejlighed,1998,4951.0,9
665,Ejerlejlighed,1999,4726.5,6
665,Ejerlejlighed,2000,6183.7,10
665,Ejerlejlighed,2001,6140.0,4
665,Ejerlejlighed,2002,4917.142857142857,7
665,Ejerlejlighed,2003,6767.0,12
665,Ejerlejlighed,2004,9144.666666666666,3
665,Ejerlejlighed,2005,6381.928571428572,14
665,Ejerlejlighed,2006,5025.666666666667,6
665,Ejerlejlighed,2007,8469.75,4
665,Ejerlejlighed,2008,7554.375,8
665,Ejerlejlighed,2009,7670.714285714285,7
665,Ejerlejlighed,2010,7271.75,4
665,Ejerlejlighed,2012,4663.0,2
665,Ejerlejlighed,2013,8107.5,2
665,Ejerlejlighed,2015,5480.0,8
665,Ejerlejlighed,2016,5296.25,4
665,Ejerlejlighed,2017,4107.666666666667,3
665,Ejerlejlighed,2018,7500.0,1
665,Ejerlejlighed,2019,6664.5,4
665,Ejerlejlighed,2020,7831.5,4
665,Ejerlejlighed,2021,4766.5,8
665,Ejerlejlighed,2022,5979.666666666667,3
665,Rækkehus,1992,3555.8888888888887,18
665,Rækkehus,1993,3138.0,8
665,Rækkehus,1994,3664.68,25
665,Rækkehus,1995,4089.75,20
665,Rækkehus,1996,4064.8518518518517,27
665,Rækkehus,1997,4045.0454545454545,22
665,Rækkehus,1998,4601.866666666667,15
665,Rækkehus,1999,5279.066666666667,15
665,Rækkehus,2000,5749.6875,16
665,Rækkehus,2001,4962.944444444444,18
665,Rækkehus,2002,5148.571428571428,14
665,Rækkehus,2003,5066.461538461538,26
665,Rækkehus,2004,5409.5,10
665,Rækkehus,2005,4864.1578947368425,19
665,Rækkehus,2006,5215.1578947368425,19
665,Rækkehus,2007,6695.0,23
665,Rækkehus,2008,7370.615384615385,13
665,Rækkehus,2009,6036.25,16
665,Rækkehus,2010,6694.0,8
665,Rækkehus,2011,5516.375,8
665,Rækkehus,2012,5841.25,4
665,Rækkehus,2013,5469.7,10
665,Rækkehus,2014,7249.666666666667,12
665,Rækkehus,2015,5093.9,10
665,Rækkehus,2016,4318.285714285715,14
665,Rækkehus,2017,6253.2307692307695,13
665,Rækkehus,2018,5934.454545454545,11
665,Rækkehus,2019,4744.64705882353,17
665,Rækkehus,2020,5420.428571428572,21
665,Rækkehus,2021,5077.9,10
665,Rækkehus,2022,4692.153846153846,13
665,Villa,1992,2628.2942857142857,350
665,Villa,1993,2818.768488745981,311
665,Villa,1994,2713.349845201238,323
665,Villa,1995,2822.3699731903484,373
665,Villa,1996,2866.39205955335,403
665,Villa,1997,3243.725925925926,405
665,Villa,1998,3428.7872928176794,362
665,Villa,1999,3957.4274193548385,372
665,Villa,2000,3904.7377049180327,366
665,Villa,2001,3944.145214521452,303
665,Villa,2002,4002.540192926045,311
665,Villa,2003,3951.7075471698113,318
665,Villa,2004,4075.4912891986064,287
665,Villa,2005,4475.419664268585,417
665,Villa,2006,4713.875634517766,394
665,Villa,2007,4911.7131578947365,380
665,Villa,2008,5131.047468354431,316
665,Villa,2009,5024.856521739131,230
665,Villa,2010,4928.7692307692305,221
665,Villa,2011,4764.958115183246,191
665,Villa,2012,4484.234972677596,183
665,Villa,2013,4172.163934426229,183
665,Villa,2014,4542.577777777778,180
665,Villa,2015,4563.947826086956,230
665,Villa,2016,4323.748815165877,211
665,Villa,2017,4737.0084745762715,236
665,Villa,2018,4766.1557377049185,244
665,Villa,2019,4629.579505300353,283
665,Villa,2020,4756.039473684211,304
665,Villa,2021,5103.669590643275,342
665,Villa,2022,4842.788194444444,288
