,muni_code,rmse,r2
0,860,4089.8396379549695,-9.092662961378547
1,851,1595.8263139746243,0.553580451302499
2,849,2723.1980062227203,-1.0925077201584683
3,846,1221.3081821107019,0.08245580690872578
4,840,1551.510962644324,0.049018504738670976
5,825,2477.0132758333025,-1.9191242742604664
6,820,1150.5643063369846,-0.3008123791464101
7,813,1589.1377986135697,-0.47827149609376973
8,810,2202.9171145773244,-8.430265522680646
9,791,1617.9017933774614,0.03351290253127104
10,787,1032.984204004851,-0.18813585448984727
11,779,746.4312453570873,0.4668362508221766
12,773,1146.3747725493188,0.06617681398285546
13,766,1809.0841240189502,-0.43686071179858543
14,760,1114.8446215453027,0.002176706472570733
15,756,1465.64489193954,-0.07731518807529003
16,751,3231.229545977661,0.48448876471139446
17,746,2800.3784343476245,-0.22239266797880974
18,741,2548.822822809415,-1.2475926735664986
19,740,1495.7087084167733,0.7132882969060659
20,730,2040.7667216498826,-0.09984789871795074
21,727,3677.471184846477,-5.834596688573762
22,710,3802.1755437202182,-2.120770719408199
23,707,1635.0279706407523,-0.9625648157991287
24,706,1771.877113878934,0.16938656074267922
25,671,1529.1999149369533,-0.36457043178698245
26,665,1113.7505047241873,-0.12970742520427092
27,661,1509.2708603327287,0.29149364971195124
28,657,1503.6997807834284,0.3236252192381597
29,630,2083.429737433385,-0.06822080880322212
30,621,2477.9817648618523,-1.4784519359738968
31,615,9894.583268124457,-36.08024224705495
32,607,4042.976508573408,-26.133979941631196
33,580,1825.5777115188748,-3.1366088494112825
34,575,1110.3288814793366,-0.08773754249758303
35,573,1551.2453966785863,-1.25402680767926
36,563,2802.8882302342336,-0.00032910506474137513
37,561,1134.6500327188692,0.6130596438639303
38,550,1337.9348191909655,-0.271479769888342
39,540,749.7574012980352,0.76576503001287
40,530,1901.595244581232,-0.7227393634820105
41,510,987.3493754165833,0.4623480801051134
42,492,1515.675557540126,0.06833224964631801
43,482,1799.2497676995386,-0.3048492660552009
44,480,1686.0420327715856,0.22292475514403343
45,479,2084.061254052907,-0.7964638835896276
46,461,2401.1745791578037,-0.2602757732768808
47,450,2318.9995180889473,-3.0338972174247036
48,440,2379.1857565317982,0.2885019150231275
49,430,1606.3234318612274,-1.522896914579373
50,420,1498.2379982108496,-0.8423737810846046
51,410,3773.249882559979,-1.0361429890482783
52,400,2289.2947530827287,-2.041578135441196
53,390,1339.4749246486394,0.026736058631035453
54,376,1866.9123439785642,-2.4092882680829373
55,370,2946.4176368511053,-1.1865787816654287
56,360,1035.4879014372257,0.12609488744035446
57,350,3941.161150376955,-0.658757686296189
58,340,6844.806380148588,-11.448112981601438
59,336,3083.151024667572,-0.815179781790933
60,330,3137.6576767466263,-3.536124578815394
61,329,14503.163229965521,-33.58746142633713
62,326,4411.9456761825395,-14.811973477939164
63,320,4715.187894550997,-2.8966446316850485
64,316,2698.579275823296,0.3871026863770738
65,306,1442.4795814150407,0.2761117631880551
66,270,1565.2349747692654,0.5431343490752236
67,269,2393.3221241579868,0.36864759371079225
68,265,5564.050825757997,-2.1610864899336137
69,260,5175.8337969186405,-3.5659481801551323
70,259,3571.0459940238607,-0.37931123079587525
71,253,2821.0440075092433,0.12491864597418878
72,250,5561.967010074041,-3.1853839028028856
73,240,5683.312393361071,-4.589236324654372
74,230,4228.36955164763,-0.40306826681696717
75,223,3015.17035903065,0.1181623635964707
76,219,3784.6816160892668,-1.2954563106711054
77,217,10197.03090203748,-23.64452522462427
78,210,1672.7994562061656,0.7582933763658386
79,201,2771.5524511370736,-0.18096377274437114
80,190,7477.418245983392,-8.321405220397478
81,187,3110.9339906206146,-0.3457372994164907
82,185,3796.5777350371186,-0.1764190101941503
83,183,6440.028195305798,-10.541719304214634
84,175,11567.523998139177,-11.085656751421517
85,173,6193.26443046022,-1.1073667590239844
86,169,1517.9286558865585,0.6699996531752206
87,167,4883.654672397983,-2.030383301914402
88,165,3370.2301272675863,-2.286111782304349
89,163,12820.03496333645,-19.333918081051376
90,161,7084.469055917549,-4.080208005073745
91,159,4268.518529578696,-0.12551365604329612
92,157,6976.118257816893,-0.38708534863124067
93,155,6685.291429355577,-2.2142493223319204
94,153,3687.5705754638057,-1.1772969990929925
95,151,4833.264102821407,-2.7010506746382847
96,147,15395.673796287714,-6.176754332403825
97,101,7697.458651597923,-2.705158322897919
