municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
573,Ejerlejlighed,"Svinget 8, st. tv",6800, Varde,2815000 ,29-12-2022,Alm. Salg,101 ,27871,3,1906,
573,Villa,Mølledammen 17,6800, Varde,1975000 ,28-12-2022,Alm. Salg,191 ,10340,6,1972,
573,Rækkehus,Engvej 10,6753, Agerbæk,990000 ,26-12-2022,Alm. Salg,116 ,8534,4,1999,
573,Ejerlejlighed,"Nørregade 15, st",6800, Varde,2000000 ,26-12-2022,Alm. Salg,187 ,10695,4,1850,-5%
573,Ejerlejlighed,"Nørregade 15, 1",6800, Varde,2000000 ,26-12-2022,Alm. Salg,67 ,29851,2,1850,-5%
573,Villa,Egealle 12,6753, Agerbæk,580000 ,24-12-2022,Alm. Salg,130 ,4462,4,1977,-22%
573,Ejerlejlighed,Nørregade 32B,6800, Varde,1135000 ,22-12-2022,Alm. Salg,96 ,11823,3,1884,
573,Ejerlejlighed,"Søndergade 13A, 1",6800, Varde,1600000 ,22-12-2022,Alm. Salg,107 ,14953,3,1932,
573,Ejerlejlighed,"Søndergade 13A, 2",6800, Varde,1600000 ,22-12-2022,Alm. Salg,86 ,18605,3,1932,
573,Villa,Trekanten 4,6855, Outrup,1050000 ,22-12-2022,Alm. Salg,149 ,7047,5,1979,-4%
573,Villa,Nørremarksvej 195,6800, Varde,2200000 ,21-12-2022,Alm. Salg,143 ,15385,5,1997,
573,Villa,Vinkelvej 23E,6800, Varde,1895000 ,21-12-2022,Alm. Salg,128 ,14805,4,2005,
573,Villa,Langsigvej 4,6830, Nørre Nebel,450000 ,21-12-2022,Alm. Salg,101 ,4455,5,1961,-7%
573,Villa,Åhavevej 2,6823, Ansager,560000 ,20-12-2022,Alm. Salg,96 ,5833,3,1932,-18%
573,Villa,Lindegade 6,6823, Ansager,275000 ,19-12-2022,Alm. Salg,103 ,2670,5,1918,-21%
