municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
746,Rækkehus,Kongefolden 59,8660, Skanderborg,2522500 ,30-12-2022,Alm. Salg,96 ,26276,4,2008,-3%
746,Villa,Smedeskovvej 101,8464, Galten,5000000 ,30-12-2022,Andet,221 ,22624,6,1906,
746,Villa,Skovkildeparken 137,8660, Skanderborg,3100000 ,26-12-2022,Alm. Salg,175 ,17714,5,1996,-5%
746,Villa,Nørregårds Alle 26,8362, Hørning,2750000 ,26-12-2022,Alm. Salg,215 ,12791,5,2016,
746,Villa,Vestermøllevej 9,8660, Skanderborg,2301718 ,22-12-2022,Fam. Salg,120 ,19181,5,1947,
746,Rækkehus,Frederik d. II's Allé 103,8660, Skanderborg,2325000 ,21-12-2022,Alm. Salg,96 ,24219,4,2007,-7%
746,Villa,Thyrasvej 7,8660, Skanderborg,1293500 ,21-12-2022,Alm. Salg,138 ,9373,7,1956,
746,Rækkehus,Lyngfeldvænget 43,8464, Galten,1675000 ,20-12-2022,Alm. Salg,100 ,16750,4,1979,-7%
746,Villa,Gammel Horsensvej 370,8660, Skanderborg,500000 ,20-12-2022,Alm. Salg,64 ,7813,2,1916,-16%
746,Rækkehus,Østergårds Alle 102,8362, Hørning,3300000 ,19-12-2022,Alm. Salg,156 ,21154,4,2017,-6%
746,Villa,Violvej 16,8680, Ry,3950000 ,19-12-2022,Alm. Salg,168 ,23512,6,1972,
746,Villa,Risvej 112,8660, Skanderborg,702132 ,19-12-2022,Fam. Salg,124 ,5662,6,1972,
746,Villa,Vessø Vænge 9,8680, Ry,2400000 ,19-12-2022,Andet,174 ,13793,5,2017,
746,Villa,Ellelausvej 26,8660, Skanderborg,1595000 ,18-12-2022,Alm. Salg,190 ,8395,5,1873,-6%
746,Villa,Skovvænget 4,8362, Hørning,3000000 ,18-12-2022,Alm. Salg,160 ,18750,6,1966,-6%
746,Villa,Pebbelparken 36,8464, Galten,294333 ,16-12-2022,Fam. Salg,108 ,2725,4,1973,
746,Rækkehus,Kongefolden 39,8660, Skanderborg,1650000 ,15-12-2022,Andet,126 ,13095,5,2008,
746,Ejerlejlighed,"Borgergade 34, 1",8660, Skanderborg,1250000 ,15-12-2022,Fam. Salg,79 ,15823,3,1914,
746,Ejerlejlighed,"Mølleparken 13, 1. 5",8660, Skanderborg,2550000 ,14-12-2022,Alm. Salg,114 ,22368,3,2015,-2%
746,Villa,Helgasvej 22,8660, Skanderborg,2450000 ,14-12-2022,Alm. Salg,122 ,20082,4,1977,-8%
746,Villa,Brunhøj 9,8362, Hørning,4100000 ,13-12-2022,Alm. Salg,163 ,25153,5,1980,-7%
746,Villa,Skovlunden 3,8680, Ry,3800000 ,13-12-2022,Alm. Salg,141 ,26950,5,2011,
746,Ejerlejlighed,"Rådhusgården 10, 3",8660, Skanderborg,4998000 ,12-12-2022,Alm. Salg,188 ,26585,4,1858,
746,Villa,Nis Petersens Vej 30,8660, Skanderborg,1400000 ,12-12-2022,Fam. Salg,129 ,10853,5,1976,
746,Villa,Blegindvej 67,8362, Hørning,2800000 ,11-12-2022,Alm. Salg,190 ,14737,5,1963,-7%
746,Villa,Gimlevej 46,8660, Skanderborg,3000000 ,09-12-2022,Alm. Salg,137 ,21898,5,1977,-12%
746,Rækkehus,Frederik d. II's Allé 245,8660, Skanderborg,3698000 ,08-12-2022,Alm. Salg,136 ,27191,5,2007,
746,Rækkehus,Kongefolden 103,8660, Skanderborg,2750000 ,06-12-2022,Alm. Salg,96 ,28646,4,2007,-5%
746,Ejerlejlighed,"Eskebækparken 21, 1. mf",8660, Skanderborg,145000 ,06-12-2022,Alm. Salg,38 ,3816,1,1967,
746,Villa,Skovbyparken 36,8464, Galten,1258000 ,06-12-2022,Fam. Salg,150 ,8387,5,1969,
746,Villa,Smedevænget 67,8464, Galten,2475000 ,06-12-2022,Alm. Salg,133 ,18609,4,1978,-1%
746,Rækkehus,Skovhaven 6,8670, Låsby,1998000 ,05-12-2022,Alm. Salg,110 ,18164,3,2017,
746,Ejerlejlighed,"Skolebakken 27, 1. th",8464, Galten,1220000 ,05-12-2022,Alm. Salg,82 ,14878,3,1971,-2%
746,Villa,Møllevænget 9,8362, Hørning,3998000 ,05-12-2022,Andet,198 ,20192,7,1977,0%
746,Villa,Gammel Skolevej 22,8660, Skanderborg,3820000 ,05-12-2022,Alm. Salg,171 ,22339,6,2004,-2%
746,Villa,Vestermarken 2,8670, Låsby,2900000 ,05-12-2022,Alm. Salg,155 ,18710,5,2004,-3%
746,Rækkehus,Frederik d. II's Allé 303,8660, Skanderborg,2200000 ,03-12-2022,Alm. Salg,96 ,22917,4,2007,
746,Villa,Damgårdsvej 92,8660, Skanderborg,2450000 ,01-12-2022,Alm. Salg,113 ,21681,4,1976,-6%
746,Villa,Silkehøj 9,8660, Skanderborg,1550000 ,01-12-2022,Alm. Salg,129 ,12016,5,1967,
746,Villa,Egernvej 6,8680, Ry,2650000 ,30-11-2022,Alm. Salg,115 ,23043,3,1962,-10%
746,Rækkehus,Adslevvej 6,8362, Hørning,1950000 ,29-11-2022,Alm. Salg,95 ,20526,4,1904,
746,Villa,Haraldsvej 28,8660, Skanderborg,2910000 ,28-11-2022,Alm. Salg,146 ,19932,5,1976,-3%
746,Villa,Gl Skolevej 6,8464, Galten,3420000 ,28-11-2022,Alm. Salg,330 ,8814,8,1912,-6%
746,Villa,Pebbelparken 5,8464, Galten,2200000 ,27-11-2022,Alm. Salg,120 ,18333,6,1973,
746,Villa,Nørregade 3A,8670, Låsby,2050000 ,27-11-2022,Fam. Salg,247 ,8300,7,1937,
746,Villa,Horsegård 36,8464, Galten,428571 ,27-11-2022,Alm. Salg,155 ,2765,5,2022,
746,Rækkehus,Agerhønebakken 36,8660, Skanderborg,3498000 ,25-11-2022,Alm. Salg,125 ,27984,3,2012,
746,Ejerlejlighed,Toftevej 49A,8362, Hørning,4300000 ,23-11-2022,Alm. Salg,34 ,126471,1,1959,
746,Ejerlejlighed,"Toftevej 49, st",8362, Hørning,4300000 ,23-11-2022,Alm. Salg,102 ,42157,4,1959,
746,Ejerlejlighed,"Toftevej 49B, 1",8362, Hørning,4300000 ,23-11-2022,Alm. Salg,61 ,70492,2,1959,
746,Ejerlejlighed,Toftevej 49C,8362, Hørning,4300000 ,23-11-2022,Alm. Salg,56 ,76786,2,1959,
746,Ejerlejlighed,"Toftevej 49B, st",8362, Hørning,4300000 ,23-11-2022,Alm. Salg,67 ,64179,3,1959,
746,Ejerlejlighed,"Toftevej 49, 1",8362, Hørning,4300000 ,23-11-2022,Alm. Salg,82 ,52439,3,1959,
746,Ejerlejlighed,"Søbyen 18, 3. tv",8660, Skanderborg,3850000 ,23-11-2022,Alm. Salg,104 ,37019,4,2014,-4%
746,Villa,Nørregade 17,8464, Galten,1900000 ,23-11-2022,Alm. Salg,130 ,14615,4,1968,-13%
746,Rækkehus,Kildebjerg Bakkevej 70,8680, Ry,11013680 ,21-11-2022,Alm. Salg,113 ,97466,3,2022,
746,Villa,Svanevej 3,8680, Ry,1657500 ,21-11-2022,Fam. Salg,171 ,9693,5,1968,
746,Ejerlejlighed,"Adelgade 47, 2",8660, Skanderborg,7933285 ,20-11-2022,Alm. Salg,107 ,74143,4,1887,
746,Ejerlejlighed,"Adelgade 47, 1. th",8660, Skanderborg,7933285 ,20-11-2022,Alm. Salg,95 ,83508,3,1887,
746,Ejerlejlighed,"Adelgade 47, 1. tv",8660, Skanderborg,7933285 ,20-11-2022,Alm. Salg,61 ,130054,2,1887,
746,Ejerlejlighed,Gasværksvej 8,8660, Skanderborg,7933285 ,20-11-2022,Alm. Salg,40 ,198332,2,1953,
746,Villa,Vesterskovvej 19,8660, Skanderborg,4210000 ,20-11-2022,Alm. Salg,135 ,31185,5,1994,-4%
746,Villa,Ildervej 3,8680, Ry,2600000 ,20-11-2022,Alm. Salg,105 ,24762,5,1959,-10%
746,Villa,Kollens Møllevej 51,8464, Galten,1175000 ,20-11-2022,Alm. Salg,105 ,11190,2,1907,
746,Villa,Klanghøj 43,8670, Låsby,3405000 ,17-11-2022,Alm. Salg,213 ,15986,8,2006,-5%
746,Villa,Birkhedevej 2A,8680, Ry,2175000 ,17-11-2022,Alm. Salg,65 ,17262,4,1938,
746,Rækkehus,Stjerneparken 14,8660, Skanderborg,3300000 ,16-11-2022,Alm. Salg,106 ,31132,4,2002,-3%
746,Villa,Frichsvej 40,8464, Galten,2050000 ,16-11-2022,Alm. Salg,150 ,13667,6,1975,-4%
746,Villa,Jens Martin Knudsens Vej 11,8670, Låsby,1904185 ,16-11-2022,Andet,182 ,10463,6,2008,
