municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square_meters,square_meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
161,Ejerlejlighed,"Dalvangsvej 13, 1. 3",2600, Glostrup,1000000 ,28-12-2022,Fam. Salg,88 ,11364,3,1967,
161,Ejerlejlighed,"Kochsvej 5, st",2600, Glostrup,600000 ,28-12-2022,Fam. Salg,99 ,6061,3,1906,
161,Ejerlejlighed,"Kochsvej 5, 1",2600, Glostrup,600000 ,28-12-2022,Fam. Salg,73 ,8219,3,1906,
161,Rækkehus,Anemonevej 27,2600, Glostrup,3800000 ,22-12-2022,Alm. Salg,136 ,27941,4,1974,-5%
161,Villa,Statenevej 17,2600, Glostrup,2900000 ,22-12-2022,Alm. Salg,121 ,23967,4,1979,-9%
161,Ejerlejlighed,"Christiansvej 13, 2. th",2600, Glostrup,1275000 ,20-12-2022,Alm. Salg,57 ,22368,2,1947,-9%
161,Villa,Blåmejsevej 1,2600, Glostrup,2400000 ,20-12-2022,Alm. Salg,132 ,16667,7,1957,-8%
161,Ejerlejlighed,"Gyvelvej 18, 1. tv",2600, Glostrup,2200000 ,18-12-2022,Alm. Salg,77 ,28571,3,1961,
161,Villa,Ejby Mosevej 143,2600, Glostrup,4350000 ,18-12-2022,Alm. Salg,139 ,31295,5,1980,-7%
161,Villa,Falkevej 30,2600, Glostrup,4253000 ,15-12-2022,Alm. Salg,133 ,31977,5,1939,
161,Villa,Rødkælkevej 47,2600, Glostrup,3850000 ,12-12-2022,Alm. Salg,136 ,28309,5,1963,-8%
161,Villa,Ejbydalsvej 89,2600, Glostrup,3800000 ,12-12-2022,Alm. Salg,178 ,21348,5,1972,-5%
161,Villa,Edithsvej 9,2600, Glostrup,4200000 ,12-12-2022,Alm. Salg,142 ,29577,5,1934,-4%
161,Villa,Ingersvej 30,2600, Glostrup,3695000 ,09-12-2022,Alm. Salg,87 ,42471,4,1937,
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 5",2600, Glostrup,1575000 ,07-12-2022,Alm. Salg,72 ,21875,2,1961,-7%
